ano,id_municipio,avg_wage_dec,n_employ_dec
2021,1304203,1558.847952,3056
2021,1303908,1835.131544,1210
2021,1300631,1578.430354,1560
2017,2401800,1186.346115,828
2017,2414407,1402.893416,2468
2017,2407906,1377.792776,298
2017,2409605,1589.209884,275
2017,2406106,1386.066659,1719
2017,2404705,949.2973437,1485
2017,2414456,1201.763351,275
2017,2412401,900.493897,929
2017,2406304,1211.82247,370
2022,2209757,761.8933479,304
2022,2207009,1638.641448,4066
2022,2202455,2839.854319,478
2022,2202752,2197.215142,384
2022,2205607,1728.125893,574
2022,2209153,2274.368213,297
2022,2202737,1881.611375,339
2022,2200103,2133.170561,179
2022,2202174,1757.436972,94
2022,2204006,1915.129464,206
2021,2704401,1932.94316,1653
2021,2705507,1758.983431,2958
2021,2704906,1552.781756,411
2021,2706422,1499.669714,432
2021,2703403,1826.347241,224
2021,2705804,2098.461766,556
2021,2703908,1447.079,370
2021,2706208,2236.673883,308
2018,2403103,1232.229657,5416
2018,2403004,1217.882927,951
2018,2402006,1273.53345,9823
2018,2410900,1611.791553,369
2018,2409704,1166.233823,536
2018,2413904,1593.12167,838
2018,2406809,1480.207821,411
2018,2414308,1369.507025,318
2019,2414159,1588.55914,518
2019,2401503,1412.390485,236
2019,2400604,2000.8067,175
2019,2413706,1670.645287,308
2021,2402709,1664.55175,857
2021,2403301,1812.262134,386
2021,2411502,1495.498729,1946
2021,2401404,1342.433619,3092
2021,2402808,1987.933364,283
2021,2411106,1179.028077,20
2020,2507309,1247.876299,1124
2020,2501302,1389.940603,1204
2020,2502508,1481.557545,1078
2020,2516805,1454.144754,366
2020,2509602,2380.238351,220
2020,2502201,1440.385739,176
2020,2104800,1468.343735,6227
2020,2102101,486.4217986,1387
2020,2103257,2066.915438,894
2020,2114007,1718.29004,3000
2020,2101905,1819.490542,1024
2020,2107001,1297.848551,411
2020,2103752,1637.452872,2241
2020,2101103,1686.069983,514
2020,2106201,996.2592857,13
2020,2102408,1934.821389,271
2020,2104909,1987.904342,407
2019,2102036,1290.363529,1480
2019,2101905,1600.507059,904
2019,2109106,1210.530234,3760
2019,2104628,1404.058976,540
2019,2103406,1182.692422,3389
2019,2110500,1999.953537,1262
2019,2101806,1408.763152,284
2019,2109551,1384.293804,645
2019,2108108,2035.71002,931
2019,2102408,1609.829031,292
2019,2112274,1942.761368,314
2022,2407609,1424.48417,362
2022,2410603,2202.495851,371
2022,2402105,2068.986153,600
2022,2410256,1710.256025,959
2022,2411809,1598.561745,510
2022,2412104,1870.058013,374
2022,2413607,1717.957756,472
2019,5005707,1493.188114,10986
2019,5007935,1555.478808,4453
2019,5003108,1183.538307,734
2019,5004502,1479.137512,3135
2020,5003256,1775.649775,5635
2020,5003504,1875.045642,552
2021,2512762,1946.717362,338
2021,2508604,1552.786084,2230
2021,2504850,1829.69438,195
2021,2506202,1901.115899,265
2021,2514404,1895.781771,322
2021,2503902,2378.813877,468
2022,2701209,1779.000096,1586
2022,2701803,2276.911699,455
2019,2516755,1721.524548,296
2019,2500536,1547.120115,431
2019,2507903,1192.167508,1242
2019,2511806,1525.520997,634
2019,2514800,1418.865374,265
2019,2500577,1210.580196,379
2019,2502201,1315.129388,239
2014,1304005,1072.183701,477
2014,1304302,1120.751817,794
2016,2401453,804.2030948,4017
2018,2103307,1421.213211,8850
2018,2111532,1414.146248,596
2018,2106805,1025.986983,461
2018,2110401,1764.139739,728
2018,2105476,1263.660946,535
2015,3504404,1381.009301,1949
2015,3505401,1400.221492,632
2015,3505500,1343.32906,34593
2015,3505708,2409.122016,263246
2015,3506201,1854.961352,925
2015,3507159,1251.780186,572
2015,3507902,1432.065163,7545
2015,3508801,1130.348121,3621
2015,3509106,1527.062129,543
2015,3513009,1822.434307,79237
2015,3514205,1573.508143,315
2015,3514908,1426.631417,4556
2015,3524006,1734.371281,24543
2015,3532157,1571.204004,367
2015,3533205,2156.619865,1298
2015,3536307,1590.493615,4181
2015,3539103,1265.649864,2397
2015,3541406,1543.205438,68538
2015,3543105,836.8503965,713
2015,3546702,2161.914375,7821
2015,3547106,933.4110921,440
2015,3547809,1582.1066,207327
2014,5100102,1331.608333,485
2014,5101308,1062.54377,1090
2014,5103056,952.0986271,1741
2014,5103361,1203.132485,545
2014,5103379,1128.285698,1248
2014,5106372,1140.224311,4497
2014,5106505,1281.697113,3673
2014,5107305,1052.400387,3411
2014,5108055,1121.285761,1371
2021,2105302,1780.255636,60240
2021,2103604,1506.369621,4412
2021,2112209,1506.811287,16486
2021,2105427,1485.949665,3440
2021,2102325,1468.814965,4544
2021,2102556,1153.43683,1780
2021,2111722,1502.659935,411
2017,2103208,1381.035303,4498
2017,2101905,1570.445597,740
2017,2108900,1966.436287,794
2017,2103174,1421.426984,523
2017,2111029,832.6542683,41
2017,2105476,1164.713391,519
2016,2500700,1253.534901,1204
2016,2503407,1204.463803,271
2016,2504207,961.2921311,291
2016,2504405,1004.624147,330
2016,2506608,1362.382815,368
2016,2506905,1071.401148,1789
2016,2510402,1136.388266,442
2016,2515708,1350.689355,277
2015,2708600,1183.946768,9094
2017,5005400,1314.222797,9635
2017,5004601,1492.658863,4112
2017,5005152,1181.054143,1071
2017,5002902,1299.619847,4182
2017,5005681,1411.401764,2596
2017,5000906,1238.460863,870
2014,3200169,1524.244844,922
2014,3202405,955.8326632,23720
2014,3203346,854.8547716,3810
2014,3203601,982.8443348,794
2014,3203809,1130.048404,1476
2014,3204807,1056.923151,1138
2022,2500734,1699.825835,349
2022,2504033,1605.57336,544
2022,2506103,2527.327272,590
2022,2513968,1687.463758,382
2022,2514404,2293.975273,355
2022,2503555,2262.574612,557
2022,2514602,2705.432316,149
2015,3553658,1102.953289,563
2015,3554102,1813.167298,82146
2015,3555109,1250.712235,2436
2018,5004007,1459.62916,1094
2018,5002308,1420.589768,3038
2016,2100303,798.9574435,1491
2016,2100501,1384.708608,892
2016,2101103,1189.353802,501
2016,2103125,1802.955385,130
2016,2104628,1056.787727,20
2016,2104677,1416.4201,1369
2016,2107704,1364.078411,919
2016,2112001,1242.202848,1611
2022,1302504,1726.322014,9555
2022,1300300,1675.190626,2023
2022,1300029,1617.974411,789
2022,2112852,1986.285074,1354
2022,2110658,1866.940327,956
2022,2103554,4119.110163,851
2021,5002100,1705.852348,3405
2021,5006275,1696.820641,1800
2021,5004809,1946.599424,563
2015,5000203,1170.464519,4445
2019,5106109,1388.910714,1661
2019,5101407,1370.132062,4217
2019,5104526,1728.634324,2291
2019,5106372,1437.736942,4844
2019,5103007,1822.228265,3072
2019,5106455,1403.435808,490
2019,5101308,1590.539143,1091
2019,5107750,1384.494712,539
2019,5104542,1348.423737,861
2019,5105309,1657.651218,255
2019,5106174,1930.680939,379
2018,3204104,959.218493,4538
2021,3524600,1528.375337,3388
2021,3510203,1445.068184,8794
2021,3544707,1894.966692,350
2021,3519055,1633.235487,11397
2021,3548302,1870.068122,330
2021,3530805,2292.012622,30224
2021,3500105,1929.987834,10448
2021,3500600,1983.405559,1233
2021,3520400,2375.552472,9668
2021,3512407,2432.102576,10962
2021,3519600,1403.177526,16079
2021,3505203,1660.090704,8832
2021,3502002,1291.773292,1577
2021,3536109,1623.466433,1983
2021,3509809,1504.562024,825
2021,3503000,1271.042196,718
2018,5105606,1398.777435,3943
2018,5106505,1734.624912,3958
2018,5104609,1837.799331,3762
2018,5107776,1709.89368,786
2018,5108105,1312.611613,490
2018,5106422,1629.59519,2980
2022,3556453,2237.436757,14801
2022,3506359,2369.977914,15928
2022,3525300,1903.836069,40623
2022,3506300,1641.498722,3319
2022,3527405,845.0620094,8214
2022,3518503,1720.738279,2847
2022,3545159,2326.902282,1989
2022,3549102,1939.17563,26589
2022,3533601,1649.341524,3938
2022,3533502,1904.00488,10495
2022,3508603,2003.549481,5473
2022,3552551,1974.294832,1909
2022,3530409,1673.5873,1085
2022,3533205,2769.013274,1867
2022,3555356,2216.387015,1510
2022,3523008,1444.536545,686
2022,3511904,2753.895316,1304
2022,3514957,2400.195205,364
2022,3532868,1612.922105,97
2017,3204500,1446.047176,1145
2017,3204351,1240.702691,2452
2017,3202454,1506.454484,2137
2017,3201407,1233.284292,6994
2017,3202900,1402.185997,1534
2014,1502202,1008.049765,7464
2014,1503903,1775.900695,4161
2014,1504059,990.790361,1615
2019,1506161,1338.432316,2844
2019,1506104,1900.949523,706
2019,1501204,1987.641958,1651
2020,1502509,1596.437066,968
2020,1501725,1090.795084,1094
2020,1500503,2111.234401,3589
2020,1501907,1479.062629,941
2020,1506195,1795.993739,2160
2020,1502004,1456.818408,994
2020,1507805,2218.344238,552
2020,3201308,1455.771921,54420
2020,3204302,1616.753342,2445
2020,5101407,1799.237352,5289
2020,5100300,1773.411494,2688
2020,5104807,1716.761988,5989
2020,5108105,1539.321904,468
2021,3204609,1734.530281,4477
2021,3202306,1398.06986,4354
2021,3201704,1547.24465,1499
2019,3204104,931.8922329,4723
2019,3203163,1497.475017,968
2018,1508100,1417.075165,10567
2018,1508084,1168.59588,4400
2018,1504976,1388.919719,1046
2016,3204005,1178.310306,1559
2016,5102793,1309.278757,1046
2016,5103601,1334.479213,1258
2016,5106232,2122.685795,4196
2017,1506351,1237.359139,2374
2017,1506195,1386.196769,1729
2017,1504059,1365.58441,2877
2017,1502301,1098.380906,2358
2015,5102694,1231.755984,446
2014,5202353,1161.140349,714
2014,5204250,1902.612101,2078
2014,5205406,1387.122587,4969
2014,5205901,1057.133425,2099
2014,5209705,941.701169,3708
2014,5212204,946.8959688,3168
2014,5215306,991.8701806,2665
2014,5222005,957.772233,2301
2017,5106273,1563.949598,341
2017,5104526,1615.23178,1883
2017,5107750,1307.126648,526
2017,5106190,1259.370675,715
2014,2301406,908.7638184,1068
2014,2302305,889.0255926,1425
2014,2305266,932.8526326,744
2014,2305902,896.0923565,1817
2014,2307650,1052.047334,58653
2014,2307700,859.7486154,13342
2014,2312700,985.4163369,2729
2022,3204559,1618.899323,9335
2022,3205176,1011.027235,2277
2022,3205101,1742.958177,19164
2021,5104104,1348.766742,5247
2021,5108402,1640.904652,53623
2021,5104542,1645.322463,1046
2021,5103379,1714.846665,1302
2022,5105580,1383.588406,2709
2022,5106265,1713.746246,1300
2022,5107065,1929.734672,8247
2022,5103007,1798.910301,3698
2022,5106000,1830.915524,892
2022,5108352,2279.051787,370
2021,1502954,1384.946548,2237
2021,1507805,2150.316099,932
2021,1500305,2577.128296,1969
2021,1500909,1852.65362,2811
2016,1502764,1154.436996,1562
2016,1504406,697.6087047,1533
2016,1505536,2146.450473,47353
2016,2300150,1077.299068,2202
2016,2302701,973.3026119,2390
2016,2306504,850.3900536,727
2016,2307403,1307.773239,1232
2016,2307650,1237.184956,55196
2016,2310258,1336.104065,2862
2015,1504307,1259.027483,1908
2015,1505106,1179.978944,3478
2015,1505502,1262.799916,18482
2015,1507201,1341.313294,1831
2019,2608800,1072.19529,3275
2019,2611705,1366.779319,1387
2014,2614709,768.2690535,1067
2022,1504901,2495.318212,1013
2022,1505304,2767.25145,9182
2019,2301307,1596.275345,1123
2019,2313500,1500.803937,3432
2019,2313559,1314.050405,886
2019,2303659,1864.695603,657
2019,2304608,898.9546176,596
2020,5221403,1532.057112,14924
2020,5210109,1435.606427,4842
2020,5212808,1557.397861,1064
2020,5205802,1304.120272,971
2020,5207535,1201.146147,809
2020,5211404,1199.354101,1082
2020,5221551,1871.721509,2502
2020,5204854,1457.438151,1275
2020,5203609,1391.074438,412
2020,5203962,1123.165154,296
2020,5210604,1553.374101,500
2018,2302701,1190.250936,1958
2018,2304707,988.733583,2131
2018,2304301,1379.780095,1146
2018,2305357,1182.034679,3219
2018,2311355,1290.662329,985
2018,2313203,1413.284821,1357
2018,2301802,1318.598571,625
2018,2301505,663.762378,340
2020,2607901,1471.779669,92762
2020,2603207,1359.519093,1197
2020,2608800,1190.324113,3261
2020,2616407,1588.106702,23083
2020,2609006,1581.278485,1953
2020,2604007,1302.515263,11289
2016,5202809,846.311269,238
2016,5207402,2006.781097,3308
2016,5212303,1124.9333,1295
2016,5212709,1010.572096,494
2016,5214606,1104.344962,5416
2016,5215009,1103.810328,1396
2016,5220405,1446.373305,3083
2018,5216403,1405.746485,3065
2018,5219357,1231.185772,393
2018,5208400,1271.952907,1693
2018,5220207,1472.92195,3327
2018,5200902,1530.048214,277
2018,5201603,1129.634033,432
2020,2304103,1488.083055,5535
2020,2301950,1356.063466,968
2020,2301109,1299.775211,8985
2020,2303931,1546.696972,537
2020,2307205,1324.470196,592
2016,2600104,1182.912534,2764
2016,2607901,1296.93502,111460
2016,2606200,1690.138982,20962
2016,2608008,1346.371548,814
2016,2609006,851.1035376,948
2016,2609402,1126.437566,6319
2019,5208707,2275.078034,584259
2019,5215702,1332.917062,7239
2019,5203302,1472.561299,5768
2019,5221551,1846.552441,2359
2019,5221197,1416.399037,1067
2019,5219738,2406.733368,1795
2019,5207352,1648.945682,844
2019,5220009,1405.033702,1529
2019,5209408,1295.362286,399
2019,5215256,1471.58338,566
2019,5208103,1440.979112,379
2019,5219605,1655.263684,385
2019,5213905,1108.467502,786
2017,2304400,1875.702724,773125
2017,2307304,1151.568686,48843
2017,2306405,1097.366663,11604
2017,2307007,1034.933897,3970
2017,2311306,1336.02019,7943
2017,2303956,1231.178628,1371
2017,2311207,1314.036458,787
2017,2313757,1213.689501,1002
2017,2308807,1141.764959,550
2021,2306900,1417.465223,3579
2021,2307254,1083.377864,4405
2021,2312304,2495.366319,4367
2021,2308104,1767.036024,2988
2015,2302206,974.4457363,4913
2015,2302602,866.2967687,5973
2015,2304236,1042.124445,699
2015,2304707,768.5578298,3571
2015,2306108,1016.215703,1877
2015,2306900,1177.453412,2918
2015,2309904,968.6230272,435
2015,2313955,818.5176121,1899
2017,2604205,1381.482662,2385
2017,2614600,1264.507178,1847
2017,2611705,1417.809471,1111
2017,2615805,1581.481412,1159
2022,2304202,1840.907273,19014
2022,2304707,1495.269611,2330
2022,2311801,1303.416466,11171
2022,2304103,1923.876677,7133
2022,2302800,1722.540424,8277
2022,2303956,1548.609221,2066
2022,2313559,1452.587519,1001
2022,2313955,1387.758522,2228
2018,2601409,1198.104625,4156
2018,2610301,1330.523612,719
2018,2609105,1088.186055,1284
2018,2600807,1172.12004,1194
2017,5216403,1294.871825,3036
2017,5209937,1239.341446,695
2017,5204607,1293.627946,400
2017,5214804,1356.011335,255
2017,5221908,1360.586496,457
2015,2602803,1119.968533,2582
2015,2610004,1133.856386,7414
2015,2610202,1090.826487,1893
2015,2612307,1111.629927,1145
2015,2615706,1206.193659,1131
2014,2909604,1304.875216,1146
2014,2912202,1130.564147,3315
2014,2915007,805.2718763,715
2014,2915601,806.4213641,7805
2014,2919058,890.7151863,612
2014,2922052,1168.039022,730
2014,2922300,770.7583965,2099
2014,2922508,1120.767548,2682
2014,2925501,839.3127801,3035
2014,2929503,2321.487624,5073
2014,2932903,944.3586911,10916
2014,2933406,1011.593924,424
2015,5201108,1384.338568,99003
2015,5201454,1068.941839,681
2015,5204300,1598.007333,3499
2015,5210604,943.1572727,504
2015,5214838,1241.530989,2380
2015,5215256,1138.229792,569
2015,5217104,1102.285316,3388
2015,5220009,1083.247699,1304
2015,5220686,997.4228396,694
2015,5221700,1237.882921,777
2021,5214002,2022.300023,4190
2021,5200050,1654.305001,2161
2021,5214051,1503.179288,977
2021,5205000,1859.621453,1305
2021,5207402,2110.63534,3047
2021,5206503,1969.664109,547
2021,5221700,1850.66765,1047
2021,5219100,1776.103862,1306
2021,5204656,1740.536492,506
2021,5207600,1334.033351,556
2021,2613909,1394.118638,12230
2021,2606408,1359.553985,10592
2021,2612208,1675.360855,7079
2021,2613404,1457.950141,2086
2021,2611408,1042.874521,4474
2021,2605301,1684.317687,1662
2022,2601409,1490.397259,5120
2022,2604155,2403.580862,563
2022,2609600,1478.612997,79500
2022,2607901,1637.535517,106952
2022,2611200,1899.896787,777
2022,2615706,1780.834624,1221
2022,2612109,1899.639729,567
2017,2926202,1447.263201,2314
2017,2932705,1215.918982,1554
2017,2909802,2183.857643,11354
2017,2927002,1196.530703,3144
2017,2906709,1495.352576,1827
2017,2924504,1640.048153,454
2017,2910602,1487.923243,4301
2017,2918308,1239.554142,842
2017,2906303,1072.561154,2229
2017,2930303,1272.097161,1100
2017,2902500,1156.34565,869
2017,2909109,1441.472455,875
2017,2906857,1582.845772,730
2017,2933406,1307.997208,467
2017,2906600,1650.656627,689
2017,2925600,1261.98377,727
2014,4203006,1207.710502,24476
2014,4205001,1091.856338,1955
2014,4206405,967.8710109,2164
2014,4207858,878.4134535,312
2014,4210555,1289.224119,309
2014,4213005,1016.461228,1102
2019,2910800,1404.08156,120602
2019,2925105,1528.338134,3801
2019,2908200,1383.554847,2762
2019,2933109,1372.206301,625
2019,2901106,1372.535704,2731
2019,2907806,1527.164898,2157
2019,2904407,1188.917898,568
2019,2919108,1784.747256,459
2019,2922706,1538.203535,912
2019,2913804,1039.28813,1068
2015,2904050,823.6098143,868
2015,2904852,1091.908224,1031
2015,2908804,1184.652302,321
2015,2909703,1371.628059,537
2015,2911204,1023.474108,3008
2015,2911659,1126.497952,488
2015,2912103,1109.250812,2390
2015,2914000,853.1476671,7626
2015,2914208,941.509779,462
2015,2915304,842.6819154,1122
2015,2919801,1305.710441,2225
2015,2919959,842.6978274,365
2015,2922607,1263.579712,743
2015,2923704,1186.906651,1406
2015,2924207,1388.732622,854
2015,2924405,1151.116532,309
2015,2930303,1089.145639,1094
2015,2930402,737.1909964,880
2015,2932101,1060.220055,1190
2015,2933158,1229.745509,780
2021,2910800,1549.339708,125064
2021,2929206,3362.711591,7200
2021,2900207,1857.392855,1499
2021,2929057,1171.464143,1450
2021,2927705,1953.687934,4248
2021,2912905,1713.674681,1895
2021,2932606,1835.122142,996
2021,2923001,1828.313656,5168
2021,2905404,1418.711303,3617
2021,2925501,1452.247461,4353
2021,2925204,2420.366197,6924
2021,2903706,2113.32817,931
2021,2917201,2065.460137,1319
2021,2906808,1966.775092,2353
2021,2928059,1354.913491,975
2021,2909000,1603.215711,630
2021,2922730,2006.49376,579
2021,2911006,1669.265285,785
2021,2920106,2244.953918,876
2021,2919900,1366.607564,442
2018,2909802,2405.988267,11175
2018,2904704,1225.011437,1787
2018,2927507,1313.884192,1256
2018,2933406,1402.617201,499
2018,2917508,1654.615165,10960
2018,2918308,1174.519297,1093
2018,2902054,1228.165409,855
2018,2922904,1517.464844,1290
2018,2910107,1489.643417,834
2018,2922300,1102.26215,2190
2018,2923357,1102.085246,1329
2018,2910008,1640.586934,911
2018,2918100,1421.832994,2555
2018,2903235,1526.66892,671
2018,2907004,1440.530923,565
2018,2928505,1093.553068,561
2018,2919009,1825.568428,299
2018,2911253,1354.69745,366
2020,2927408,2623.322256,728611
2020,2916807,1137.72789,2010
2020,2902005,1571.584195,875
2020,2922607,1669.725678,621
2020,2904902,1681.779918,3026
2020,2916500,1244.420061,1860
2020,2916708,784.5781319,137
2020,2915908,1423.79599,369
2020,2928059,1361.43138,855
2020,2926004,1559.366102,2680
2020,2922409,1478.846062,3093
2020,2907400,1432.274859,336
2020,2912301,1258.959591,1280
2020,2923035,1181.034881,429
2022,5209952,1506.104815,3334
2022,5213707,1910.263632,2209
2022,5222302,1502.261399,1621
2022,5203575,1603.959409,742
2022,5202809,1456.364083,503
2022,5208301,1690.648368,422
2022,5210158,1573.010094,325
2021,4209151,1415.559575,970
2021,4203907,1673.762188,9835
2021,4212502,1416.261876,8246
2021,4214805,2021.699632,27676
2021,4216503,1110.594096,7394
2021,4212809,1848.021608,5609
2021,4218509,1780.697543,4114
2021,4207205,1171.166743,1203
2021,4211207,1751.464892,6418
2021,4203402,1676.082694,1414
2021,4208708,1685.764958,2372
2021,4218954,957.1649009,446
2021,4215752,1531.353433,398
2021,4204103,1960.118249,670
2016,2900207,1184.033328,1479
2016,2903300,1461.33521,571
2016,2905305,1099.218241,333
2016,2906402,1363.851596,504
2016,2906600,1443.214834,677
2016,2906907,1100.82805,1869
2016,2912707,977.6682266,464
2016,2913200,1399.827569,2481
2016,2914406,2033.655425,1010
2016,2915007,925.6922842,673
2016,2915205,1017.683736,1336
2016,2915353,913.6691176,47
2016,2921807,1822.035226,694
2016,2922730,1019.277444,475
2016,2924678,1280.576264,660
2016,2925501,922.3926721,2996
2016,2928059,955.9865502,812
2016,2929800,1290.943245,641
2016,2930808,1895.05746,610
2016,2931202,1300.217535,775
2016,2932507,1328.610576,2504
2019,4202404,2113.677618,131749
2019,4217501,1419.675627,7161
2019,4211900,1521.271481,43957
2019,4216404,1346.109601,997
2019,4202206,1647.263951,2997
2019,4202602,1176.832927,1604
2019,4210035,1817.910867,1681
2019,4200507,1512.045286,638
2019,4211892,1312.899054,342
2019,4210308,1535.307179,885
2020,4205902,1625.363204,24699
2020,4202602,1199.533463,1472
2020,4202875,1591.45572,342
2020,4207007,1645.347019,18833
2020,4205308,1672.105948,3836
2020,4204509,1870.103369,4492
2020,4207908,1758.542072,1115
2020,4218251,1332.894972,1459
2020,4205555,1528.302033,299
2020,4204178,1489.371598,280
2014,4300406,1102.432202,14122
2014,4302451,1164.805998,634
2014,4304408,1127.993717,9472
2014,4305439,829.2285377,1402
2014,4305504,1097.753099,530
2014,4307401,1402.383755,504
2014,4307450,1447.400281,329
2014,4310207,1323.656945,22718
2014,4311643,1490.64735,260
2014,4311718,1206.390968,538
2014,4312955,1449.295092,345
2014,4315552,1400.51118,260
2014,4317558,1005.791559,396
2014,4317905,1197.851751,3124
2014,4318101,1244.396546,1891
2014,4318705,1476.600897,60515
2014,4318804,1232.50601,6067
2014,4320651,1418.968514,306
2014,4320677,1201.414257,840
2014,4321204,979.6619438,12072
2014,4321352,1027.990178,649
2014,4322202,1189.78214,3961
2014,4322327,1118.323819,437
2022,2917300,1790.789683,2408
2022,2924702,1832.210391,554
2022,2914802,1766.978926,43212
2022,2914901,1380.623051,4795
2022,2921807,1250.852912,779
2022,2917706,3086.317807,5267
2022,2916708,1709.80101,535
2022,2907806,1826.873678,2629
2022,2910404,1960.13505,1568
2022,2923803,2647.797156,1994
2022,2932002,2123.33463,1295
2022,2910909,1225.203387,1042
2022,2903003,1850.076171,603
2022,2931509,2165.615266,995
2022,2922854,1979.436625,451
2016,4204608,1613.354455,66474
2016,4206801,1239.326694,632
2016,4211504,1180.670456,5112
2016,4211702,1414.323148,6916
2016,4215554,1402.66818,370
2016,4215703,1326.697034,5223
2016,4215901,1423.495044,447
2016,4217808,1473.82035,4960
2016,4218350,2355.355447,1584
2016,4220000,1192.119768,1553
2021,4306106,1982.831022,13000
2021,4300307,1887.988025,544
2021,4307302,1910.477549,795
2021,4312443,1906.303646,302
2021,4321667,1456.335472,2655
2021,4323804,1591.101612,5011
2021,4321709,1604.477531,7497
2021,4310363,2892.634655,1070
2021,4304853,2207.633679,165
2021,4316436,1839.33665,419
2021,4315552,2084.221016,234
2021,4312054,1595.893566,637
2021,4306429,1964.506135,428
2021,4313607,1655.40937,563
2021,4316204,1955.297723,570
2021,4321477,1876.828771,461
2021,4322343,2563.474553,213
2018,4211207,1636.909952,6022
2018,4211751,1664.418536,4965
2018,4202107,1545.932239,6489
2018,4207601,1473.411861,494
2018,4201950,1031.454239,1160
2018,4211892,1047.714272,393
2018,4211256,1421.200711,473
2018,4211058,958.3869456,1872
2018,4215695,2024.860035,229
2018,4213906,1774.791592,251
2018,4323408,1395.495923,1596
2018,4310801,1771.333399,7848
2018,4318002,1585.908586,10896
2018,4311718,1527.628841,666
2018,4316105,1542.194536,1359
2018,4304358,2406.763884,4868
2018,4310603,1621.900165,7109
2018,4304663,1469.563996,3441
2018,4309506,1745.392455,1084
2018,4306734,1911.852035,614
2018,4309001,1525.080847,2946
2018,4307559,1840.26941,1921
2018,4303558,1742.875487,635
2018,4311130,1712.864964,408
2018,4314787,1844.385097,218
2018,4320321,2048.494354,291
2018,4314076,1409.110071,820
2018,4322558,1550.72447,433
2018,4314753,1557.99145,1073
2018,4308052,1781.922517,258
2017,4212809,1441.329014,4139
2017,4212601,1609.577977,548
2017,4216008,1261.1026,2414
2017,4219705,1346.057837,9930
2017,4210001,1438.877717,4551
2017,4204004,1299.025774,3170
2017,4216206,2206.584039,10804
2017,4210308,1451.579616,821
2017,4211801,1367.910142,998
2017,4201000,1440.871434,1199
2017,4208609,1413.299764,744
2017,4219606,1659.723125,481
2017,4217758,1483.754855,305
2020,4323408,1353.050113,1928
2020,4321857,1620.650026,555
2020,4313086,1874.484932,329
2020,4305439,1063.067479,1727
2020,4318507,1826.420802,4915
2020,4320354,1652.833607,535
2020,4318804,1822.561907,5376
2020,4306551,1690.130896,365
2020,4316428,1640.50671,324
2020,4323200,1823.938667,561
2020,4311270,2076.669772,275
2020,4307831,2030.986367,341
2020,4303301,2293.292074,925
2020,4306072,1509.948022,182
2014,4100301,940.0486996,821
2014,4110607,1036.985217,2766
2014,4111407,1138.996123,1244
2014,4112504,1167.721321,1284
2014,4112702,1014.466363,1813
2014,4112900,1306.518547,411
2014,4113734,1187.767174,1167
2014,4117503,1063.147251,5002
2014,4120903,1124.414149,5910
2014,4126504,1144.501416,4129
2019,4313409,1724.36055,71638
2019,4312302,1142.722971,1276
2019,4300406,1578.516997,13718
2019,4313508,1764.431349,11753
2019,4306502,1696.343697,984
2019,4307559,1685.962571,1408
2019,4318408,2031.136504,3428
2019,4309753,1718.105237,362
2019,4322806,1746.358579,7522
2019,4306908,1633.14753,3748
2019,4322541,1437.326021,1652
2019,4310439,1514.548978,1101
2019,4323309,1905.962301,1150
2019,4306379,1918.004341,353
2019,4319356,1488.028573,669
2019,4315156,1632.976885,718
2019,4315552,1895.05441,270
2019,4310876,1630.882808,297
2020,3303807,1640.601397,8241
2020,3300100,2407.156222,32855
2020,3305901,1794.06346,1136
2020,3300902,1693.555749,1301
2021,4121703,1480.536056,3844
2021,4124020,1719.005398,2715
2021,4127205,1617.164217,4824
2021,4107702,1779.514896,678
2021,4122172,1486.199811,249
2021,4128625,1997.03245,761
2015,4202206,1333.232597,3240
2015,4203600,1398.844175,9973
2015,4206306,1440.852278,6358
2015,4211009,1256.156033,2451
2015,4213005,1162.020274,1146
2015,4215307,1186.291419,2097
2019,4109807,1587.911632,12948
2019,4120408,1220.675468,432
2019,4115804,1685.738055,18302
2019,4123006,1228.485166,2542
2019,4108700,1270.12436,696
2019,4124103,1463.919577,10118
2019,4108007,1535.866423,3260
2019,4122008,1758.672755,1853
2019,4114807,1768.414985,8517
2019,4122800,1106.147811,744
2019,4103958,1452.91485,363
2019,4106308,1364.402476,3227
2019,4109658,1966.754935,728
2019,4115507,1093.039213,942
2019,4125902,1698.559956,538
2019,4124806,1530.803928,3758
2019,4113601,1828.273723,755
2019,4108106,1755.045804,380
2019,4122909,907.3447122,742
2020,4120606,1516.792028,7226
2020,4113205,1705.560466,10026
2020,4128005,1294.824742,9031
2020,4118006,1578.629607,5015
2020,4112009,1725.347816,9322
2020,4127502,1894.100798,3177
2020,4118808,1738.349582,1763
2020,4117297,1542.138095,573
2020,4116604,1711.089909,489
2020,4103008,2296.549834,601
2022,4302220,2469.359275,511
2022,4305157,2056.931538,280
2022,4307906,2284.692375,27523
2022,4310462,2235.352023,273
2022,4320909,1855.954758,10050
2022,4309555,2086.013475,1588
2022,4318457,2151.370381,308
2022,4302238,2445.04102,521
2022,4323408,1774.825367,2095
2022,4305702,1913.883036,2199
2022,4300802,2065.243758,4083
2022,4305355,2332.205284,7333
2022,4322103,2005.446542,874
2022,4312757,2796.191597,1238
2022,4310579,2207.003196,204
2022,4301206,1546.433507,2045
2022,4320305,2271.660854,1177
2022,4300851,2034.433164,772
2022,4315404,1966.93787,655
2022,4306072,1774.124258,257
2022,4321329,1757.886415,516
2022,4315008,2168.99117,519
