NOME_MUN,COD_MUN,DISTANCIA
Machacalis,3138906,182.6375861139464
Carmésia,3113800,182.66766303083776
Juruaia,3136900,182.67127900179216
São Francisco do Glória,3161403,182.73481615844395
São Tomé das Letras,3165206,183.44562291841544
Coronel Xavier Chaves,3119708,183.5165541334024
Campestre,3111002,183.59442737107614
Bonfinópolis de Minas,3108206,183.727904678528
Tarumirim,3168408,183.8926685943528
Ilicínea,3130507,183.9160561234932
Cachoeira da Prata,3109600,183.92232201603946
Divinolândia de Minas,3122207,183.93464011551063
Madre de Deus de Minas,3139102,183.96757390367225
Passa Vinte,3147808,183.98004545687388
Divino,3122009,184.1191386595306
Iturama,3134400,184.15984202630466
Serranos,3167004,184.4172492819361
Carmo da Mata,3114006,184.4301368171802
Raposos,3153905,184.69274756450952
Rochedo de Minas,3156205,184.82417911700333
Cristais,3120201,184.82431896724376
Urucânia,3170503,184.84109643508623
São Francisco de Paula,3161205,184.84222217632276
Liberdade,3138500,185.59552885933556
Coronel Murta,3119500,185.67160935194033
Santana do Garambéu,3158706,185.7974313475656
Novo Cruzeiro,3145307,185.9208966468251
Itapecerica,3133501,185.9659803564778
Simão Pereira,3167509,186.061285827637
Marliéria,3140308,186.10873067626449
Acaiaca,3100401,186.43916389502385
Coqueiral,3118700,186.80677835455504
Itabirinha,3131802,186.97746818670834
Pocrane,3151909,187.15806343606152
Ubaporanga,3170057,187.1943668825208
Salto da Divisa,3157104,187.32317057559834
Três Corações,3169307,187.3471672759641
Cambuquira,3110707,187.35106024742026
Estrela Dalva,3124609,187.5147055486528
Dionísio,3121803,187.59931548525077
Caldas,3110301,187.6675047495495
Olímpio Noronha,3145505,187.76695239065143
Pitangui,3151404,187.80188254268677
Capela Nova,3112208,187.81294597592512
Senhora de Oliveira,3166006,187.92386535536002
Argirita,3104403,187.99999936034575
Cláudio,3116605,188.01596939292077
Jeceaba,3135407,188.1381367368826
Ibitiúra de Minas,3129905,188.23679755255415
Machado,3139003,188.3207738447611
Lamim,3137908,188.38112461743384
Botelhos,3108404,188.4051045720933
Bocaina de Minas,3107208,188.47672275805317
Entre Folhas,3123858,188.48156942863204
