NOME_MUN,COD_MUN,DISTANCIA
Jaguaraçu,3135001,259.62437438549216
Desterro de Entre Rios,3121407,259.8420655080017
Heliodora,3129202,260.8421268550491
Salto da Divisa,3157104,261.2637049537369
Descoberto,3121308,261.3312387212683
Divinolândia de Minas,3122207,261.52685900384915
Jeceaba,3135407,261.75207887370266
Coimbra,3116704,261.7996516073125
Santa Rita de Jacutinga,3159308,261.80341551007973
Tabuleiro,3167905,261.8084542772757
Ubá,3169901,261.8142865525622
Iapu,3129301,262.08884954834707
Januária,3135209,262.59237802666263
Machacalis,3138906,262.7582088692957
Sobrália,3167707,262.77246227500456
Itinga,3134004,262.9868304440734
Jequitaí,3135605,263.0433431283474
São Vicente de Minas,3165305,263.0972825421206
Varzelândia,3170909,263.3181369778293
Rio Pardo de Minas,3155603,263.5226417596583
Dionísio,3121803,263.5498833538253
Berilo,3106507,263.81735695128424
Minduri,3141900,263.9441171911783
Pavão,3148509,264.3573075505012
Santana do Jacaré,3158805,265.3543849773064
Ewbank da Câmara,3125002,265.47256918866077
Senhora dos Remédios,3166204,265.78727886516947
Salinas,3157005,265.81935658344105
Santa Bárbara do Leste,3157252,265.82460421151495
Cruzília,3120805,265.913166954833
Ipaba,3131158,265.98277235399024
Guaraciaba,3128204,266.55311962329597
Itanhomi,3133204,266.61776709912755
Liberdade,3138500,266.6500095465924
Patrocínio do Muriaé,3148202,266.7291604837601
Natércia,3144409,266.77263317792244
Carrancas,3114600,266.90152046421383
Guarará,3128501,267.20071419974516
Bom Jesus do Galho,3107802,267.2551340742372
São José do Alegre,3163201,267.4431983351051
Porto Firme,3152303,267.5488915149367
Três Marias,3169356,267.5668264532715
Palma,3146701,267.6716492780335
Coronel Murta,3119500,267.92329473107577
Capim Branco,3112505,268.34526723757585
São Francisco do Glória,3161403,268.4750896840796
Arinos,3104502,268.98024977763305
Rio Preto,3155900,269.14450163158745
Felisburgo,3125606,269.3385187691739
Crucilândia,3120607,269.3421282467025
Matutina,3141207,269.4523328180529
Alto Caparaó,3102050,270.2971265466608
Abre Campo,3100302,270.41434923679554
Lagamar,3137106,270.5220731421039
Ibertioga,3129400,270.6129939163803
Paula Cândido,3148301,270.86177159754993
Divisa Alegre,3122355,270.946511159617
São Pedro da União,3163904,271.20671316627426
Urucânia,3170503,271.3312112739044
Lima Duarte,3138609,271.40470619062694
Coluna,3116803,271.42215974259386
Rodeiro,3156304,271.49072656288695
Borda da Mata,3108305,271.52690542082047
Aiuruoca,3101201,271.785726911682
Lagoa Santa,3137601,271.88331601732335
São João do Manteninha,3162575,272.21388171257547
Barra Longa,3105707,272.30006288497526
Itaverava,3133907,272.8338018290947
Abadia dos Dourados,3100104,272.8354066573925
Coração de Jesus,3118809,272.8582383317535
Ijaci,3130408,273.1348329095003
Divisa Nova,3122405,273.2670204126182
Carvalhos,3114808,273.30174329606814
Alterosa,3102001,273.3369543892458
Galiléia,3127305,273.46344799189893
Taiobeiras,3168002,273.5287860900077
Mendes Pimentel,3141504,273.6271614501708
Juruaia,3136900,273.74513528344323
Itabirinha,3131802,273.8849017823112
Bocaina de Minas,3107208,273.9179510332391
Alfredo Vasconcelos,3101631,274.3357954474897
Pequeri,3149507,274.3785329585515
Jequeri,3135506,274.55930361160614
Piranguinho,3151008,274.6342738701068
Baependi,3104908,274.670917651488
Divino das Laranjeiras,3122108,274.6801919772208
Coronel Pacheco,3119609,274.73243032161133
Sardoá,3165503,274.78523447473975
Córrego do Bom Jesus,3119906,274.8832527708997
Ilicínea,3130507,274.8954674787857
Marliéria,3140308,274.97342416011986
Alto Jequitibá,3153509,275.03761412251356
São José do Goiabal,3163409,275.24577841135226
Dores de Guanhães,3123106,275.2769685351229
Entre Folhas,3123858,275.326542131683
Inhapim,3130903,275.3607455267695
Monte Belo,3143005,275.55005944506763
Bonfim,3108107,275.59718716440784
Taquaraçu de Minas,3168309,275.6128517388332
Açucena,3100500,275.6381386068739
Ritápolis,3156106,275.68625737948724
Senhora de Oliveira,3166006,275.75467553504996
Inimutaba,3131109,275.8669268314704
Simonésia,3167608,275.9997136390569
Ipuiúna,3131505,276.50127764535284
Durandé,3123528,276.6458170282381
Aguanil,3100807,276.65063654855703
Baldim,3105004,276.69987084828614
Lagoa da Prata,3137205,276.7275450963445
Acaiaca,3100401,276.7283777239146
Urucuia,3170529,276.7663580012987
Caparaó,3112109,276.92535940286734
Senador Amaral,3165578,277.2204523900822
Ibiaí,3129608,277.2595550740357
São Sebastião do Oeste,3164605,277.2621991548465
Resende Costa,3154200,277.3382946233114
João Monlevade,3136207,277.7117279091536
Entre Rios de Minas,3123908,277.9761453331163
Fama,3125200,278.2808552137342
Rio Casca,3154903,278.4258768594133
Mercês,3141603,278.63520287026074
Alpercata,3101805,278.6374631022925
Mutum,3144003,278.8849607898267
Miradouro,3142106,279.03796029864867
Ouro Branco,3145901,279.0871690775197
Itueta,3134103,279.1132511465056
Rio Manso,3155306,279.5309554770524
Itumirim,3134301,279.6446425781091
Caeté,3110004,279.6672688048668
Pitangui,3151404,279.83757794180156
Mathias Lobato,3171501,280.12864498615994
Vargem Alegre,3170578,280.34995097017867
Piraúba,3151305,280.4419572428349
Volta Grande,3172103,280.56644190373703
Mesquita,3141702,280.5981047210986
Itaúna,3133808,280.782050123879
Nova Módica,3144904,281.3257997268128
Santa Bárbara do Tugúrio,3157302,281.3507549044912
Jacutinga,3134905,281.5134140820405
Japaraíba,3135308,281.56034955336156
Pequi,3149606,281.6591547514852
Munhoz,3143807,281.6813619889338
Rochedo de Minas,3156205,281.7615934164552
Estrela Dalva,3124609,281.82598115637626
Luminárias,3138708,281.9768540450093
Caraí,3113008,282.05856181867404
Antônio Dias,3103009,282.1458382130729
São Pedro do Suaçuí,3164100,282.1803631626301
Capela Nova,3112208,282.24286541266315
Nazareno,3144508,282.4330827208752
Alto Rio Doce,3102100,282.56623973854937
Caputira,3112901,282.7711894899278
Leme do Prado,3138351,282.78790040058743
Augusto de Lima,3104809,282.8249347260122
Santana dos Montes,3159100,283.03712285471096
Piedade de Caratinga,3150158,283.05912774739465
Ubaí,3170008,283.098066974587
Fernandes Tourinho,3125804,283.1073742098712
Maria da Fé,3139904,283.250127328871
Lamim,3137908,283.2692260842446
Argirita,3104403,283.9014097908662
Padre Paraíso,3146305,283.9098020838076
Mar de Espanha,3139805,283.9565591119002
Carlos Chagas,3113701,284.03747311303107
Jesuânia,3135902,284.2903157083714
São Romão,3164209,284.3521727914766
São Gonçalo do Rio Preto,3125507,284.67187014078377
Goiabeira,3127370,284.81502071332125
Bueno Brandão,3109105,285.02518369760287
Virgolândia,3171907,285.05568829813575
Coronel Xavier Chaves,3119708,285.09418408890735
Jordânia,3136504,285.15534952408757
Ataléia,3104700,285.79118566851184
