NOME_MUN,COD_MUN,DISTANCIA
Pedro Leopoldo,3149309,267.7430749138555
Coração de Jesus,3118809,268.0439063337635
Iturama,3134400,268.25622445906953
Carmo da Cachoeira,3113909,268.67001398959087
Guarani,3128402,269.0518185832357
Belo Vale,3106408,269.52059558955324
São Geraldo,3161502,269.69051148237327
Borda da Mata,3108305,269.90857382814943
Itamarati de Minas,3132602,270.1876990954165
Delfinópolis,3121209,270.60701871608853
Pouso Alto,3152600,270.61624891705253
Eugenópolis,3124906,271.406296958889
Inhapim,3130903,272.4793433739778
Espera Feliz,3124203,272.77573375914466
São Sebastião do Oeste,3164605,272.8463726988622
Resplendor,3154309,273.56777054989186
Baependi,3104908,274.3350439771819
Carmo da Mata,3114006,275.3610635424126
Prados,3152709,275.3666059831892
Nova Resende,3145109,275.37417614703065
Malacacheta,3139201,275.50975086645445
Campo do Meio,3111309,275.69861595149075
Divino,3122009,276.2410055608948
Lagoa Dourada,3137403,277.66414258441466
Águas Formosas,3100906,277.814450315714
Caeté,3110004,278.3797706013868
Itambacuri,3132701,278.39582483662485
São João Nepomuceno,3162906,278.8414090584632
Nanuque,3144300,278.9093025953559
Piranga,3150802,279.00847820811805
Conceição do Pará,3117603,279.0785422930526
Guidoval,3128808,279.4080895184264
Ipaba,3131158,279.47859151227715
Alterosa,3102001,279.8027360681105
Conceição da Aparecida,3117108,280.1557690658492
Capim Branco,3112505,280.2387823717625
Lagamar,3137106,280.3854352994988
São Pedro dos Ferros,3164001,281.0290540112486
Morada Nova de Minas,3143500,281.36485896977246
Serra do Salitre,3166808,281.4552955457316
Limeira do Oeste,3138625,281.8353910317453
Capetinga,3112406,281.9348747271725
Juruaia,3136900,282.0190529263473
Silvianópolis,3167400,282.32108949631385
Buenópolis,3109204,282.4843396952331
Ilicínea,3130507,282.55204976812047
Turmalina,3169703,283.1473253361405
Serrania,3166907,283.35254008380247
Serra dos Aimorés,3166709,283.48566719494045
Guimarânia,3128907,283.7054829137992
São Domingos do Prata,3161007,283.84682872834685
Pedra do Indaiá,3148905,283.91081544665656
Coqueiral,3118700,284.0129952327825
São Tomé das Letras,3165206,284.4538864666488
Campanha,3110905,284.7982107861858
Laranjal,3138005,284.937348576315
São João Evangelista,3162807,284.9546271769756
Rodeiro,3156304,285.1954382958119
Brazópolis,3108909,285.7390843173829
Areado,3104304,285.8354752327305
Sabinópolis,3156809,286.1229680827185
Carmo de Minas,3114105,286.33892558795117
Inhaúma,3131000,286.4519922423593
Peçanha,3148608,286.5598023607855
Mar de Espanha,3139805,286.71519273242257
Tarumirim,3168408,286.9582968402078
Abre Campo,3100302,287.320895416068
Itamogi,3132909,287.4230632733378
Pirajuba,3150703,287.48133177014176
Conceição do Rio Verde,3117702,287.56762676795654
Iraí de Minas,3131604,287.6817969865323
Cruzília,3120805,287.68994479942745
São Vicente de Minas,3165305,287.74458862834706
Ferros,3125903,287.88412183049394
Dores do Indaiá,3123205,288.07109640214117
Claraval,3116407,288.4000489638114
Abadia dos Dourados,3100104,289.197472178078
Serro,3167103,289.83969962899766
Virgem da Lapa,3171600,290.92522544515487
Mirabela,3142007,290.9390630629054
Virgínia,3171709,291.16576810869384
Luz,3138807,291.3160259968353
São Gonçalo do Sapucaí,3162005,292.05072519374335
São Tomás de Aquino,3165107,292.0759443654277
Poté,3152402,292.1265904808014
Bom Repouso,3107901,292.24032517743336
Vespasiano,3171204,292.66595965274297
Lambari,3137809,294.1910183304662
Jaguaraçu,3135001,294.2833277444537
Mário Campos,3140159,294.67001155063076
Urucânia,3170503,295.49958613031373
Entre Rios de Minas,3123908,295.693606294936
Centralina,3115805,295.7297299709108
Minduri,3141900,295.78350153008574
Iapu,3129301,296.1005397380523
Santa Maria do Suaçuí,3158201,296.3931042209079
Rio Casca,3154903,296.84109375871947
Soledade de Minas,3167806,297.15138909604843
Bonfinópolis de Minas,3108206,297.70139774595634
Lagoa Grande,3137536,297.9421756862506
São João do Oriente,3162609,298.0646091315587
Descoberto,3121308,298.10224718970034
Guiricema,3129004,298.3868125242394
São Gonçalo do Rio Abaixo,3161908,298.721098504896
Paineiras,3146404,298.73358999353513
Santa Rita de Jacutinga,3159308,299.43986012189464
Liberdade,3138500,299.71696700509085
Ewbank da Câmara,3125002,299.9568346225908
Campo Florido,3111408,299.95782016936175
Pequeri,3149507,300.332967396384
Raposos,3153905,300.4325130356053
Piracema,3150604,300.7314781673187
São Pedro da União,3163904,300.82886063520806
São José do Alegre,3163201,300.8750616846058
Pedrinópolis,3149200,300.89451509843013
Padre Paraíso,3146305,300.96374878372205
Itabirinha,3131802,301.24477178374303
Novo Cruzeiro,3145307,301.43176978883025
Patrocínio do Muriaé,3148202,301.6500834245429
Berilo,3106507,301.78501485633376
Capitão Enéas,3112703,302.145534597086
Guarará,3128501,302.3587489425656
Dionísio,3121803,302.76230579642254
Fervedouro,3125952,302.97937912740804
Salinas,3157005,303.12750025821083
Itaguara,3132206,303.22443765785926
Resende Costa,3154200,303.45175796984984
Ubaporanga,3170057,303.7416073337055
Tabuleiro,3167905,303.931935589077
Joaíma,3136009,304.34695637390973
Santana da Vargem,3158300,304.3674548737192
Itinga,3134004,304.45965949498327
Fama,3125200,304.8088947311733
Guanhães,3128006,304.9414271758471
Jacutinga,3134905,305.0023371512435
Carrancas,3114600,305.11116318937866
Rio Pomba,3155801,305.20620864281705
Lagoa Santa,3137601,305.40381152386936
Ijaci,3130408,305.8153621961328
Divisa Alegre,3122355,305.8271428037941
Jacinto,3134707,305.9163684553321
