NOME_MUN,COD_MUN,DISTANCIA
Almenara,3101706,268.3984345035527
Tarumirim,3168408,268.6471596436422
Itambacuri,3132701,268.6606874226377
Sabará,3156700,268.777127224527
Alto Caparaó,3102050,268.9134491678085
Pedrinópolis,3149200,269.32362717157207
Juruaia,3136900,269.8019457313013
Carvalhópolis,3114709,269.9118182154196
Joaíma,3136009,269.9186496060573
Salto da Divisa,3157104,270.04832831349495
Liberdade,3138500,270.121363018907
Ijaci,3130408,270.1640687524954
Urucânia,3170503,270.47182109169455
Itueta,3134103,270.51645585982465
Brasília de Minas,3108602,270.538501797629
Perdões,3149903,270.7047612484743
Jacinto,3134707,270.9508818557862
Ipiaçu,3131406,270.9579000556156
Dores de Campos,3123007,270.99083954142134
Coronel Pacheco,3119609,271.03520656550245
São Tomás de Aquino,3165107,271.1884902386313
Soledade de Minas,3167806,271.3759591419065
Caparaó,3112109,271.6024424591609
Coimbra,3116704,271.62059781539256
Ibertioga,3129400,271.86082676319324
Descoberto,3121308,272.7139121232217
Pocrane,3151909,272.90995416645524
Monte Belo,3143005,273.0103483962278
Tabuleiro,3167905,273.30928366866374
Monte Azul,3142908,273.43700721402615
Alfredo Vasconcelos,3101631,273.69492919383356
Luminárias,3138708,273.8703279268799
Santana do Jacaré,3158805,273.93690040115706
Igarapé,3130101,273.97866213837096
Jequitaí,3135605,274.01863197505367
Serro,3167103,274.0792935591385
Ilicínea,3130507,274.53067197772083
Rubim,3156601,274.5592489726585
Coronel Xavier Chaves,3119708,274.5598033036897
Durandé,3123528,275.0368164180545
Aiuruoca,3101201,275.1105210280687
Augusto de Lima,3104809,275.3473300149676
Taquaraçu de Minas,3168309,275.4284905910695
Crucilândia,3120607,275.69052617658133
Divisa Alegre,3122355,275.7949317136748
Mirabela,3142007,275.8355051019009
Tocantins,3169000,276.1680413199226
Bom Jesus da Penha,3107604,276.26877293854136
Rio Preto,3155900,276.28892750046407
Pavão,3148509,276.6847649026988
Rio Vermelho,3156007,276.956971304954
Jesuânia,3135902,277.0506051859225
Desterro de Entre Rios,3121407,277.1540956670002
Olímpio Noronha,3145505,277.3706220402181
Guarará,3128501,277.4836529807709
São Francisco do Glória,3161403,277.93681653994327
Alterosa,3102001,278.1076396206571
Divino,3122009,278.2097498812372
Arinos,3104502,278.3945319167224
Alto Jequitibá,3153509,278.47604612258306
Divinolândia de Minas,3122207,278.62703540937844
Abre Campo,3100302,278.64755754638503
Virgem da Lapa,3171600,278.95201201856435
Jeceaba,3135407,279.0879630700534
Pequeri,3149507,279.2823677874327
São Domingos do Prata,3161007,279.5558539593085
Santa Bárbara do Leste,3157252,279.58231095653673
São José do Alegre,3163201,279.939897216197
Espírito Santo do Dourado,3124401,279.9847573500298
Ewbank da Câmara,3125002,280.05712093129114
São João do Oriente,3162609,280.12971268007993
Nova Módica,3144904,280.1724189768882
Biquinhas,3107000,280.24959911633846
Piedade de Ponte Nova,3150208,280.3899521680005
Marliéria,3140308,280.79189015740394
Mário Campos,3140159,280.80249103893675
Córrego Danta,3119807,281.10032807923744
Antônio Dias,3103009,281.23905959763204
Delfinópolis,3121209,281.2961201612443
Carvalhos,3114808,281.7309417434856
Águas Formosas,3100906,281.8576161944943
Belmiro Braga,3106101,282.13630316705735
Palma,3146701,282.17050796854517
Estrela Dalva,3124609,282.19453493071995
Guapé,3128105,282.5096385349617
Jequeri,3135506,282.51866222666536
Machacalis,3138906,282.55421513600913
Sobrália,3167707,282.7877155118623
Santo Antônio do Aventureiro,3160009,282.8261353224658
Ipuiúna,3131505,282.98446290940876
Estrela do Indaiá,3124708,283.12730728288705
São João do Manteninha,3162575,283.19230536785267
Ibitiúra de Minas,3129905,283.25223621155067
Lagoa Santa,3137601,283.25964574109145
