,NOME_MUN,COD_MUN,ANO,COD_UF,NOME_UF,VA_AGRO,VA_IND,VA_SERV,VA_ADM,VA_TOT,IMPOSTOS_INDIRETOS_LIQ_SUBSIDIOS,PIB,PIB_PER_CAPITA,POP,POP_RURAL,PROPORCAO_DA_POP_RURAL,VA_AGRO_PER_CAPITA,VA_IND_PER_CAPITA,VA_SERV_PER_CAPITA,VA_ADM_PER_CAPITA,VA_TOT_PER_CAPITA,IMPOSTOS_INDIRETOS_LIQ_SUBSIDIOS_PER_CAPITA,VA_AGRO_SOBRE_VA_TOT,VA_IND_SOBRE_VA_TOT,VA_SERV_SOBRE_VA_TOT,VA_ADM_SOBRE_VA_TOT,EXP_VIDA_AO_NASCER,MORTALIDADE_INFANTIL,IDHM,IDHM_RENDA,IDHM_LONGEVIDADE,IDHM_EDU,REND_MEDIO_FORMAL,TRANSF_PER_CAPITA_BOLSA_FAMILIA,GINI,TAXA_ALFAB,PROP_MENOS_DE_1_SM,PROP_1_A_2_SM,PROP_2_A_5_SM,PROP_5_A_10_SM,PROP_MAIS_DE_10_SM,SIGLA_UF,REMUNERACAO_DEZEMBRO,REMUNERACAO_MEDIA,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
191,Belo Oriente,3106309,2009,31,Minas Gerais,8821.3,315510.099,106270.806,58593.539,489195.745,57686.27,546882.015,24246.6,22555.0,,,0.3911017512746619,13.988477011749056,4.711629616493017,2.5978070937707822,21.689015517623588,2.557582354245178,0.01803225005565,0.6449567524345494,0.2172357529397562,0.1197752425258727,,,,,,,,,,,,,,,,MG,1749.569000464185,1367.14516457997,6434.0,5128.0,1306.0,739.0
192,Belo Oriente,3106309,2010,31,Minas Gerais,11948.418,925047.165,140627.681,65695.62,1143318.885,80591.147,1223910.032,52310.55,23397.0,3715.0,0.1606486486486486,0.5106816258494679,39.536998974227465,6.010500534256529,2.807865110911655,48.86604628798564,3.444507714664273,0.0104506434353176,0.8090893775449183,0.1229995260683549,0.0574604520767624,73.77,17.3,0.686,0.655,0.813,0.606,,,0.4383,89.6,0.2823684477339552,0.1725134340464361,0.0865862313697657,0.0137382135252965,0.0017236135050187,MG,1628.3197560975614,1488.603680715937,6745.0,5301.0,1444.0,732.0
193,Belo Oriente,3106309,2011,31,Minas Gerais,14409.485,709410.373,127346.046,72394.644,923560.547,71750.945,995311.492,42005.13,23695.0,,,0.6081234437645073,29.93924342688331,5.374384722515298,3.0552709010339734,38.977022451994095,3.028104874446086,0.0156021010715608,0.7681254632458873,0.1378859744644332,0.0783864623008847,,,,,,,,,,,,,,,,MG,1768.6041624695397,1703.4081545110737,6159.0,4791.0,1368.0,793.0
194,Belo Oriente,3106309,2012,31,Minas Gerais,23117.642,648277.767,143380.582,81620.22,896396.211,76410.579,972806.79,40560.66,23984.0,,,0.9638776684456304,27.0295933539026,5.978176367578385,3.403111240827218,37.37475863075384,3.1858980570380253,0.0257895356052548,0.7232044926615603,0.1599522401372577,0.091053731595927,,,,,,,,,,,,,,,,MG,1881.2307847021204,1648.4726539931064,6196.0,5232.0,964.0,830.0
195,Belo Oriente,3106309,2013,31,Minas Gerais,10528.065,713759.293,167780.473,91937.794,984005.625,88995.29,1073000.916,42875.45,25026.0,,,0.4206850875089907,28.52071018141133,6.704246503636218,3.673691121233917,39.31933289379046,3.5561132422280823,0.0106991918872415,0.7253609886630474,0.1705076360716942,0.0934321833780167,,,,,,,1615.55,103.64,,,,,,,,MG,2006.6703072710693,1788.5240495031255,6239.0,5176.0,1063.0,744.0
196,Belo Oriente,3106309,2014,31,Minas Gerais,10470.054,785104.779,177145.596,97769.687,1070490.116,88007.651,1158497.767,45738.0,25329.0,,,0.4133623119744167,30.99628011370366,6.993785621224683,3.859990011449327,42.26341805835208,3.474580559832603,0.0097806171617188,0.7334068453930499,0.1654808328935565,0.0913317045516747,,,,,,,1642.06,122.9,,,,,,,,MG,2201.243515259163,2030.7047607052973,5971.0,5021.0,950.0,660.0
197,Belo Oriente,3106309,2015,31,Minas Gerais,5852.964,906900.923,222697.633,105494.608,1240946.127,102613.745,1343559.873,52443.88,25619.0,,,0.2284618447246184,35.3995442054725,8.69267469456263,4.117826925328857,48.43850763105508,4.00537667356259,0.0047165335163659,0.7308140968153406,0.1794579379028917,0.0850114325712384,,,,,,,1685.89,122.85,,,,,,,,MG,2514.521150895131,2350.349115096104,5886.0,4934.0,952.0,573.0
198,Belo Oriente,3106309,2016,31,Minas Gerais,13561.445,934606.767,219943.981,114566.996,1282679.188,107225.9,1389905.088,53674.65,25895.0,,,0.5237090171847847,36.09217095964472,8.493685306043638,4.424290249082834,49.533855493338486,4.140795520370728,0.0105727489202857,0.7286364164505333,0.1714723237561409,0.089318511652658,,,,,,,1712.3,127.14,,,,,,,,MG,2684.2644943296523,2657.459526114363,6415.0,5452.0,963.0,617.0
199,Belo Oriente,3106309,2017,31,Minas Gerais,12015.543,1194540.756,467616.588,122767.38,1796940.267,269314.654,2066254.92,78991.32,26158.0,,,0.4593448658154293,45.66636424803119,17.876618548818715,4.693301475647986,68.69562913831332,10.295689808089303,0.0066866680104286,0.6647637531069919,0.2602293446184986,0.0683202342640808,,,,,,,1911.45,145.14,,,,,,,,MG,3066.0383398310546,3096.248194554299,6164.0,5841.0,323.0,579.0
200,Belo Oriente,3106309,2018,31,Minas Gerais,9145.667,1079266.195,326073.363,127114.233,1541599.457,153032.7,1694632.158,64200.34,26396.0,,,0.3464792771632065,40.88749033944537,12.353135437187452,4.815662714047583,58.40276772995908,5.797571601757842,0.0059325831742298,0.7000950798855919,0.2115162674191315,0.0824560701697237,,,,,,,,,,,,,,,,MG,2753.258820301773,2620.713678859759,7291.0,6367.0,924.0,596.0
201,Belo Oriente,3106309,2019,31,Minas Gerais,11080.912,1167445.646,297873.293,131433.819,1607833.67,143988.052,1751821.722,65611.3,26700.0,,,0.4150154307116105,43.72455602996254,11.156303108614232,4.922614943820224,60.21848951310861,5.392810936329588,0.0068918273119631,0.7260985186359482,0.1852637487060462,0.0817459053460424,,,,,,,,,,,,,,,,MG,2819.91355516401,2558.985944055941,7530.0,6613.0,917.0,561.0
202,Belo Oriente,3106309,2020,31,Minas Gerais,14766.503,1247407.223,316730.98,143493.49,1722398.197,154091.083,1876489.28,69515.05,26994.0,,,0.5470290805364155,46.21053652663555,11.733384455804991,5.315754982588723,63.80670508261095,5.7083456694080175,0.0085732225136554,0.7242269674763251,0.1838895213381368,0.0833102880912966,,,,,,,,,,,,,,,,MG,2776.1756369121063,2470.0659983540745,7129.0,6331.0,798.0,574.0
203,Belo Oriente,3106309,2021,31,Minas Gerais,16550.353,1436167.106,338456.434,145420.51,1936594.402,178127.113,2114721.515,77527.64,27277.0,,,0.6067512189756937,52.65121186347472,12.408125307035233,5.331250137478462,70.99733849030319,6.5303043956446825,0.008546112176565,0.7415941637117259,0.1747688796634247,0.0750908449646546,,,,,,,,,,,,,,,,MG,2961.3124435537666,2495.700415980981,7876.0,7013.0,863.0,566.0
204,Belo Oriente,3106309,2022,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3142.74946058616,2941.2822284366075,8789.0,7346.0,1443.0,500.0
205,Belo Oriente,3106309,2023,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3584.733079643862,2983.1164249855933,8773.0,7460.0,1313.0,625.0
206,Belo Oriente,3106309,2024,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,4165.856005988886,3141.8398277893666,,,,
207,Montes Claros,3143302,2002,31,Minas Gerais,29106.726,373392.232,722225.238,283815.839,1408540.036,278844.063,1687384.099,5219.49,318916.0,,,0.0912676880432464,1.1708168671374282,2.2646252869094057,0.8899391657991446,4.416649011024847,0.8743495559959363,0.0206644648047476,0.2650916711323071,0.512747397689163,0.2014964656638272,,,,,,,,,,,,,,,,MG,534.9934292822334,466.57579471397776,46602.0,39055.0,7547.0,12585.0
208,Montes Claros,3143302,2003,31,Minas Gerais,45776.998,444974.386,857108.065,308429.26,1656288.709,292990.002,1949278.711,5912.1,324471.0,,,0.1410819395261826,1.371384148352241,2.6415552237334,0.9505603274252552,5.104581639037079,0.902977467940124,0.0276382962410208,0.2686575013052268,0.5174871146211503,0.186217087832602,,,,,,,,,,,,,,,,MG,578.5220295856825,533.4559833996012,45444.0,38633.0,6811.0,12999.0
209,Montes Claros,3143302,2004,31,Minas Gerais,52701.327,518998.69,1002760.0,351425.9,1925885.916,315202.064,2241087.98,6667.29,336132.0,,,0.1567875923744243,1.5440323741863315,2.9832327775992766,1.045499684647698,5.729552425832709,0.9377329858507968,0.0273647190428905,0.2694856874377807,0.5206746628495517,0.1824749311890185,,,,,,,,,,,,,,,,MG,640.3296246446638,571.6743620448705,48030.0,41144.0,6886.0,13038.0
210,Montes Claros,3143302,2005,31,Minas Gerais,57927.438,634342.405,1164466.078,395804.192,2252540.113,369651.068,2622191.181,7654.11,342586.0,,,0.1690887485186201,1.8516296783873247,3.399047474210855,1.1553425767544498,6.575108477871249,1.0790022592867192,0.0257164956422687,0.2816120349373774,0.5169568662860035,0.1757146031343505,,,,,,,,,,,,,,,,MG,726.8400347488928,635.1194912268854,52320.0,44399.0,7921.0,13234.0
211,Montes Claros,3143302,2006,31,Minas Gerais,61936.848,556937.603,1421728.379,456900.098,2497502.928,373584.435,2871087.362,8226.82,348991.0,,,0.177474055204862,1.595850904464585,4.073825339335398,1.309203096928001,7.156353395932846,1.0704701124097755,0.0247995096644787,0.2229977778028054,0.5692599448275802,0.1829427677051356,,,,,,,,,,,,,,,,MG,821.3387119152271,708.6049452735052,54909.0,46925.0,7984.0,13340.0
212,Montes Claros,3143302,2007,31,Minas Gerais,61878.213,754624.937,1627330.705,534615.605,2978449.46,416917.345,3395366.806,9635.42,,,,,,,,,,0.0207753107215725,0.2533616726200887,0.5463684131138489,0.1794946035444899,,,,,,,,,,,,,,,,MG,843.9011596269539,748.963808054023,59225.0,49407.0,9818.0,13723.0
213,Montes Claros,3143302,2008,31,Minas Gerais,69997.399,751294.673,1781159.229,629741.201,3232192.502,425163.15,3657355.653,10208.35,358271.0,,,0.1953755648657022,2.097001077396719,4.971541735166955,1.7577230671754065,9.021641444604782,1.1867082459925589,0.0216563211989036,0.2324411904721385,0.5510684242655297,0.1948340640634281,,,,,,,,,,,,,,,,MG,957.4868533575134,819.767315262745,61765.0,52408.0,9357.0,14030.0
214,Montes Claros,3143302,2009,31,Minas Gerais,78625.433,879817.251,2041403.595,664753.767,3664600.047,445023.897,4109623.944,11314.2,363227.0,,,0.2164636246754784,2.4222242592098056,5.620186811553106,1.8301331316229248,10.089007829814411,1.2251949799987336,0.0214553926735787,0.2400854771915032,0.5570604073618296,0.1813987225002074,,,,,,,,,,,,,,,,MG,1091.5219667458423,914.7652035020316,66313.0,55485.0,10828.0,14524.0
215,Montes Claros,3143302,2010,31,Minas Gerais,108460.351,1157058.76,2302096.719,762316.351,4329932.181,513742.911,4843675.092,13381.39,361971.0,17488.0,0.0479542394585953,0.2996382334496409,3.19655099441668,6.3598926958236985,2.1060149873884924,11.962096911078511,1.4192930124236474,0.0250489722393183,0.2672232985720291,0.5316703871487266,0.176057342039926,77.07,13.04,0.77,0.707,0.868,0.744,,,0.5391,94.2,0.3232250222834454,0.1707770845150312,0.091720281986873,0.0298160602868487,0.0118175188396402,MG,1150.7231910394592,1008.3111035153372,72263.0,60745.0,11518.0,15261.0
216,Montes Claros,3143302,2011,31,Minas Gerais,154002.17,1276512.222,2629254.429,840083.753,4899852.574,561115.172,5460967.746,14915.18,366135.0,,,0.4206158111079247,3.486452324962104,7.181106501700192,2.2944644816802544,13.382639119450475,1.5325362830649898,0.031429959916994,0.2605205366327824,0.5365986811422788,0.1714508223079448,,,,,,,,,,,,,,,,MG,1266.6963875467595,1100.9734619532112,77938.0,66231.0,11707.0,16138.0
217,Montes Claros,3143302,2012,31,Minas Gerais,196790.739,1290026.492,3091997.455,949429.131,5528243.818,644086.095,6172329.912,16672.24,370216.0,,,0.5315565480692352,3.4845238779523307,8.35187418966225,2.5645275487823325,14.932482167167276,1.7397575874624542,0.035597333525567,0.2333519530740784,0.5593091688417279,0.1717415443777375,,,,,,,,,,,,,,,,MG,1382.4196373173909,1215.3704547586758,81647.0,70812.0,10835.0,16368.0
218,Montes Claros,3143302,2013,31,Minas Gerais,148683.605,1492037.535,3608686.661,1058500.239,6307908.039,734808.308,7042716.348,18250.2,385898.0,,,0.3852924995724259,3.866403907250102,9.351400268982996,2.742953420333871,16.346050093548037,1.9041516359245187,0.0235709848781452,0.236534446249875,0.5720892946898587,0.1678052743406521,,,,,,,1237.03,84.17,,,,,,,,MG,1563.9693129087043,1328.3330881718337,87754.0,76368.0,11386.0,17088.0
219,Montes Claros,3143302,2014,31,Minas Gerais,98836.658,1710142.068,3992904.743,1193451.35,6995334.818,807350.521,7802685.34,19996.02,390212.0,,,0.2532896425532787,4.382597326581448,10.232654923477494,3.058469114225088,17.9270110042746,2.0690048512090864,0.0141289388673261,0.2444689371550249,0.5707953724710478,0.1706067516495534,,,,,,,1316.65,86.61,,,,,,,,MG,1798.776214587111,1461.5358854288145,90797.0,78610.0,12187.0,17346.0
220,Montes Claros,3143302,2015,31,Minas Gerais,110002.448,1512319.992,4251479.209,1348966.035,7222767.684,788464.239,8011231.924,20315.03,394350.0,,,0.2789462355775327,3.834968915937619,10.780979355902115,3.4207329402814755,18.315627447698745,1.999402152909852,0.0152299579347788,0.2093823390374464,0.5886218960659568,0.1867658069618178,,,,,,,1265.23,74.03,,,,,,,,MG,1929.556612426706,1614.7349474257028,89941.0,76341.0,13600.0,17293.0
221,Montes Claros,3143302,2016,31,Minas Gerais,126971.523,1573879.814,4650131.274,1484862.302,7835844.913,934473.994,8770318.907,22020.04,398288.0,,,0.3187932425782348,3.951612436227052,11.675298462419155,3.728112074679629,19.67381621590407,2.34622683585747,0.0162039351735189,0.2008564272869753,0.5934435055350872,0.1894961320044186,,,,,,,1275.62,59.38,,,,,,,,MG,2010.523405069889,1760.182428660935,83818.0,75253.0,8565.0,17157.0
222,Montes Claros,3143302,2017,31,Minas Gerais,111960.04,1556961.748,4771328.654,1496197.409,7936447.851,1031349.216,8967797.067,22306.45,402027.0,,,0.2784888577135366,3.872779062102794,11.868179634701152,3.7216341414880096,19.74108169600549,2.56537301226037,0.0141070718414527,0.1961786654723399,0.6011919618924741,0.1885223007937332,,,,,,,1328.51,45.57,,,,,,,,MG,2141.772514544297,1885.5440325203365,84746.0,76082.0,8664.0,17053.0
223,Montes Claros,3143302,2018,31,Minas Gerais,108238.373,1650633.449,5061582.907,1580522.014,8400976.743,1066174.906,9467151.65,23387.0,404804.0,,,0.2673846429383109,4.077611508285491,12.503786788174027,3.904413034456181,20.753195973854016,2.633805263781978,0.0128840224549113,0.1964811354078997,0.6024993357132543,0.1881355064239343,,,,,,,,,,,,,,,,MG,2200.986761147511,1912.985068253246,86545.0,77621.0,8924.0,16617.0
224,Montes Claros,3143302,2019,31,Minas Gerais,114702.057,1789360.623,5131337.959,1638936.816,8674337.455,1043642.193,9717979.649,23740.55,409341.0,,,0.2802115033676079,4.371320300189817,12.535607131951112,4.003842312399686,21.190981247908223,2.5495667255417853,0.0132231490410699,0.2062821088391701,0.5915538778171733,0.1889408643025867,,,,,,,,,,,,,,,,MG,2255.3907564314177,1980.9151226675208,87438.0,78873.0,8565.0,16744.0
225,Montes Claros,3143302,2020,31,Minas Gerais,135332.796,1814440.978,4950216.505,1731385.43,8631375.709,1056691.509,9688067.218,23430.16,413487.0,,,0.3272963744930312,4.388145160549183,11.971879418216291,4.1872789954702325,20.87459994872874,2.555561623460956,0.0156791687168579,0.2102145751931605,0.5735141965652557,0.2005920595247257,,,,,,,,,,,,,,,,MG,2356.1232960617967,1972.5839383628768,88076.0,79478.0,8598.0,16890.0
226,Montes Claros,3143302,2021,31,Minas Gerais,156030.836,1962105.575,5465198.482,1879869.169,9463204.063,1337047.064,10800251.127,25870.23,417478.0,,,0.373746247706466,4.699901731348717,13.090985589659814,4.50291792381874,22.66755149492907,3.202676701526787,0.0164881614050849,0.2073405119384035,0.5775209374770089,0.1986503890738301,,,,,,,,,,,,,,,,MG,2404.8674667600258,2039.5267956662344,93434.0,85116.0,8318.0,17730.0
227,Montes Claros,3143302,2022,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,2554.782312327676,2678.743505783427,98969.0,91049.0,7920.0,15196.0
228,Montes Claros,3143302,2023,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,2754.8940270518465,2317.7731992545723,102901.0,97104.0,5797.0,20421.0
229,Montes Claros,3143302,2024,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,2578.779414821,2222.7989458305783,,,,
230,Cachoeira Dourada,3109808,2002,31,Minas Gerais,4832.867,1487.968,5029.102,6316.13,17666.066,769.37,18435.436,7977.26,2309.0,,,2.0930563014291903,0.6444209614551755,2.178043308791685,2.7354395842356,7.650959722823733,0.3332048505846687,0.2735678107395274,0.0842274675074801,0.2846758299216135,0.357528948437077,,,,,,,,,,,,,,,,MG,467.1437616387336,465.0705388471181,554.0,203.0,351.0,75.0
231,Cachoeira Dourada,3109808,2003,31,Minas Gerais,7878.288,1533.306,5957.817,7181.671,22551.081,1028.777,23579.858,10194.49,2311.0,,,3.409038511466897,0.6634816096927737,2.5780255300735613,3.1076032020770232,9.758148420597143,0.4451652964084812,0.3493530088424586,0.0679925720633968,0.2641920801934063,0.3184623832445106,,,,,,,,,,,,,,,,MG,619.940017953322,501.981608579089,543.0,170.0,373.0,83.0
232,Cachoeira Dourada,3109808,2004,31,Minas Gerais,6406.158,1260.266,6296.676,8562.927,22526.028,1066.414,23592.441,10186.72,2316.0,,,2.766044041450777,0.5441563039723661,2.718772020725389,3.697291450777202,9.726264248704664,0.4604550949913644,0.2843891519623433,0.0559471026139184,0.2795289076263246,0.3801347934043232,,,,,,,,,,,,,,,,MG,703.1992868217058,647.474285714285,526.0,157.0,369.0,82.0
233,Cachoeira Dourada,3109808,2005,31,Minas Gerais,7847.026,1419.715,7192.812,9893.819,26353.372,1356.581,27709.953,11954.25,2318.0,,,3.385257118205349,0.6124741156169111,3.103025021570319,4.268256686798964,11.369012942191544,0.5852377049180327,0.2977617437343502,0.0538722331244745,0.2729370647520932,0.375428958389082,,,,,,,,,,,,,,,,MG,733.898947368422,662.2108700564975,639.0,197.0,442.0,83.0
234,Cachoeira Dourada,3109808,2006,31,Minas Gerais,5266.323,1101.574,6393.269,9192.089,21953.254,1161.866,23115.12,9959.12,2321.0,,,2.268988797931926,0.474611805256355,2.75453209823352,3.9604002585092632,9.458532529082293,0.5005885394226627,0.2398880366436793,0.0501781649317226,0.2912219300154774,0.4187119139604543,,,,,,,,,,,,,,,,MG,778.8187265917604,775.9181518987341,530.0,126.0,404.0,87.0
235,Cachoeira Dourada,3109808,2007,31,Minas Gerais,13170.893,3852.227,8092.054,10869.931,35985.104,1107.319,37092.423,15017.18,,,,,,,,,,0.3660095855218315,0.1070506007152292,0.2248723249486787,0.3020675166035368,,,,,,,,,,,,,,,,MG,859.0673988439308,830.1572309552611,685.0,196.0,489.0,89.0
236,Cachoeira Dourada,3109808,2008,31,Minas Gerais,11710.491,1756.632,9251.494,13207.774,35926.391,1169.842,37096.233,14434.33,2570.0,,,4.556611284046693,0.6835143968871595,3.599803112840468,5.139211673151751,13.979140466926072,0.455191439688716,0.3259579009759148,0.0488953093006197,0.2575124787791793,0.367634310944286,,,,,,,,,,,,,,,,MG,1011.4879347826084,1033.056683937824,708.0,175.0,533.0,91.0
237,Cachoeira Dourada,3109808,2009,31,Minas Gerais,10555.51,2406.554,10519.828,14827.846,38309.738,1172.317,39482.056,15214.67,2595.0,,,4.067633911368016,0.9273811175337188,4.053883622350674,5.714006165703276,14.762904816955682,0.451759922928709,0.2755307279835743,0.0628183361629881,0.2745993198909374,0.3870516159625002,,,,,,,,,,,,,,,,MG,1099.0332831737344,1062.7013134657834,727.0,178.0,549.0,100.0
238,Cachoeira Dourada,3109808,2010,31,Minas Gerais,11533.79,3378.598,10667.012,15624.207,41203.607,1117.492,42321.099,16887.91,2506.0,280.0,0.1094605160281469,4.602470071827614,1.3482035115722266,4.256588986432562,6.234719473264166,16.44198204309657,0.445926576217079,0.2799218524727702,0.0819976270524082,0.2588853932132689,0.3791951272615526,76.02,13.8,0.726,0.695,0.85,0.648,,,0.3546,88.9,0.314365671641791,0.2215485074626865,0.1217350746268656,0.0293843283582089,0.0046641791044776,MG,1252.8822510231917,1345.4946884576088,786.0,191.0,595.0,110.0
239,Cachoeira Dourada,3109808,2011,31,Minas Gerais,15750.957,8451.05,12487.74,16341.264,53031.011,1377.089,54408.099,21581.95,2521.0,,,6.247900436334788,3.352261007536692,4.953486711622372,6.482056326854423,21.035704482348272,0.5462471241570805,0.2970140810628709,0.1593605296342549,0.235479953418199,0.3081454358846751,,,,,,,,,,,,,,,,MG,1501.1301706484655,1658.4627483751158,894.0,286.0,608.0,127.0
240,Cachoeira Dourada,3109808,2012,31,Minas Gerais,18270.658,3630.442,13903.4,18365.318,54169.819,1428.075,55597.894,21923.46,2536.0,,,7.204518138801261,1.431562302839117,5.482413249211357,7.241844637223974,21.36033872239748,0.5631210567823344,0.3372848264455157,0.0670196442783019,0.2566632168366669,0.3390322939790512,,,,,,,,,,,,,,,,MG,1326.8480534918276,1561.4309497206702,603.0,157.0,446.0,130.0
241,Cachoeira Dourada,3109808,2013,31,Minas Gerais,19535.527,4140.71,14726.733,19773.558,58176.528,1296.249,59472.777,22630.43,2628.0,,,7.433609969558599,1.5756126331811264,5.603779680365297,7.524184931506849,22.13718721461187,0.4932454337899543,0.3357974026913397,0.0711749247050288,0.2531387400774415,0.3398889325261899,,,,,,,1346.21,58.71,,,,,,,,MG,1786.4548847926271,1622.556416666666,699.0,209.0,490.0,141.0
242,Cachoeira Dourada,3109808,2014,31,Minas Gerais,16999.444,3245.755,15093.326,21117.18,56455.706,2173.319,58629.025,22165.98,2645.0,,,6.427010964083175,1.2271285444234403,5.706361436672967,7.983810964083176,21.344312287334592,0.8216706994328923,0.301111175547074,0.057492062892633,0.2673481047247908,0.3740486391225007,,,,,,,1321.52,63.02,,,,,,,,MG,1795.098211009175,1795.7320576671038,674.0,176.0,498.0,96.0
243,Cachoeira Dourada,3109808,2015,31,Minas Gerais,21774.687,4090.892,16450.991,22610.792,64927.363,1863.952,66791.315,25100.08,2661.0,,,8.182896279594138,1.5373513716647875,6.182258925216085,8.497103344607291,24.39961029688087,0.7004704998121007,0.3353699579636401,0.0630072100725852,0.2533753141953417,0.3482475023666062,,,,,,,1272.68,54.28,,,,,,,,MG,1981.272599118944,2047.685558252429,695.0,270.0,425.0,99.0
244,Cachoeira Dourada,3109808,2016,31,Minas Gerais,21024.522,3302.618,16617.069,24878.343,65822.551,2198.051,68020.603,25418.76,2676.0,,,7.856697309417041,1.234162182361734,6.209667040358744,9.296839686098656,24.597365844544097,0.821394245142003,0.3194121418964755,0.0501745670720054,0.2524525219327947,0.3779607842910858,,,,,,,1378.1,55.31,,,,,,,,MG,2173.2723875968986,2149.113333333335,580.0,184.0,396.0,96.0
245,Cachoeira Dourada,3109808,2017,31,Minas Gerais,25458.536,3152.665,17998.401,25415.094,72024.695,2769.003,74793.698,27794.02,2691.0,,,9.46062281679673,1.171558900037161,6.688369007803791,9.444479375696767,26.765029728725384,1.0289866220735786,0.3534695426339535,0.043772000700593,0.2498920821532115,0.3528663883963687,,,,,,,1460.74,65.28,,,,,,,,MG,2444.4091764705904,2394.1921017699124,585.0,212.0,373.0,98.0
246,Cachoeira Dourada,3109808,2018,31,Minas Gerais,24169.117,2885.53,18103.704,25068.029,70226.38,2664.356,72890.736,27228.52,2677.0,,,9.028433694434067,1.0778968995143818,6.762683601045947,9.36422450504296,26.23323870003736,0.995276802390736,0.3441600862809673,0.0410889753964251,0.2577906479018284,0.3569602904207791,,,,,,,,,,,,,,,,MG,2483.4814756944456,2428.1439477303984,588.0,222.0,366.0,96.0
247,Cachoeira Dourada,3109808,2019,31,Minas Gerais,28463.595,3491.281,20619.13,25159.189,77733.194,3147.927,80881.122,30044.99,2692.0,,,10.573400817236257,1.2969097325408618,7.659409361069837,9.34590973254086,28.8756292719168,1.1693636701337295,0.3661704033414605,0.0449136439704253,0.265255149556829,0.3236608159958022,,,,,,,,,,,,,,,,MG,2430.906573033709,2157.634310344826,725.0,361.0,364.0,90.0
248,Cachoeira Dourada,3109808,2020,31,Minas Gerais,45760.422,3738.136,22458.838,28353.968,100311.365,2999.603,103310.968,38178.48,2706.0,,,16.910725055432373,1.3814249815225426,8.299644493717665,10.478184774575018,37.06997967479675,1.1085007390983002,0.4561838232387725,0.037265328808954,0.2238912609752643,0.2826595770080489,,,,,,,,,,,,,,,,MG,2549.715764546684,2185.616272878533,646.0,328.0,318.0,91.0
249,Cachoeira Dourada,3109808,2021,31,Minas Gerais,67604.068,7599.344,129549.988,30778.097,235531.498,34087.873,269619.371,99124.77,2720.0,,,24.85443676470588,2.7938764705882355,47.628672058823526,11.315476838235297,86.5924625,12.53230625,0.2870277163524005,0.0322646612641167,0.5500325395968908,0.1306750785408752,,,,,,,,,,,,,,,,MG,2656.002888643879,2214.177977606718,864.0,526.0,338.0,96.0
250,Cachoeira Dourada,3109808,2022,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,2852.9500326441794,2607.273479585618,875.0,549.0,326.0,111.0
251,Cachoeira Dourada,3109808,2023,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3367.485451306413,2816.7188183659714,772.0,485.0,287.0,151.0
252,Cachoeira Dourada,3109808,2024,31,Minas Gerais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MG,3822.553494318182,2869.4335846372705,,,,
253,Guarda-Mor,3128600,2002,31,Minas Gerais,27499.525,3035.842,11994.983,7533.527,50063.878,2353.055,52416.933,7632.05,6811.0,,,4.037516517398326,0.445726325062399,1.7611192189105858,1.1060823667596535,7.350444574952283,0.3454786374981647,0.5492887506637022,0.0606393695670159,0.2395935648452962,0.1504782949495043,,,,,,,,,,,,,,,,MG,434.2010992907797,339.8037005649706,810.0,564.0,246.0,349.0
254,Guarda-Mor,3128600,2003,31,Minas Gerais,51810.54,4618.385,19168.171,8607.478,84204.574,3925.216,88129.789,12678.72,6883.0,,,7.52731948278367,0.6709843091675142,2.784857039081796,1.250541624291733,12.233702455324712,0.5702769141362778,0.6152936537627992,0.0548471986806797,0.227638120941031,0.10222102661549,,,,,,,,,,,,,,,,MG,490.3216119962508,418.03230574629566,937.0,675.0,262.0,391.0
255,Guarda-Mor,3128600,2004,31,Minas Gerais,47868.086,4192.16,18578.084,9596.187,80234.518,4379.369,84613.887,12029.27,7034.0,,,6.805243957918681,0.595985214671595,2.641183394938868,1.364257463747512,11.406670173443276,0.6226000852999716,0.5966021507102467,0.0522488338497901,0.2315472749521596,0.1196017280243398,,,,,,,,,,,,,,,,MG,523.6781177707676,443.9628571428569,864.0,637.0,227.0,414.0
256,Guarda-Mor,3128600,2005,31,Minas Gerais,46647.808,5685.92,18977.089,10520.205,81831.022,5161.525,86992.547,12221.49,7118.0,,,6.553499297555493,0.7988086541163248,2.66607038493959,1.477972042708626,11.496350379320033,0.7251369766788424,0.5700504143770806,0.0694836733189034,0.2319058046226038,0.128560107681412,,,,,,,,,,,,,,,,MG,599.2222103213253,523.3773974967642,910.0,679.0,231.0,428.0
