NOME_MUN,COD_MUN,DISTANCIA
Tocantins,3169000,267.8590802585385
Fama,3125200,268.2194316866931
Divino,3122009,269.25641112635776
Liberdade,3138500,269.60355313529124
Coimbra,3116704,269.86923815335535
Ilicínea,3130507,270.31487429046433
Cruzeiro da Fortaleza,3120706,270.3514519976475
Pedrinópolis,3149200,270.4568360735047
Rubim,3156601,270.4604827630951
Rio Vermelho,3156007,270.5805133879859
Durandé,3123528,270.7539261903228
Virgem da Lapa,3171600,271.30496721835596
Santa Rita de Jacutinga,3159308,271.4046484477056
Salto da Divisa,3157104,271.41296505751046
Alto Caparaó,3102050,271.67316556322277
Mirabela,3142007,271.67801272148364
Ubá,3169901,271.7176180671991
São Tomás de Aquino,3165107,271.7456530091524
São Domingos do Prata,3161007,272.15784189658916
Jequitaí,3135605,272.2605573315321
Desterro de Entre Rios,3121407,272.3814753546258
Soledade de Minas,3167806,272.5430794549788
Luminárias,3138708,272.66792803515136
Alfredo Vasconcelos,3101631,272.8777489671843
Nazareno,3144508,272.8975136559466
Alto Jequitibá,3153509,272.9421823595679
Arinos,3104502,273.8409819763286
Águas Formosas,3100906,274.3121270130966
Jaguaraçu,3135001,274.3993028405103
Abre Campo,3100302,274.4009019061602
Descoberto,3121308,274.5497988815374
Alterosa,3102001,274.64381906019685
Aguanil,3100807,274.7177498521181
São João do Oriente,3162609,274.89070544170016
Ibertioga,3129400,274.9599235805156
Tabuleiro,3167905,275.74029619972544
Pavão,3148509,275.7978854919409
Aiuruoca,3101201,275.9281972303703
Caparaó,3112109,276.09101384033505
Santana do Jacaré,3158805,276.27311720633486
Itueta,3134103,276.3541924162548
Divinolândia de Minas,3122207,276.8103393551782
Santa Bárbara do Leste,3157252,277.0727277710523
Rio Pardo de Minas,3155603,277.2548007624815
Ipuiúna,3131505,278.31299017554534
Jequeri,3135506,278.33730474469064
Machacalis,3138906,278.55615544380623
Bom Jesus do Galho,3107802,278.6161908492161
Paula Cândido,3148301,278.9686944162939
Berilo,3106507,279.33229710626597
Cruzília,3120805,279.33726814123077
Crucilândia,3120607,279.4786488574868
Carvalhópolis,3114709,279.5443140835933
Palma,3146701,279.6587881682583
Dionísio,3121803,279.8130917517968
Jeceaba,3135407,279.9278725832238
Coronel Pacheco,3119609,280.245682761594
Três Marias,3169356,280.326279347173
Jesuânia,3135902,280.37574651299354
Augusto de Lima,3104809,280.57614821609116
São Francisco do Glória,3161403,280.6205355430712
Sobrália,3167707,280.63611144530677
João Monlevade,3136207,280.7281870896925
Arantina,3103603,280.7567958608509
Januária,3135209,280.8749125737123
Lagoa Santa,3137601,280.8762520553336
Iapu,3129301,281.04130082498335
Itinga,3134004,281.3127676810029
Senhora dos Remédios,3166204,281.32714844033296
São João do Manhuaçu,3162559,281.36866319507385
Rio Preto,3155900,281.386371099602
Ipiaçu,3131406,281.55335737769485
Varzelândia,3170909,282.0744492490229
Ipaba,3131158,282.0788509596319
Vazante,3171006,282.11671526145483
Divisa Alegre,3122355,282.17672176902204
São José do Alegre,3163201,282.21154332014476
Porto Firme,3152303,282.3432509604886
Bom Jesus da Penha,3107604,282.67297129491783
Guapé,3128105,282.9309485555091
Cachoeira Dourada,3109808,283.02188494655513
Alto Rio Doce,3102100,283.5722433318567
Lima Duarte,3138609,283.58504003344194
Coronel Xavier Chaves,3119708,283.6299975162949
Baldim,3105004,283.6401189053456
Ewbank da Câmara,3125002,283.6591260141978
Carvalhos,3114808,283.8023192015969
Antônio Dias,3103009,283.8523237612574
Ijaci,3130408,283.85488597680444
Salinas,3157005,284.1719561732415
Carlos Chagas,3113701,284.2369351470324
Coração de Jesus,3118809,284.2925476189834
Patrocínio do Muriaé,3148202,284.5282540271179
Simonésia,3167608,284.55990507519954
Guaraciaba,3128204,284.5964581712177
Espírito Santo do Dourado,3124401,284.74269865954705
Barra Longa,3105707,284.8081726886131
Capim Branco,3112505,284.94874837017846
Ritápolis,3156106,285.02259794612775
Itanhomi,3133204,285.07564232840133
Poço Fundo,3151701,285.13755218854385
Guarará,3128501,285.43472066702196
Pimenta,3150505,285.51976525255225
Coronel Murta,3119500,286.07256440117663
Felisburgo,3125606,286.11338140759005
Martins Soares,3140530,286.4316067964048
São João do Manteninha,3162575,286.51862914424834
Piedade de Caratinga,3150158,286.5389284891332
Senador Amaral,3165578,286.59683238227666
Bonfim,3108107,286.7269202281383
Resende Costa,3154200,286.73962122663914
Galiléia,3127305,286.93100120397395
Borda da Mata,3108305,287.06071637874146
Mutum,3144003,287.2639035806284
Itamogi,3132909,287.4118209406581
Inimutaba,3131109,287.50833749163525
Urucuia,3170529,287.6198658539326
Itumirim,3134301,287.68331674028855
São Romão,3164209,287.7979356078674
Coluna,3116803,287.7995276269787
Mendes Pimentel,3141504,288.0222523588801
Baependi,3104908,288.2377306823958
Rio Manso,3155306,288.2769058952528
Taquaraçu de Minas,3168309,288.32393724634807
Bocaina de Minas,3107208,288.44295516677016
Coqueiral,3118700,288.7249225914098
Itaúna,3133808,288.7927078526362
Pitangui,3151404,288.8426539076844
Olímpio Noronha,3145505,288.8576802617479
Lagoa da Prata,3137205,289.110090172701
Itaverava,3133907,289.2633844567118
Piranguinho,3151008,289.38679505638447
Nova Módica,3144904,289.567399450875
Caputira,3112901,289.600082673208
Divino das Laranjeiras,3122108,289.71197656937795
Açucena,3100500,289.7883821194431
Inhapim,3130903,289.8778937138592
Dores de Guanhães,3123106,289.90951817472325
Piedade de Ponte Nova,3150208,290.14065929197733
Ibitiúra de Minas,3129905,290.1506795454328
Miradouro,3142106,290.30381696018435
Cascalho Rico,3115003,290.32273257175115
Jacutinga,3134905,290.3699811986418
Taiobeiras,3168002,290.4102114621775
Ibiaí,3129608,290.6758536008661
Rio Casca,3154903,290.81343743624967
Senhora de Oliveira,3166006,290.8371801882794
Caldas,3110301,291.2595801336148
Reduto,3154150,291.2629468065908
Marliéria,3140308,291.3105358650738
Sardoá,3165503,291.449764561195
Pequeri,3149507,291.45195223237306
São Miguel do Anta,3163805,291.4893985485875
Santana da Vargem,3158300,291.7233828566546
Córrego do Bom Jesus,3119906,291.93916645952885
Santo Antônio do Aventureiro,3160009,292.0849816476249
Carmo de Minas,3114105,292.1510104087246
São José do Goiabal,3163409,292.2625639485487
Entre Rios de Minas,3123908,292.27087315790874
Andrelândia,3102803,292.33810666247757
Itabirinha,3131802,292.5103786537155
Biquinhas,3107000,292.6414583396152
São Bento Abade,3160801,292.6981065470464
Iguatama,3130309,292.82548557369637
Belmiro Braga,3106101,292.94364549565773
Volta Grande,3172103,293.4462847007055
Córrego Danta,3119807,293.70902573405357
Estrela do Indaiá,3124708,293.83150694989683
Estrela Dalva,3124609,293.96305070312957
Bueno Brandão,3109105,294.2204628292074
Entre Folhas,3123858,294.3778957265491
Ataléia,3104700,294.4446490026295
Delfinópolis,3121209,294.55086649500174
Santa Bárbara do Tugúrio,3157302,294.70766372183283
Chalé,3116001,294.76204452685215
Turvolândia,3169802,295.0404481387693
Acaiaca,3100401,295.08256643707557
Piraúba,3151305,295.3020939264083
Conceição do Rio Verde,3117702,295.5445825149254
São Pedro do Suaçuí,3164100,295.6535994497654
Joaquim Felício,3136405,295.798298607786
Fernandes Tourinho,3125804,295.9112716427891
Mercês,3141603,296.0266608856175
Santana do Manhuaçu,3158904,296.09058193619705
Argirita,3104403,296.1846624054186
Caeté,3110004,296.3448130176315
Peçanha,3148608,296.3571147734223
Alpercata,3101805,296.90866096731406
Ferros,3125903,297.0699272317494
Mathias Lobato,3171501,297.11759627634024
Pirajuba,3150703,297.28492050643234
Munhoz,3143807,297.7032608342875
Rochedo de Minas,3156205,297.7704877520562
Arapuá,3103801,297.8268800679304
Jequitibá,3135704,297.8446438207094
Sapucaí-Mirim,3165404,297.873455421285
São João da Mata,3162302,298.1966480333232
Delfim Moreira,3121100,298.269348540859
Serranos,3167004,298.4385615597805
Dom Bosco,3122470,298.49968643441275
Mesquita,3141702,298.5807085651012
Faria Lemos,3125309,298.6506449499781
Divinésia,3121902,299.2609356698571
Vargem Alegre,3170578,299.3873850067119
Água Boa,3100609,299.4902197190231
Santo Antônio do Grama,3160108,299.5230813041154
Goiabeira,3127370,299.75005540190534
Capela Nova,3112208,299.7624153116975
Toledo,3169109,300.07387669357746
Padre Paraíso,3146305,300.25662854970585
Cristais,3120201,300.3426023541216
Passa Vinte,3147808,300.3812253655178
Leme do Prado,3138351,300.4818531131831
Santana dos Montes,3159100,300.5870001021477
Lamim,3137908,300.6603315635963
Maria da Fé,3139904,300.67705759180205
Passa Quatro,3147600,300.97540440187
Candeias,3112000,301.1868207899464
Mar de Espanha,3139805,301.22449805946525
Santana do Garambéu,3158706,301.2385915562786
Virgolândia,3171907,301.26228319153745
Caraí,3113008,301.412600873475
Bom Jesus do Amparo,3107703,301.5115545624821
Moema,3142403,301.5808468846953
Ubaí,3170008,301.77988657193396
Nova União,3136603,301.7935609574247
São Domingos das Dores,3160959,301.96705809883065
Cuparaque,3120839,302.00398423741524
Conceição das Pedras,3117207,302.03454358796523
Itaguara,3132206,302.6864218707923
Tumiritinga,3169505,302.698198866123
Leandro Ferreira,3138302,302.8433398158657
Paraguaçu,3147204,302.8497835424581
Santa Rosa da Serra,3159704,302.92517466287916
Pescador,3150000,302.9804812105906
Jordânia,3136504,302.9839730419807
Funilândia,3127206,303.1481795586285
Sericita,3166303,303.21329527451746
Itapecerica,3133501,303.34617758337856
Araçaí,3103207,303.48362604375717
Campanário,3110806,303.6618513981144
Datas,3121001,303.7963659074089
São Gonçalo do Rio Preto,3125507,303.9005804919718
Araçuaí,3103405,304.2260139505444
Cordislândia,3119005,304.4186580543811
Pingo-d'Água,3150539,304.4303447704721
Raul Soares,3154002,304.8917420583531
Carmésia,3113800,305.23135081431656
Capitólio,3112802,305.2328989256994
Bom Sucesso,3108008,305.30727550728386
