NOME_MUN,COD_MUN,DISTANCIA
Guarará,3128501,329.44918601262253
Raul Soares,3154002,329.67933597931966
Serra dos Aimorés,3166709,330.41047177743155
Mar de Espanha,3139805,330.4463688941335
Lagoa Santa,3137601,331.09571619204604
Inhaúma,3131000,331.2530860326747
São João Nepomuceno,3162906,331.9961091840139
Taiobeiras,3168002,332.15895247251206
Capim Branco,3112505,332.4163175953681
Campanha,3110905,332.5698714699232
Itambacuri,3132701,332.6441438728293
Eugenópolis,3124906,332.807052614512
Candeias,3112000,333.04606699383214
Cabo Verde,3109501,333.52532893934745
Pedralva,3149101,334.64107645822367
Malacacheta,3139201,334.9153065275464
Silvianópolis,3167400,335.50248459253606
Vespasiano,3171204,335.50297398068335
São Vicente de Minas,3165305,335.50586659720244
Laranjal,3138005,335.64707244723934
Dores do Indaiá,3123205,335.6579757152647
Carneirinho,3114550,335.95970969643304
Espera Feliz,3124203,335.9927674435056
Águas Formosas,3100906,336.3365028204833
Santa Rita de Caldas,3159209,337.1513712503828
Campo do Meio,3111309,337.734739486227
Caeté,3110004,338.2419857448015
Volta Grande,3172103,338.4057931591435
Cruzília,3120805,338.4748895061126
Inhapim,3130903,338.5174351993427
Itaguara,3132206,338.69388017521203
São Pedro dos Ferros,3164001,338.9983338255561
Ewbank da Câmara,3125002,339.58374944487707
Rio Casca,3154903,339.5920588375368
Claraval,3116407,340.2166510920472
São Tomé das Letras,3165206,340.28297816430506
Buenópolis,3109204,340.5441067629035
São Domingos do Prata,3161007,340.9022236508323
Divisa Alegre,3122355,341.50065603362634
Marliéria,3140308,341.965487068484
Cristais,3120201,342.2630327777571
Santa Rita de Jacutinga,3159308,342.4560375457307
Simão Pereira,3167509,342.6361226861497
Ervália,3124005,342.6994894502269
Iturama,3134400,342.7576856963891
Nanuque,3144300,342.79182220061836
Taquaraçu de Minas,3168309,342.921077841038
Minduri,3141900,343.00785653817036
Dores de Guanhães,3123106,343.40888905335737
Carmo da Cachoeira,3113909,344.01547407290116
São Gonçalo do Sapucaí,3162005,344.1728962975784
São João Evangelista,3162807,344.28964672577007
Delfinópolis,3121209,344.3084208305847
Soledade de Minas,3167806,344.3789525493376
Ipaba,3131158,345.197811306542
Piranga,3150802,345.3678969317551
Serrania,3166907,345.49448401914094
Lambari,3137809,345.5284440379828
Divino,3122009,345.54930129900856
Brazópolis,3108909,345.5869695432798
Coração de Jesus,3118809,345.6686826691393
Areado,3104304,346.08910616459195
Alterosa,3102001,346.26493688726026
Presidente Olegário,3153400,346.6787731868979
Itanhandu,3133105,346.9989388324904
Lagoa Dourada,3137403,347.0720165364244
Felixlândia,3125705,347.11802566226675
Conceição do Rio Verde,3117702,347.2483022683799
Fama,3125200,347.6294078930766
Tabuleiro,3167905,347.7608122500253
Capetinga,3112406,347.8520521503507
Turmalina,3169703,347.92667431366635
Buritizeiro,3109402,348.0705934634638
Luz,3138807,348.0980008838709
Carmo de Minas,3114105,348.2239121718079
Rochedo de Minas,3156205,348.4321716165495
Capitão Enéas,3112703,348.5389731966452
Ilicínea,3130507,348.75768309845114
Prata,3152808,348.866045027381
Iraí de Minas,3131604,348.98439497449095
Lagamar,3137106,349.0357236939791
Tarumirim,3168408,349.3712816693303
Mirabela,3142007,349.5640410343302
Mário Campos,3140159,350.4318722273088
Lagoa da Prata,3137205,350.49444656342416
Abre Campo,3100302,350.5321914857418
São José do Alegre,3163201,350.5550755795439
Coronel Pacheco,3119609,350.8090740621579
Serro,3167103,351.0953423352072
Poté,3152402,351.15899477501637
Entre Rios de Minas,3123908,351.31736799105437
Santana do Jacaré,3158805,351.5610058618131
Liberdade,3138500,351.60928731649426
Juruaia,3136900,351.9599263070829
São João do Oriente,3162609,352.04913072808665
Sabinópolis,3156809,352.65517949033676
Itamogi,3132909,353.28104471119786
Paineiras,3146404,353.30093499194834
Rio Pomba,3155801,353.5994763923879
Virgem da Lapa,3171600,353.99521552103886
Berilo,3106507,354.0881022365335
Jacutinga,3134905,354.3987114113462
Chiador,3116209,355.26779058788196
Iapu,3129301,355.4494290557515
Canápolis,3111804,355.5081309175955
Argirita,3104403,356.0744085343016
Dona Euzébia,3122900,356.1726265517787
Guimarânia,3128907,356.23301833793965
Abadia dos Dourados,3100104,356.39865931896384
Cambuquira,3110707,356.83151506057334
Guanhães,3128006,356.954962535469
Estrela Dalva,3124609,357.53324500798965
Florestal,3126000,358.2410248595537
Itabirinha,3131802,358.41350200384124
Jeceaba,3135407,358.4490216096035
Ferros,3125903,358.6715385956543
Santana do Deserto,3158607,358.7756250123312
Piraúba,3151305,358.9954406996637
Rio Preto,3155900,359.040160966359
Bocaina de Minas,3107208,359.21194135410934
