ANO,COD_UF,NOME_UF,COD_MUN,NOME_MUN,VA_AGRO,VA_IND,VA_SERV,VA_ADM,VA_TOT,IMPOSTOS_INDIRETOS_LIQ_SUBSIDIOS,PIB,PIB_PER_CAPITA
2004,31,Minas Gerais,3151800,Poços de Caldas,42178.669,950690.099,853223.607,222111.55,2068203.925,381645.057,2449848.982,16473.78
2004,31,Minas Gerais,3151909,Pocrane,7165.301,732.065,6472.296,8983.669,23353.33,1067.282,24420.612,2666.3
2004,31,Minas Gerais,3152006,Pompéu,43383.024,24518.25,55347.664,31656.306,154905.244,12471.69,167376.934,5765.06
2004,31,Minas Gerais,3152105,Ponte Nova,11196.865,74054.105,220576.472,68468.305,374295.748,46939.585,421235.333,7426.57
2004,31,Minas Gerais,3152131,Ponto Chique,3392.853,289.012,2504.708,4581.629,10768.203,428.093,11196.295,2843.14
2004,31,Minas Gerais,3152170,Ponto dos Volantes,2142.811,596.011,8143.689,12199.807,23082.318,1717.662,24799.98,2185.21
2004,31,Minas Gerais,3152204,Porteirinha,13843.159,2953.728,35755.007,38806.636,91358.529,5929.247,97287.776,2536.38
2004,31,Minas Gerais,3152303,Porto Firme,6819.505,700.554,6433.658,9479.535,23433.252,882.905,24316.157,2561.75
2004,31,Minas Gerais,3152402,Poté,5255.658,1029.235,13268.887,15306.085,34859.865,1872.89,36732.755,2476.42
2004,31,Minas Gerais,3152501,Pouso Alegre,27514.442,351701.981,696347.553,142107.98,1217671.957,205710.162,1423382.118,11903.98
2004,31,Minas Gerais,3152600,Pouso Alto,8134.459,6895.765,12588.186,8254.969,35873.38,2490.3,38363.68,5424.73
2004,31,Minas Gerais,3152709,Prados,3720.691,5375.875,10532.695,8256.842,27886.103,2279.893,30165.996,3831.58
2004,31,Minas Gerais,3152808,Prata,115127.343,24345.464,73589.716,26496.369,239558.891,17354.079,256912.97,11155.09
2004,31,Minas Gerais,3152907,Pratápolis,10111.208,1824.042,21532.624,11000.5,44468.375,4587.565,49055.94,5375.4
2004,31,Minas Gerais,3153004,Pratinha,14521.361,670.609,4419.054,4593.82,24204.844,739.04,24943.884,8103.93
2004,31,Minas Gerais,3153103,Presidente Bernardes,2705.522,424.726,4126.864,6280.806,13537.918,465.33,14003.248,2521.74
2004,31,Minas Gerais,3153202,Presidente Juscelino,6215.323,1840.299,2834.644,5301.796,16192.061,662.084,16854.145,3889.72
2004,31,Minas Gerais,3153301,Presidente Kubitschek,508.842,202.174,1831.275,4322.509,6864.801,208.995,7073.796,2388.99
2004,31,Minas Gerais,3153400,Presidente Olegário,63388.492,7222.865,35059.267,22997.187,128667.811,6125.506,134793.317,7434.0
2004,31,Minas Gerais,3153509,Alto Jequitibá,10752.635,1170.475,9314.497,9495.348,30732.955,1322.884,32055.839,3568.5
2004,31,Minas Gerais,3153608,Prudente de Morais,1798.299,44239.452,18765.721,10413.585,75217.056,6635.321,81852.377,9138.37
2004,31,Minas Gerais,3153707,Quartel Geral,6073.866,1495.652,4388.335,4997.008,16954.861,868.028,17822.889,5828.28
2004,31,Minas Gerais,3153806,Queluzito,2503.487,312.596,2086.441,3083.562,7986.086,319.857,8305.943,4556.19
2004,31,Minas Gerais,3153905,Raposos,18.719,2791.663,14704.686,16462.322,33977.389,1495.558,35472.947,2478.37
2004,31,Minas Gerais,3154002,Raul Soares,18488.109,8636.823,33947.039,25579.449,86651.42,4920.972,91572.392,3846.29
2004,31,Minas Gerais,3154101,Recreio,3366.83,1508.577,13639.155,10923.664,29438.226,2345.998,31784.223,3182.24
2004,31,Minas Gerais,3154150,Reduto,11593.092,1868.015,15252.255,6934.822,35648.183,1767.74,37415.923,5707.13
2004,31,Minas Gerais,3154200,Resende Costa,7988.992,2314.469,15183.035,11657.818,37144.314,2475.172,39619.486,3717.0
2004,31,Minas Gerais,3154309,Resplendor,11006.355,14227.064,34581.84,17004.098,76819.357,6858.02,83677.376,5008.82
2004,31,Minas Gerais,3154408,Ressaquinha,5106.519,17054.76,9927.3,6488.669,38577.247,3755.274,42332.522,9289.56
2004,31,Minas Gerais,3154457,Riachinho,7857.109,565.489,7268.887,9182.32,24873.804,1234.547,26108.351,3130.5
2004,31,Minas Gerais,3154507,Riacho dos Machados,5945.848,699.188,3508.369,8898.368,19051.773,756.289,19808.062,2219.39
2004,31,Minas Gerais,3154606,Ribeirão das Neves,1620.785,92006.012,222394.847,278249.409,594271.053,42127.471,636398.523,2123.54
2004,31,Minas Gerais,3154705,Ribeirão Vermelho,1725.036,1231.236,12658.575,5149.106,20763.954,2447.288,23211.241,6403.1
2004,31,Minas Gerais,3154804,Rio Acima,108.243,6967.677,93436.389,13331.176,113843.485,7962.399,121805.884,15298.4
2004,31,Minas Gerais,3154903,Rio Casca,10114.559,17217.114,32484.018,17171.288,76986.98,10969.593,87956.573,5784.71
2004,31,Minas Gerais,3155009,Rio Doce,839.008,628.337,2770.717,3979.864,8217.926,638.924,8856.85,4104.19
2004,31,Minas Gerais,3155108,Rio do Prado,2627.512,475.479,3188.804,6834.312,13126.107,389.934,13516.041,2723.36
2004,31,Minas Gerais,3155207,Rio Espera,2247.159,366.153,3685.275,6517.233,12815.819,392.561,13208.38,1978.49
2004,31,Minas Gerais,3155306,Rio Manso,3601.423,2724.283,5294.809,5894.708,17515.222,1084.271,18599.493,3923.12
2004,31,Minas Gerais,3155405,Rio Novo,2921.757,3057.301,14923.919,10143.989,31046.966,2133.898,33180.864,3774.41
2004,31,Minas Gerais,3155504,Rio Paranaíba,103386.796,7253.848,36144.356,17597.849,164382.849,6064.993,170447.842,13535.13
2004,31,Minas Gerais,3155603,Rio Pardo de Minas,11343.365,2276.063,19052.724,29028.158,61700.309,3172.518,64872.827,2319.79
2004,31,Minas Gerais,3155702,Rio Piracicaba,2915.794,32391.874,23487.662,16520.19,75315.52,18327.621,93643.141,6514.31
2004,31,Minas Gerais,3155801,Rio Pomba,8424.4,10739.121,36222.291,16859.822,72245.634,6296.646,78542.28,4588.82
2004,31,Minas Gerais,3155900,Rio Preto,3154.882,739.178,7212.67,7058.023,18164.752,932.661,19097.413,3553.67
2004,31,Minas Gerais,3156007,Rio Vermelho,5831.444,837.06,9352.393,15032.628,31053.526,1321.75,32375.275,2246.1
2004,31,Minas Gerais,3156106,Ritápolis,3861.308,588.599,4235.285,5849.922,14535.115,513.69,15048.805,2864.26
2004,31,Minas Gerais,3156205,Rochedo de Minas,1354.396,936.287,2603.839,3776.839,8671.361,491.107,9162.467,4379.76
2004,31,Minas Gerais,3156304,Rodeiro,6509.061,14478.267,10031.548,6616.424,37635.301,3708.397,41343.698,6658.67
2004,31,Minas Gerais,3156403,Romaria,40647.059,2720.185,9936.64,5496.32,58800.205,1878.069,60678.274,15502.88
2004,31,Minas Gerais,3156452,Rosário da Limeira,2963.314,496.704,3204.596,5408.507,12073.121,614.398,12687.519,3033.11
2004,31,Minas Gerais,3156502,Rubelita,4351.027,346.917,3536.749,10643.854,18878.548,640.848,19519.396,1895.46
2004,31,Minas Gerais,3156601,Rubim,6300.605,1344.365,7723.47,9934.116,25302.556,996.265,26298.82,2890.3
2004,31,Minas Gerais,3156700,Sabará,872.837,288011.264,226615.702,130775.213,646275.017,63680.869,709955.886,5525.29
2004,31,Minas Gerais,3156809,Sabinópolis,21666.382,1192.436,16884.679,17884.864,57628.363,3016.46,60644.822,3702.6
2004,31,Minas Gerais,3156908,Sacramento,70643.532,37262.352,91087.748,33135.504,232129.136,24375.942,256505.077,11760.89
2004,31,Minas Gerais,3157005,Salinas,9306.771,12837.231,61998.18,42395.201,126537.384,12339.82,138877.204,3695.8
2004,31,Minas Gerais,3157104,Salto da Divisa,5477.349,3862.73,6956.447,7589.506,23886.033,937.51,24823.542,3964.79
2004,31,Minas Gerais,3157203,Santa Bárbara,6582.339,76312.595,63441.596,29742.098,176078.628,19332.779,195411.407,7742.44
2004,31,Minas Gerais,3157252,Santa Bárbara do Leste,5559.612,795.505,6511.919,8612.731,21479.768,1249.89,22729.658,2932.86
2004,31,Minas Gerais,3157278,Santa Bárbara do Monte Verde,2495.499,656.499,2418.62,3664.342,9234.959,400.225,9635.184,4272.81
2004,31,Minas Gerais,3157302,Santa Bárbara do Tugúrio,2976.686,464.873,4190.697,5631.182,13263.438,807.619,14071.057,3065.59
2004,31,Minas Gerais,3157336,Santa Cruz de Minas,33.237,2701.607,8468.961,7525.627,18729.432,1438.184,20167.616,2601.27
2004,31,Minas Gerais,3157377,Santa Cruz de Salinas,1413.237,770.602,3109.796,5883.026,11176.662,636.947,11813.609,2371.73
2004,31,Minas Gerais,3157401,Santa Cruz do Escalvado,4434.513,908.964,3343.288,6229.806,14916.571,810.122,15726.694,3249.32
2004,31,Minas Gerais,3157500,Santa Efigênia de Minas,1152.492,269.304,3481.034,5975.989,10878.818,677.684,11556.503,2362.33
2004,31,Minas Gerais,3157609,Santa Fé de Minas,4366.283,371.627,2042.254,4750.01,11530.174,303.059,11833.233,2960.53
2004,31,Minas Gerais,3157658,Santa Helena de Minas,1612.189,248.182,2657.465,6497.935,11015.771,357.888,11373.659,1978.03
2004,31,Minas Gerais,3157708,Santa Juliana,34422.389,26056.282,26561.03,9898.58,96938.281,5302.287,102240.568,12453.18
2004,31,Minas Gerais,3157807,Santa Luzia,2049.893,498041.086,322370.871,205532.129,1027993.979,115996.246,1143990.225,5472.15
2004,31,Minas Gerais,3157906,Santa Margarida,42783.063,6447.121,15548.812,15346.386,80125.381,4331.452,84456.833,5956.47
2004,31,Minas Gerais,3158003,Santa Maria de Itabira,4280.77,3830.449,17405.472,11283.053,36799.744,3496.931,40296.675,3911.92
2004,31,Minas Gerais,3158102,Santa Maria do Salto,1974.788,897.847,3244.941,6640.11,12757.686,552.092,13309.778,2418.64
2004,31,Minas Gerais,3158201,Santa Maria do Suaçuí,6948.793,1265.71,11954.431,14540.029,34708.963,1691.489,36400.452,2554.6
2004,31,Minas Gerais,3158300,Santana da Vargem,25858.282,2597.923,13134.14,8891.563,50481.909,2231.942,52713.851,6700.63
2004,31,Minas Gerais,3158409,Santana de Cataguases,2399.491,869.018,3172.562,4704.066,11145.137,564.265,11709.401,3578.67
2004,31,Minas Gerais,3158508,Santana de Pirapama,9872.808,2394.365,5717.372,9152.368,27136.912,1349.829,28486.741,3428.01
2004,31,Minas Gerais,3158607,Santana do Deserto,1496.831,1605.557,7875.172,5404.117,16381.678,2073.155,18454.833,4663.84
2004,31,Minas Gerais,3158706,Santana do Garambéu,1251.807,245.474,2328.46,3469.915,7295.657,353.896,7649.553,3646.12
2004,31,Minas Gerais,3158805,Santana do Jacaré,4265.627,2938.569,6280.963,5933.039,19418.198,1151.661,20569.859,4375.63
2004,31,Minas Gerais,3158904,Santana do Manhuaçu,9487.924,889.248,6013.178,8888.732,25279.082,953.656,26232.738,3151.08
2004,31,Minas Gerais,3158953,Santana do Paraíso,13765.762,42523.714,31010.311,23029.53,110329.317,11215.324,121544.642,5854.75
2004,31,Minas Gerais,3159001,Santana do Riacho,1385.983,449.667,5447.021,6543.658,13826.329,500.363,14326.692,3663.18
2004,31,Minas Gerais,3159100,Santana dos Montes,1761.237,360.365,2761.194,4943.958,9826.754,339.275,10166.029,2646.71
2004,31,Minas Gerais,3159209,Santa Rita de Caldas,11248.142,2965.445,12928.783,9359.298,36501.668,2300.163,38801.83,4177.63
2004,31,Minas Gerais,3159308,Santa Rita de Jacutinga,2838.303,8338.459,7994.887,6837.562,26009.211,1980.868,27990.079,5314.24
2004,31,Minas Gerais,3159357,Santa Rita de Minas,5476.236,6462.19,6352.317,6609.299,24900.043,2702.733,27602.776,5153.62
2004,31,Minas Gerais,3159407,Santa Rita de Ibitipoca,2636.489,1248.789,2795.721,5216.592,11897.59,528.957,12426.547,3326.16
2004,31,Minas Gerais,3159506,Santa Rita do Itueto,11170.922,1073.921,5897.709,6839.396,24981.948,840.315,25822.263,4272.38
2004,31,Minas Gerais,3159605,Santa Rita do Sapucaí,20428.82,212091.627,160649.073,35906.082,429075.602,123465.783,552541.385,16346.41
2004,31,Minas Gerais,3159704,Santa Rosa da Serra,8132.482,581.564,4371.338,4860.69,17946.074,674.596,18620.67,5745.35
2004,31,Minas Gerais,3159803,Santa Vitória,46136.531,10128.226,42546.451,28530.447,127341.655,8761.404,136103.059,8374.03
2004,31,Minas Gerais,3159902,Santo Antônio do Amparo,26650.86,7748.501,23358.116,18863.098,76620.575,3918.505,80539.08,4650.6
2004,31,Minas Gerais,3160009,Santo Antônio do Aventureiro,4410.63,581.661,3964.351,4786.566,13743.209,744.86,14488.069,4108.92
2004,31,Minas Gerais,3160108,Santo Antônio do Grama,4528.673,519.589,3838.68,5084.488,13971.43,628.274,14599.704,3419.94
2004,31,Minas Gerais,3160207,Santo Antônio do Itambé,2122.199,242.838,2464.651,5675.739,10505.427,380.992,10886.42,2336.14
2004,31,Minas Gerais,3160306,Santo Antônio do Jacinto,4962.654,879.55,5134.597,11814.423,22791.224,698.751,23489.975,1930.15
2004,31,Minas Gerais,3160405,Santo Antônio do Monte,34571.746,14889.365,54833.656,28532.639,132827.406,12261.59,145088.996,5518.37
2004,31,Minas Gerais,3160454,Santo Antônio do Retiro,1432.553,304.922,2937.236,8482.025,13156.736,343.848,13500.584,1923.43
2004,31,Minas Gerais,3160504,Santo Antônio do Rio Abaixo,815.55,149.416,1365.799,2861.565,5192.329,148.79,5341.12,3179.24
2004,31,Minas Gerais,3160603,Santo Hipólito,7727.733,481.14,3256.057,4929.378,16394.307,534.367,16928.675,5012.93
2004,31,Minas Gerais,3160702,Santos Dumont,5250.654,135213.341,111481.406,50668.094,302613.495,52898.274,355511.77,7449.17
2004,31,Minas Gerais,3160801,São Bento Abade,7725.748,963.563,5702.081,5992.896,20384.289,874.896,21259.185,4895.05
2004,31,Minas Gerais,3160900,São Brás do Suaçuí,1264.371,760.999,14366.435,5215.154,21606.958,3741.088,25348.046,7623.47
2004,31,Minas Gerais,3160959,São Domingos das Dores,7043.194,622.286,4311.387,6788.944,18765.81,670.11,19435.92,3464.51
2004,31,Minas Gerais,3161007,São Domingos do Prata,8797.714,6428.054,23797.488,17942.953,56966.208,4660.021,61626.229,3608.52
2004,31,Minas Gerais,3161056,São Félix de Minas,1331.205,418.754,1876.761,3851.118,7477.838,288.159,7765.997,2350.48
2004,31,Minas Gerais,3161106,São Francisco,17253.333,2900.047,35962.468,53399.066,109514.914,6706.036,116220.95,2141.06
2004,31,Minas Gerais,3161205,São Francisco de Paula,13744.031,2073.889,9085.669,7622.323,32525.912,1569.37,34095.281,5067.67
2004,31,Minas Gerais,3161304,São Francisco de Sales,20436.801,4339.142,8630.332,8044.0,41450.275,2109.818,43560.093,8000.02
2004,31,Minas Gerais,3161403,São Francisco do Glória,3069.435,541.74,4266.646,6416.643,14294.464,765.843,15060.307,2813.43
2004,31,Minas Gerais,3161502,São Geraldo,3663.083,5684.403,8882.026,8211.223,26440.734,2646.459,29087.193,3806.23
2004,31,Minas Gerais,3161601,São Geraldo da Piedade,2681.189,338.495,2974.619,5402.604,11396.906,410.051,11806.957,2366.12
2004,31,Minas Gerais,3161650,São Geraldo do Baixio,2160.296,308.738,2737.965,4243.504,9450.502,445.615,9896.117,3450.53
2004,31,Minas Gerais,3161700,São Gonçalo do Abaeté,14466.546,1532.285,19589.844,7181.394,42770.069,4561.671,47331.74,9053.51
2004,31,Minas Gerais,3161809,São Gonçalo do Pará,4372.363,29491.126,16875.338,9930.213,60669.04,6453.383,67122.423,8196.66
2004,31,Minas Gerais,3161908,São Gonçalo do Rio Abaixo,5903.987,21532.891,18591.342,10410.649,56438.869,13700.49,70139.359,8218.81
2004,31,Minas Gerais,3162005,São Gonçalo do Sapucaí,23334.368,26897.288,80569.725,25922.656,156724.037,19357.429,176081.466,7432.11
2004,31,Minas Gerais,3162104,São Gotardo,28308.186,9157.921,98765.766,32367.864,168599.736,20196.77,188796.507,5955.35
2004,31,Minas Gerais,3162203,São João Batista do Glória,12379.256,4491.452,11824.666,11566.129,40261.502,2580.771,42842.273,6353.59
2004,31,Minas Gerais,3162252,São João da Lagoa,3359.971,281.778,1974.47,5222.159,10838.378,317.349,11155.727,2431.5
2004,31,Minas Gerais,3162302,São João da Mata,4233.203,408.404,3276.093,3783.729,11701.43,653.628,12355.058,4319.95
2004,31,Minas Gerais,3162401,São João da Ponte,11825.966,1633.515,11598.717,24277.981,49336.179,1711.193,51047.372,1968.74
2004,31,Minas Gerais,3162450,São João das Missões,1361.053,368.374,3247.429,12693.901,17670.758,499.811,18170.568,1504.19
2004,31,Minas Gerais,3162500,São João del Rei,18376.928,161250.261,274497.357,85315.277,539439.824,69492.496,608932.319,7459.94
2004,31,Minas Gerais,3162559,São João do Manhuaçu,16474.921,7859.789,12429.813,10035.885,46800.409,3176.08,49976.489,5179.45
2004,31,Minas Gerais,3162575,São João do Manteninha,2420.834,1103.05,4278.749,5758.211,13560.845,755.156,14316.0,3126.45
2004,31,Minas Gerais,3162609,São João do Oriente,3827.346,1224.41,7421.67,9305.43,21778.854,954.994,22733.848,2625.46
2004,31,Minas Gerais,3162658,São João do Pacuí,2890.647,202.829,1351.904,3996.004,8441.384,207.392,8648.776,2321.82
2004,31,Minas Gerais,3162708,São João do Paraíso,6710.802,3113.133,15724.736,22605.172,48153.844,2849.346,51003.189,2377.11
2004,31,Minas Gerais,3162807,São João Evangelista,7667.684,2040.281,14993.248,16836.044,41537.257,2605.637,44142.893,2829.13
2004,31,Minas Gerais,3162906,São João Nepomuceno,4887.348,21969.206,59012.569,26292.009,112161.133,10432.049,122593.182,4904.9
2004,31,Minas Gerais,3162922,São Joaquim de Bicas,10570.788,65460.006,45604.318,24824.959,146460.071,16681.735,163141.806,7584.82
2004,31,Minas Gerais,3162948,São José da Barra,15383.319,429297.67,13238.022,8301.379,466220.39,2404.448,468624.838,71808.89
2004,31,Minas Gerais,3162955,São José da Lapa,3782.198,107977.223,36738.554,23417.428,171915.403,24999.775,196915.178,10273.12
2004,31,Minas Gerais,3163003,São José da Safira,1373.444,569.488,2093.423,4216.966,8253.32,277.175,8530.495,2136.36
2004,31,Minas Gerais,3163102,São José da Varginha,23288.202,1109.697,3602.917,5401.594,33402.411,1055.146,34457.557,9847.83
2004,31,Minas Gerais,3163201,São José do Alegre,2062.402,542.417,3608.285,4747.48,10960.584,585.972,11546.557,2851.71
2004,31,Minas Gerais,3163300,São José do Divino,3031.75,625.999,3118.805,4675.207,11451.761,512.402,11964.163,3262.66
2004,31,Minas Gerais,3163409,São José do Goiabal,1906.938,457.725,5466.932,7155.867,14987.462,995.391,15982.853,2697.07
2004,31,Minas Gerais,3163508,São José do Jacuri,4949.819,590.453,3395.676,6665.774,15601.722,559.392,16161.114,2510.66
2004,31,Minas Gerais,3163607,São José do Mantimento,1361.674,211.391,1929.652,3630.393,7133.11,264.597,7397.708,3008.42
2004,31,Minas Gerais,3163706,São Lourenço,683.528,16682.949,170985.281,52838.28,241190.037,27298.185,268488.223,6621.49
2004,31,Minas Gerais,3163805,São Miguel do Anta,7536.482,613.322,4916.094,7398.251,20464.148,901.452,21365.6,3138.31
2004,31,Minas Gerais,3163904,São Pedro da União,13437.684,949.87,9119.554,6554.839,30061.947,1427.011,31488.958,5338.92
2004,31,Minas Gerais,3164001,São Pedro dos Ferros,10700.183,6908.048,11357.167,9601.497,38566.895,3133.969,41700.864,4788.8
2004,31,Minas Gerais,3164100,São Pedro do Suaçuí,3339.375,414.413,3780.759,4816.391,12350.939,506.05,12856.989,2897.68
2004,31,Minas Gerais,3164209,São Romão,5752.331,635.22,5600.509,9330.568,21318.628,993.091,22311.719,2778.89
2004,31,Minas Gerais,3164308,São Roque de Minas,24480.252,1497.548,10394.659,8453.291,44825.75,1953.575,46779.325,7394.77
2004,31,Minas Gerais,3164407,São Sebastião da Bela Vista,6141.052,1620.947,10454.974,5768.767,23985.74,2174.897,26160.637,5763.52
2004,31,Minas Gerais,3164431,São Sebastião da Vargem Alegre,2152.128,279.209,2158.146,4127.389,8716.872,358.48,9075.352,3245.83
2004,31,Minas Gerais,3164472,São Sebastião do Anta,3857.237,508.491,3825.332,6670.547,14861.608,621.805,15483.412,2958.8
2004,31,Minas Gerais,3164506,São Sebastião do Maranhão,4338.129,439.552,4074.782,10774.781,19627.243,608.036,20235.279,1842.92
2004,31,Minas Gerais,3164605,São Sebastião do Oeste,10814.166,8819.644,7524.26,6938.99,34097.06,3373.471,37470.531,8443.11
2004,31,Minas Gerais,3164704,São Sebastião do Paraíso,50069.209,81815.125,233259.281,66645.22,431788.835,52327.593,484116.427,7672.57
2004,31,Minas Gerais,3164803,São Sebastião do Rio Preto,662.078,157.476,1297.348,3150.177,5267.079,152.243,5419.322,3374.42
2004,31,Minas Gerais,3164902,São Sebastião do Rio Verde,904.387,531.124,2329.274,3529.811,7294.596,312.572,7607.168,3683.86
2004,31,Minas Gerais,3165008,São Tiago,12546.71,6618.885,13918.198,11069.335,44153.128,2905.979,47059.107,4458.89
2004,31,Minas Gerais,3165107,São Tomás de Aquino,18926.009,1989.751,12442.32,8968.648,42326.728,2147.235,44473.963,5940.16
2004,31,Minas Gerais,3165206,São Tomé das Letras,7225.399,6764.629,10044.79,7515.744,31550.562,1547.314,33097.877,5121.13
2004,31,Minas Gerais,3165305,São Vicente de Minas,5577.486,2925.389,10901.886,7753.003,27157.764,3448.581,30606.344,4672.01
2004,31,Minas Gerais,3165404,Sapucaí-Mirim,9243.547,3144.783,11517.051,7089.801,30995.182,3001.723,33996.906,5609.12
2004,31,Minas Gerais,3165503,Sardoá,2059.725,353.784,3677.563,5849.492,11940.564,554.102,12494.666,2481.56
2004,31,Minas Gerais,3165537,Sarzedo,1158.029,30930.656,27288.278,23228.834,82605.797,8198.594,90804.391,4240.42
2004,31,Minas Gerais,3165552,Setubinha,5530.018,428.676,3231.079,8993.81,18183.583,418.448,18602.031,1963.48
2004,31,Minas Gerais,3165560,Sem-Peixe,2140.283,220.118,1893.383,3533.206,7786.99,241.14,8028.13,2898.24
2004,31,Minas Gerais,3165578,Senador Amaral,3286.894,491.37,4185.62,5643.342,13607.226,697.852,14305.078,2526.95
2004,31,Minas Gerais,3165602,Senador Cortes,1084.389,269.908,1864.704,3357.372,6576.373,358.575,6934.948,3337.32
2004,31,Minas Gerais,3165701,Senador Firmino,4491.989,1241.987,9171.669,7788.127,22693.771,1236.113,23929.885,3528.96
2004,31,Minas Gerais,3165800,Senador José Bento,5061.071,369.867,2586.511,3666.271,11683.72,366.913,12050.633,4716.49
2004,31,Minas Gerais,3165909,Senador Modestino Gonçalves,1688.827,1552.716,3466.106,6438.117,13145.766,657.752,13803.518,2691.27
2004,31,Minas Gerais,3166006,Senhora de Oliveira,3241.62,410.638,4941.635,6892.831,15486.723,597.147,16083.87,2713.66
2004,31,Minas Gerais,3166105,Senhora do Porto,1701.403,210.193,2216.351,4268.107,8396.055,371.232,8767.287,2558.3
2004,31,Minas Gerais,3166204,Senhora dos Remédios,5103.562,770.443,6874.734,10598.572,23347.311,974.466,24321.777,2389.88
2004,31,Minas Gerais,3166303,Sericita,6512.274,686.636,4607.758,7707.285,19513.953,718.947,20232.9,2770.87
2004,31,Minas Gerais,3166402,Seritinga,1049.353,234.728,3023.69,3303.225,7610.995,541.653,8152.648,4669.33
2004,31,Minas Gerais,3166501,Serra Azul de Minas,1400.972,195.659,2399.653,5123.07,9119.355,475.839,9595.194,2199.22
2004,31,Minas Gerais,3166600,Serra da Saudade,1995.866,162.409,1343.988,2663.849,6166.112,213.484,6379.596,7216.74
2004,31,Minas Gerais,3166709,Serra dos Aimorés,3819.576,8495.867,8779.87,8528.953,29624.266,2942.477,32566.743,4565.0
2004,31,Minas Gerais,3166808,Serra do Salitre,48297.757,3355.022,20185.906,12359.522,84198.207,3928.491,88126.698,8715.92
2004,31,Minas Gerais,3166907,Serrania,13869.789,4568.389,11314.12,8255.059,38007.357,2073.272,40080.629,5155.06
2004,31,Minas Gerais,3166956,Serranópolis de Minas,1544.379,181.329,1375.343,4436.595,7537.646,225.508,7763.154,1993.11
2004,31,Minas Gerais,3167004,Serranos,1739.276,228.635,2387.552,3286.42,7641.883,310.428,7952.311,3806.75
2004,31,Minas Gerais,3167103,Serro,8686.597,3330.21,25060.877,21955.399,59033.083,3364.903,62397.986,2853.26
2004,31,Minas Gerais,3167202,Sete Lagoas,9856.166,1142923.661,829054.616,237846.354,2219680.798,489627.345,2709308.143,13162.65
2004,31,Minas Gerais,3167301,Silveirânia,1728.742,221.339,2020.012,3399.631,7369.723,307.257,7676.98,3513.49
2004,31,Minas Gerais,3167400,Silvianópolis,9447.728,7418.872,11772.48,6481.208,35120.288,2605.861,37726.149,6426.94
2004,31,Minas Gerais,3167509,Simão Pereira,951.484,4431.159,5528.024,4738.757,15649.424,1407.804,17057.227,6790.3
2004,31,Minas Gerais,3167608,Simonésia,22751.159,2408.753,13639.962,17191.105,55990.979,1897.431,57888.41,3371.68
2004,31,Minas Gerais,3167707,Sobrália,2385.367,1277.204,5942.58,6543.818,16148.969,979.375,17128.343,2854.72
2004,31,Minas Gerais,3167806,Soledade de Minas,2791.557,794.797,5189.63,6329.901,15105.886,796.318,15902.204,3016.92
2004,31,Minas Gerais,3167905,Tabuleiro,2305.31,479.344,4170.12,5700.72,12655.493,740.699,13396.192,2862.43
2004,31,Minas Gerais,3168002,Taiobeiras,7597.448,5410.445,33250.157,27920.295,74178.344,6514.539,80692.883,2740.93
2004,31,Minas Gerais,3168051,Taparuba,2384.893,360.113,2019.781,3945.31,8710.097,321.938,9032.035,2642.49
2004,31,Minas Gerais,3168101,Tapira,25031.799,102281.43,24240.378,7794.572,159348.179,18067.844,177416.023,50560.28
2004,31,Minas Gerais,3168200,Tapiraí,7924.521,494.222,2416.581,3156.127,13991.451,348.021,14339.472,8307.92
2004,31,Minas Gerais,3168309,Taquaraçu de Minas,2726.355,1538.234,6718.74,4960.591,15943.92,701.158,16645.078,4694.04
2004,31,Minas Gerais,3168408,Tarumirim,5927.613,1517.616,12551.463,13088.075,33084.767,1785.606,34870.372,2755.03
2004,31,Minas Gerais,3168507,Teixeiras,5694.46,1830.072,15688.492,13050.802,36263.827,2421.324,38685.151,3299.09
2004,31,Minas Gerais,3168606,Teófilo Otoni,22959.37,76623.928,350884.074,133748.728,584216.099,62767.961,646984.06,5050.26
2004,31,Minas Gerais,3168705,Timóteo,2935.831,1254717.958,435812.049,109328.741,1802794.578,282862.448,2085657.026,26657.17
2004,31,Minas Gerais,3168804,Tiradentes,1331.127,21575.991,24031.667,7775.203,54713.988,5919.925,60633.913,9527.64
2004,31,Minas Gerais,3168903,Tiros,17868.787,3540.554,8741.177,8695.755,38846.273,1834.009,40680.282,5795.74
2004,31,Minas Gerais,3169000,Tocantins,7210.186,12077.034,24828.362,16409.379,60524.962,5412.752,65937.714,4090.94
2004,31,Minas Gerais,3169059,Tocos do Moji,6416.115,479.793,3568.697,4622.037,15086.642,623.5,15710.142,3951.24
2004,31,Minas Gerais,3169109,Toledo,2858.842,3116.402,4288.847,6675.581,16939.672,1084.573,18024.245,3272.38
2004,31,Minas Gerais,3169208,Tombos,4690.187,1257.994,12528.249,13452.65,31929.081,1905.273,33834.354,2681.22
2004,31,Minas Gerais,3169307,Três Corações,47163.428,320446.833,262462.21,80360.022,710432.493,142386.844,852819.337,12266.9
2004,31,Minas Gerais,3169356,Três Marias,13842.036,480104.285,94716.742,35121.56,623784.623,104355.266,728139.889,29502.04
2004,31,Minas Gerais,3169406,Três Pontas,71618.581,38226.659,164573.29,60253.873,334672.403,34532.269,369204.673,6876.86
2004,31,Minas Gerais,3169505,Tumiritinga,3494.094,1269.612,4002.122,6800.704,15566.533,666.902,16233.434,2684.99
