NOME_MUN,PROP_MENOS_DE_1_SM,PROP_1_A_2_SM,PROP_2_A_5_SM,PROP_5_A_10_SM,PROP_MAIS_DE_10_SM,ANO
Alterosa,0.4087154416722859,0.1711901550910317,0.06085637221847606,0.011547538772757923,0.002781523937963587,2010
Alto Caparaó,0.4261894175188973,0.17963539350822588,0.0658070253445976,0.013116940862605602,0.0031124944419742106,2010
Alto Rio Doce,0.4681669010782935,0.09292076887013596,0.03244256915142991,0.008720112517580873,0.002437880918893577,2010
Alvarenga,0.4384494499738083,0.09062336301728653,0.030382399161864852,0.00497642744892614,0.0010476689366160294,2010
Alvinópolis,0.4511385914643342,0.13776202684361333,0.049238425576836074,0.010933494193937566,0.0027899261046599308,2010
Alvorada de Minas,0.38664762584791146,0.07925740806854695,0.0317743662977508,0.006069260978222063,0.0024991074616208496,2010
Amparo do Serra,0.4744874715261959,0.09931662870159454,0.03940774487471526,0.004328018223234624,0.0015945330296127562,2010
Andradas,0.29370522786160647,0.2584362139917695,0.12110958695320835,0.02472184118274653,0.008413351623228166,2010
Cachoeira de Pajeú,0.456670697299476,0.07389493483810292,0.022168480451430876,0.005508531506113127,0.0008061265618702137,2010
Andrelândia,0.41312306392565473,0.13188773115554303,0.06176663850558528,0.01689664883131512,0.006570918989955881,2010
Angelândia,0.45737883746298896,0.0857098332554153,0.02540127785569581,0.0037400654511453952,0.0012466884837151317,2010
Antônio Carlos,0.3777067436584863,0.1552897504640132,0.06403382140647557,0.013507939781398226,0.003712105588781192,2010
Antônio Dias,0.35175817396668724,0.13608883405305366,0.04959901295496607,0.00851326341764343,0.0020974706971005554,2010
Antônio Prado de Minas,0.464524765729585,0.1539491298527443,0.08299866131191433,0.022757697456492636,0.0033467202141900937,2010
Araçaí,0.41825683341928827,0.1557503867973182,0.06704486848891181,0.010830324909747292,0.0030943785456420837,2010
Aracitaba,0.4447468698965705,0.1110506260206859,0.04463799673380512,0.0027218290691344584,0.0010887316276537834,2010
Araçuaí,0.40905797101449276,0.09693675889328063,0.04113965744400527,0.01007905138339921,0.0034914361001317524,2010
Araguari,0.2729835552075176,0.23035238841033673,0.14001566170712607,0.03623074915165753,0.011631427825632994,2010
Arantina,0.4034090909090909,0.14123376623376624,0.07467532467532467,0.010146103896103896,0.0008116883116883117,2010
Araponga,0.5013810146823666,0.09943305713039687,0.02965547317924117,0.004797208896641954,0.0015990696322139846,2010
Araporã,0.18148646053389667,0.2990205492606107,0.11100441713078549,0.022085653927405417,0.0042250816208949495,2010
Arapuá,0.38112596192790604,0.2033211826650466,0.07857432158768732,0.022681247468610773,0.009315512353179425,2010
Araújos,0.3723292992678918,0.28447631854176003,0.09816225907664725,0.01748095024652622,0.0029881966233378156,2010
Araxá,0.2537800540269646,0.2261431836794563,0.158193885907763,0.03922455415530919,0.014533497940374767,2010
Arceburgo,0.3450832624285888,0.24990883675701958,0.09857785340950528,0.012519752035979093,0.004862039625622949,2010
Arcos,0.29656672362901976,0.22252602143855835,0.13493863601056394,0.027404070219046138,0.008668634457045207,2010
Areado,0.34414384137119813,0.21290539405141992,0.09947907914636196,0.019744580742732314,0.005797344984036296,2010
Argirita,0.46622670807453415,0.16498447204968944,0.057841614906832296,0.014751552795031056,0.002717391304347826,2010
Aricanduva,0.49229979466119095,0.08803901437371663,0.030030800821355237,0.004876796714579056,0.0007700205338809035,2010
Arinos,0.4277747177086202,0.09556595979069127,0.04227485541173231,0.010947397411181493,0.003855687138529331,2010
Astolfo Dutra,0.46487333507443196,0.2096282754418038,0.07608601027248194,0.01662749194741882,0.004439801514755811,2010
Ataléia,0.47914796376397617,0.08952909491553089,0.03280829184689464,0.007181914633151065,0.0015506406594303435,2010
Augusto de Lima,0.4687349687349687,0.14213564213564214,0.04497354497354497,0.01034151034151034,0.0026455026455026454,2010
Baependi,0.43646408839779005,0.14546710195881465,0.0531767955801105,0.012305374183827222,0.004206428930185836,2010
Baldim,0.43590120552778594,0.13819464863275507,0.051455454278153484,0.010291090855630698,0.0024992649220817406,2010
Bambuí,0.3525346759464929,0.20761143195616763,0.11071622488770423,0.025223357520114516,0.00893430080458068,2010
Bandeira,0.530281690140845,0.0772300469483568,0.025586854460093896,0.00727699530516432,0.0009389671361502347,2010
Bandeira do Sul,0.3279569892473118,0.29053763440860214,0.09483870967741935,0.012473118279569893,0.002795698924731183,2010
Barão de Cocais,0.30062055644597874,0.17601610980972343,0.1181933999095878,0.01779476431183989,0.004602802778120248,2010
Barão do Monte Alto,0.4673477564102564,0.10216346153846154,0.0390625,0.007211538461538462,0.002403846153846154,2010
Barbacena,0.30964714375958846,0.16642902265138526,0.10872664921938453,0.0392293114339861,0.013978882772312969,2010
Barra Longa,0.4676736047154172,0.09301897218640634,0.03610241296739731,0.005894271504881194,0.001841959845275373,2010
Barroso,0.35067014589016726,0.17809275293559482,0.08622939153125371,0.01666468983513225,0.004210651168307437,2010
Bela Vista de Minas,0.3264224290257981,0.1729296736953705,0.10189657203439746,0.012604547060902345,0.0010601955471787018,2010
Belmiro Braga,0.4093547285763059,0.1894844656879481,0.05257767156025948,0.01604643222942984,0.005804028678729942,2010
Belo Horizonte,0.20214947317021065,0.21068661447961728,0.16199872965735082,0.07630877719029198,0.048699806205986254,2010
Belo Oriente,0.2823684477339552,0.17251343404643618,0.08658623136976579,0.013738213525296562,0.001723613505018757,2010
Belo Vale,0.3400602409638554,0.18132530120481927,0.08403614457831325,0.012349397590361445,0.0034638554216867468,2010
Berilo,0.4003058688587268,0.11527432613267062,0.027432613267061746,0.004014528770789524,0.0005735041101127892,2010
Bertópolis,0.4653194975423266,0.08765701802293828,0.03386127799016931,0.005461496450027308,0.0016384489350081922,2010
Berizal,0.48514851485148514,0.07233223322332233,0.020077007700770078,0.0033003300330033004,0.0008250825082508251,2010
Betim,0.245478359268035,0.23817621426293975,0.12231718067182235,0.024569717354472876,0.006173688521003045,2010
Bias Fortes,0.4902137910267992,0.11502559470039145,0.037639265281541705,0.005118940078289671,0.0006022282445046673,2010
Bicas,0.35283333333333333,0.18825,0.10533333333333333,0.030416666666666668,0.008833333333333334,2010
Biquinhas,0.33601354210749046,0.20313161235717309,0.09013965298349556,0.010579771476936098,0.004231908590774439,2010
Boa Esperança,0.3889860667108993,0.16665661378852767,0.07491404789191146,0.01978406417757404,0.006936485915917727,2010
Bocaina de Minas,0.4017695099818512,0.19147005444646098,0.06556261343012704,0.011796733212341199,0.004990925589836661,2010
Bocaiúva,0.38356234356643,0.13768708177963937,0.05335342493742657,0.012667926648618277,0.0034479235837973133,2010
Bom Despacho,0.3077117444916111,0.23072063877097232,0.11845562967455023,0.03815443703254498,0.014149989892864362,2010
Bom Jardim de Minas,0.43558282208588955,0.1467134092900964,0.07063978965819456,0.015425065731814198,0.0021034180543382996,2010
Bom Jesus da Penha,0.3891669119811598,0.2010597586105387,0.09125699146305563,0.01766264350897851,0.0061819252281424784,2010
Bom Jesus do Amparo,0.41412213740458015,0.15415606446140798,0.06361323155216285,0.013146734520780322,0.004664970313825276,2010
Bom Jesus do Galho,0.44693877551020406,0.10317460317460317,0.03424036281179138,0.007482993197278911,0.0021919879062736207,2010
Bom Repouso,0.48612344582593253,0.1558614564831261,0.05039964476021314,0.009436056838365897,0.002331261101243339,2010
Bom Sucesso,0.4217451983784143,0.15923439888349838,0.0642653020535655,0.0162158569814581,0.004984382268890809,2010
Bonfim,0.4677472167648985,0.14849377865094956,0.052881466928618205,0.011624099541584807,0.005566470203012442,2010
Bonfinópolis de Minas,0.45561305732484075,0.1321656050955414,0.06110668789808917,0.014331210191082803,0.003781847133757962,2010
Bonito de Minas,0.38178769508577326,0.051979878756610344,0.01779956146007997,0.0018057526118921707,0.000773893976525216,2010
Borda da Mata,0.37886837561429143,0.21882056049940232,0.09157922698897596,0.01959091512817107,0.005711249833975296,2010
Botelhos,0.37228573620808714,0.2056318575922658,0.08263638456226502,0.01895189135272002,0.005908079490524055,2010
Botumirim,0.4345952023988006,0.07983508245877062,0.02361319340329835,0.0037481259370314842,0.0001874062968515742,2010
Brasilândia de Minas,0.34334541688244435,0.210426376661488,0.06723631969618506,0.013032970826860004,0.004056620058691524,2010
Brasília de Minas,0.47017915186333054,0.08386877314989795,0.03371381056769219,0.008995388918285585,0.0028346813818126843,2010
Brás Pires,0.4884184308841843,0.09514321295143213,0.03163138231631382,0.0029887920298879204,0.00099626400996264,2010
Braúnas,0.43211009174311926,0.11628440366972477,0.04243119266055046,0.010321100917431193,0.0020642201834862386,2010
Brazópolis,0.4187914230019493,0.1690448343079922,0.06900584795321638,0.017855750487329434,0.0050682261208577,2010
Brumadinho,0.26899272257362444,0.19832687206692512,0.11548663538053458,0.03424471196354485,0.027239338910426444,2010
Bueno Brandão,0.4354401335002086,0.16489361702127658,0.06466416353775553,0.013141426783479349,0.003963287442636629,2010
Buenópolis,0.44826033104380136,0.10032653980407612,0.04808017115189731,0.01047179371692377,0.004841797094921743,2010
Bugre,0.4259587020648968,0.12035398230088495,0.039233038348082595,0.0058997050147492625,0.0005899705014749262,2010
Buritis,0.40319896945950295,0.12946164993827491,0.05571359562020289,0.013633191991841554,0.005796790295743653,2010
Buritizeiro,0.40669117980843433,0.13899859276408372,0.04108220981433565,0.005719733079122974,0.0013164465023378273,2010
Cabeceira Grande,0.3775910364145658,0.16321195144724557,0.06255835667600373,0.014752567693744164,0.00392156862745098,2010
Cabo Verde,0.355021216407355,0.20034944670937682,0.08178717031367003,0.017555537066311674,0.004742491055828272,2010
Cachoeira da Prata,0.4021000617665225,0.18437306979617046,0.07381099444101297,0.016676961087090797,0.005558987029030266,2010
Cachoeira de Minas,0.36976549413735343,0.19158291457286433,0.06731574539363484,0.013819095477386936,0.003873534338358459,2010
Cachoeira Dourada,0.314365671641791,0.22154850746268656,0.12173507462686567,0.029384328358208957,0.0046641791044776115,2010
Caetanópolis,0.3684562263310314,0.21341055914457563,0.07963911784361773,0.014702606371129428,0.005012252171975941,2010
Caeté,0.29895706044502546,0.1899173037028617,0.1122794054960357,0.022592287362528062,0.0052573247321606184,2010
Caiana,0.43809297912713474,0.15441176470588236,0.04743833017077799,0.014231499051233396,0.003557874762808349,2010
Cajuri,0.4361732238890461,0.09227285592980469,0.03141805830738749,0.006793093688083782,0.0011321822813472968,2010
Caldas,0.3765205799033494,0.19846692217963674,0.08256957173804366,0.019746708881853023,0.005582402932844526,2010
Camacho,0.5131626397403534,0.11179228272628922,0.03894698882077173,0.006130544536602957,0.0032455824017309774,2010
Camanducaia,0.3184169969176574,0.24499119330691324,0.09687362395420519,0.01832892998678996,0.006164685160722149,2010
Cambuí,0.32623870498051477,0.2544644768960644,0.10727591966082824,0.024538563658943944,0.006723480793113785,2010
Cambuquira,0.40857273141814865,0.16862745098039217,0.0846329229366165,0.025626994984040127,0.006110351117191062,2010
Campanário,0.4383697813121272,0.11762756792577866,0.036116633532140494,0.008614976805831677,0.0016567263088137839,2010
Campanha,0.3662597950572634,0.19198312236286919,0.0962176009644364,0.02704942736588306,0.009418324291742013,2010
Campestre,0.3934117125110914,0.17557675244010648,0.06998669032830523,0.01342058562555457,0.00415927240461402,2010
Campina Verde,0.35250910800329066,0.19408861205782113,0.09290163356446116,0.025149841344458808,0.0089904806675285,2010
Campo Azul,0.4914322664080181,0.05981247979308115,0.016488845780795344,0.0025864856126737797,0.0019398642095053346,2010
Campo Belo,0.38197044553249,0.19230343177437578,0.08988191505859938,0.022154773245895827,0.007067372665440769,2010
Campo do Meio,0.4451188669701568,0.16358118361153262,0.05260495700556399,0.010925644916540212,0.002731411229135053,2010
Campo Florido,0.2451287404314544,0.21016005567153792,0.16927627000695894,0.029227557411273485,0.010438413361169102,2010
Campos Altos,0.33801874163319945,0.25727911646586343,0.09136546184738956,0.01890896921017403,0.006275100401606426,2010
Campos Gerais,0.429080874548928,0.1622160900021227,0.052388028019528764,0.011802165145404372,0.0033538526852048395,2010
Canaã,0.4731420161883738,0.10596026490066225,0.04243316163845965,0.010056414029923964,0.003679175864606328,2010
Canápolis,0.3213996763754045,0.22016585760517798,0.1176173139158576,0.019316343042071197,0.0052588996763754045,2010
Cana Verde,0.4622660908903969,0.15237507711289328,0.05840016450750565,0.010692987867571458,0.0028788813489615465,2010
Candeias,0.46590120983278105,0.17184249056022194,0.06788934268320876,0.014255991369345765,0.005008861832472836,2010
Cantagalo,0.4570938215102975,0.11355835240274599,0.038901601830663615,0.005720823798627002,0.0017162471395881006,2010
Caparaó,0.46832527067495966,0.1243953006219765,0.03754895185441143,0.008984105044920525,0.002533978346003225,2010
Capela Nova,0.4991620780464448,0.10605697869284175,0.030165190327986594,0.006942781900885803,0.0016758439071103662,2010
Capelinha,0.4293396654677515,0.11778468414987603,0.052030589796417226,0.01323462653210881,0.0045046618011663235,2010
Capetinga,0.3733509234828496,0.22773746701846967,0.07091029023746702,0.01550131926121372,0.003133245382585752,2010
Capim Branco,0.3443994249117762,0.21225983531564502,0.0820807737550647,0.016599137367664357,0.003398248594954908,2010
Capinópolis,0.3341974837971788,0.20594738848646588,0.10529927563858178,0.0223408311094167,0.005871139916126572,2010
Capitão Andrade,0.48974609375,0.106689453125,0.03271484375,0.0078125,0.0029296875,2010
Capitão Enéas,0.38803271631510977,0.09522169608265174,0.02892811020232458,0.005165733964700818,0.0017219113215669393,2010
Capitólio,0.32490924322814857,0.2471376710416085,0.11435353253281207,0.02275900586428372,0.006702038536721586,2010
Caputira,0.4284581847007531,0.06738010305192231,0.02959439820319725,0.006209538908706566,0.0019817677368212444,2010
Caraí,0.4530946971795866,0.06178312184850668,0.016844904970355182,0.0019393805064553665,0.0004986978445170943,2010
Caranaíba,0.4245183887915937,0.10402802101576182,0.037478108581436076,0.004553415061295972,0.0007005253940455342,2010
Carandaí,0.36722659927654727,0.14583023636093356,0.07284079084287201,0.014072642584609286,0.00346860908775581,2010
Carangola,0.4006606051996022,0.16504475067481175,0.08854240659184544,0.02592697826395795,0.008346356016479614,2010
Caratinga,0.3762150584875611,0.15238343676204075,0.08304959086166182,0.023436212861771652,0.007290350925366577,2010
Carbonita,0.4525678980563779,0.1383704466469301,0.04736774359634444,0.009138885313425152,0.002188183807439825,2010
Careaçu,0.4005225830533781,0.19839492347891005,0.07409481149682717,0.016237402015677492,0.003919372900335946,2010
Carlos Chagas,0.4255000288201049,0.09349242031240994,0.045132284281514785,0.013545449305435471,0.0052452590927430974,2010
Carmésia,0.4393792434529583,0.14500484966052377,0.05431619786614937,0.009699321047526674,0.005819592628516004,2010
Carmo da Cachoeira,0.40480721081622434,0.18177265898848272,0.07040560841261893,0.01702553830746119,0.004106159238858287,2010
Carmo da Mata,0.4025606044705635,0.208731241473397,0.07482422079966418,0.014587050057718544,0.004512540665337391,2010
Carmo de Minas,0.41058064516129034,0.1504516129032258,0.062021505376344085,0.016172043010752687,0.005505376344086021,2010
Carmo do Cajuru,0.3182765809589993,0.23036831132731064,0.09717396340050961,0.015520037062775075,0.003358813991197591,2010
Carmo do Paranaíba,0.36180459238711665,0.19540761288334105,0.08741716751425489,0.021343812605948528,0.00785945446139621,2010
Carmo do Rio Claro,0.37377381891983313,0.19196076220543465,0.07971586424625099,0.021592062239260346,0.007836283684744616,2010
