ANO,SIGLA_UF,COD_MUN,REMUNERACAO_DEZEMBRO,REMUNERACAO_MEDIA
2005,MG,3140555,556.2008196721312,566.8808849557522
2005,MG,3140605,1027.1587318840575,584.0247826086952
2005,MG,3140704,729.2758886509645,727.6109103773593
2005,MG,3140803,686.1488466360205,637.1853093232647
2005,MG,3140852,452.34290933694183,426.27284459459463
2005,MG,3140902,642.9350729926999,499.94105590062117
2005,MG,3141009,495.61704142011877,486.8448537005164
2005,MG,3141108,949.6818502202635,983.3507330113836
2005,MG,3141207,559.4598170731704,630.239154334039
2005,MG,3141306,405.34748571428577,417.2434215885943
2005,MG,3141405,520.2463546798028,546.7949198717956
2005,MG,3141504,643.7085755813954,604.9405057471259
2005,MG,3141603,422.29996587030683,406.6317499999999
2005,MG,3141702,518.9347138047136,521.4752173913041
2005,MG,3141801,505.57954104718766,464.68534453057674
2005,MG,3141900,550.4883953488372,533.4113780260709
2005,MG,3142007,503.99424369747936,470.7833201581028
2005,MG,3142106,672.3158313253015,512.8497493517713
2005,MG,3142205,538.2254908485855,485.44912093496004
2005,MG,3142254,939.204199134199,564.947401574803
2005,MG,3142304,711.6793455497383,570.0795157894738
2005,MG,3142403,575.1206112852662,548.7606279069763
2005,MG,3142502,450.6250190114068,370.93429032258075
2005,MG,3142601,607.125603975535,515.5061133004925
2005,MG,3142700,602.1109693877551,538.7106345177667
2005,MG,3142809,564.7737175538924,534.4040996884728
2005,MG,3142908,531.8532960893853,514.1596016343204
2005,MG,3143005,702.775091832746,533.4368320293003
2005,MG,3143104,565.0838943326289,494.61706044699514
2005,MG,3143153,646.5066159695815,698.5698387096769
2005,MG,3143203,597.6896927453771,505.8352702498093
2005,MG,3143302,726.8400347488928,635.1194912268854
2005,MG,3143401,676.4250222222213,663.9118477103298
2005,MG,3143450,427.5503950617285,376.0489610389613
2005,MG,3143500,563.0372293265137,508.2674065554916
2005,MG,3143609,458.82864035087727,410.5508529411765
2005,MG,3143708,446.95612903225833,466.94832627118643
2005,MG,3143807,873.9098581560283,604.5217463617463
2005,MG,3143906,621.750163740047,559.3424262858097
2005,MG,3144003,458.4371480144408,425.3434260774696
2005,MG,3144102,627.5006397306395,563.4803021148032
2005,MG,3144201,541.2023626373626,502.48857142857145
2005,MG,3144300,527.5414398758733,494.41196859645265
2005,MG,3144359,515.4977876106195,483.56628820960725
2005,MG,3144375,533.5142391304348,532.9198837209302
2005,MG,3144409,508.75897489539756,458.81332191780837
2005,MG,3144508,559.1361691542288,534.1290142095924
2005,MG,3144607,483.7285351750727,433.38090456890166
2005,MG,3144656,915.0139230769232,749.3692990654206
2005,MG,3144672,706.611604278075,476.57470833333326
2005,MG,3144706,679.629452169077,617.2279729492341
2005,MG,3144805,1265.8578674888154,1117.9243241340516
2005,MG,3144904,573.8552747252749,517.2125469168901
2005,MG,3145000,678.7881109123421,662.2880441785546
2005,MG,3145059,483.65389793702496,469.7332122679577
2005,MG,3145109,602.4658585858575,557.6207147220533
2005,MG,3145208,461.19866466916505,430.71182982531934
2005,MG,3145307,582.2976683417088,425.31300383877084
2005,MG,3145356,558.7379369250989,458.7776582278482
2005,MG,3145372,372.9120134228188,394.9934903047091
2005,MG,3145406,487.4243778801844,453.2141796874998
2005,MG,3145455,478.56140589569213,415.9666716196143
2005,MG,3145505,542.4311192214112,489.2466276803119
2005,MG,3145604,557.8666268964506,491.6259188321758
2005,MG,3145703,605.5706976744185,567.3423651452284
2005,MG,3145802,554.2644332493701,518.8475919117647
2005,MG,3145851,524.6822317596569,513.8973889875668
2005,MG,3145877,791.3869777777775,538.3092556634303
2005,MG,3145901,1308.029709690068,1127.9757492803292
2005,MG,3146008,597.2325473826725,550.6521811800106
2005,MG,3146107,1000.373918232403,885.5236031441194
2005,MG,3146206,449.17322807017536,495.08892744479516
2005,MG,3146255,407.77814024390244,464.7305779816514
2005,MG,3146305,559.2714077025232,644.0546504559271
2005,MG,3146404,505.3877021276594,469.5790109890107
2005,MG,3146503,606.3837430478316,547.5326567164177
2005,MG,3146552,510.19106870229007,386.04509523809526
2005,MG,3146602,720.5413114754102,577.6949999999997
2005,MG,3146701,482.4644572368418,460.570191518468
2005,MG,3146750,886.1870588235295,384.08068181818174
2005,MG,3146909,465.1809530791792,432.7405279324245
2005,MG,3147006,752.7119457149321,648.140191319004
2005,MG,3147105,681.2430065902447,606.2235575871193
2005,MG,3147204,689.7557014293265,678.3847817770842
2005,MG,3147303,907.4157809798281,816.5064336340197
2005,MG,3147402,539.8918503740648,507.6809189949032
2005,MG,3147501,529.287709923664,532.4803546099291
2005,MG,3147600,577.8026558367955,530.116283391405
2005,MG,3147709,584.4536093418255,474.6555870108236
2005,MG,3147808,644.3875119617225,632.3984615384621
2005,MG,3147907,730.8032642663073,591.575110426886
2005,MG,3147956,450.5291872791521,457.073898305085
2005,MG,3148004,728.8921357855594,655.5945029154934
2005,MG,3148103,650.282291259521,620.4826737701421
2005,MG,3148202,439.1358786610883,403.489374505146
2005,MG,3148301,410.60955752212436,348.50197893152745
2005,MG,3148400,371.3283333333333,525.7551054852319
2005,MG,3148509,511.78161111111075,478.1610090361448
2005,MG,3148608,468.2956789297661,438.3727893038267
2005,MG,3148707,559.1477984718254,507.30118703631365
2005,MG,3148756,590.6656097560978,509.7351503759399
2005,MG,3148806,786.8497628458499,1109.0551453488379
2005,MG,3148905,620.9945719178082,581.742013157894
2005,MG,3149002,821.9634210526312,747.8704705882351
2005,MG,3149101,503.3409090909091,425.74966381015173
2005,MG,3149150,471.27446996466415,450.5001736613604
2005,MG,3149200,644.7361748633882,657.4928395061728
2005,MG,3149309,837.7837649250581,742.8115468301273
2005,MG,3149408,678.5917948717952,655.4969047619048
2005,MG,3149507,529.0113884785818,472.12428571428563
2005,MG,3149606,515.4152884615385,485.4242885375493
2005,MG,3149705,626.3780681818179,522.2933375634516
2005,MG,3149804,585.6326932243771,547.5632883131199
2005,MG,3149903,572.1400849395629,509.8754206836101
2005,MG,3149952,478.8758989898988,454.2583903133899
2005,MG,3150000,611.9498697068396,503.7260789473687
2005,MG,3150109,541.5768316831682,530.1626740947077
2005,MG,3150158,698.0655514705883,358.8869144460029
2005,MG,3150208,528.7207462686569,483.33356902356877
2005,MG,3150307,526.2577348066293,492.2948427672956
2005,MG,3150406,488.8139453124998,516.3216242038211
2005,MG,3150505,521.3173576799142,530.4384123222754
2005,MG,3150539,489.51659171597623,416.9388841201712
2005,MG,3150570,461.93408536585406,438.3005305039786
2005,MG,3150604,482.5728421052631,465.8578133333332
2005,MG,3150703,1054.305182320442,876.1489451998351
2005,MG,3150802,609.2287755102037,508.36638483965055
2005,MG,3150901,760.6607182320442,593.2366050808319
2005,MG,3151008,504.60246511627906,489.4874735729379
2005,MG,3151107,740.4409075907579,678.3538611803838
2005,MG,3151206,702.7851574398045,1201.4189816047506
2005,MG,3151305,459.9265946843854,423.81436681222766
2005,MG,3151404,667.0935300475586,591.8557511802303
2005,MG,3151503,575.6426488833753,494.66845470254384
2005,MG,3151602,960.4988063337377,860.5394844357967
2005,MG,3151701,535.6131609195398,516.1930991217066
2005,MG,3151800,923.8232515676339,780.5639266648935
2005,MG,3151909,718.5033717579253,583.5211139240505
2005,MG,3152006,551.7430812137442,509.74773145212487
2005,MG,3152105,605.1201751747327,542.0988946204866
2005,MG,3152131,491.0395089285716,479.73831932773123
2005,MG,3152170,480.4230463576158,392.4875477707008
2005,MG,3152204,509.0994899391678,508.37859418558327
2005,MG,3152303,516.984871794872,486.32974874371877
2005,MG,3152402,797.2689380530971,576.3296979865765
2005,MG,3152501,819.3607670153577,709.5346052514636
2005,MG,3152600,538.8212208067938,504.2768308181096
2005,MG,3152709,462.76668161434986,420.26198347107396
2005,MG,3152808,633.4739946705437,557.2100181638074
2005,MG,3152907,532.1291961023144,484.25362132352933
2005,MG,3153004,551.4339333333334,506.02106425702823
2005,MG,3153103,510.47647814910005,461.9576839826839
2005,MG,3153202,462.9874309392264,530.7258490566038
2005,MG,3153301,571.0398999999999,527.8553393665159
2005,MG,3153400,774.0898818380748,631.1566978524345
2005,MG,3153509,519.6074947807931,481.4983956386291
2005,MG,3153608,649.2117350369876,685.1822341650671
2005,MG,3153707,493.6039467849226,400.57942499999956
2005,MG,3153806,659.6481725888325,579.921238938053
2005,MG,3153905,613.4116877637127,546.3277159763309
2005,MG,3154002,561.852387990762,518.3100910746812
2005,MG,3154101,467.40136787564774,467.17577453365726
2005,MG,3154150,486.1148881239241,453.2974213197969
2005,MG,3154200,495.57272490221663,491.89416839916834
2005,MG,3154309,643.6511429961087,505.95607572644553
2005,MG,3154408,562.3359658119667,529.9783169705469
2005,MG,3154457,683.6436626506031,729.6429435483867
2005,MG,3154507,396.0267724137932,356.95483456597935
2005,MG,3154606,656.0533375065903,636.1871210565587
2005,MG,3154705,508.4964943457188,474.56638921453674
2005,MG,3154804,620.6081311119149,572.1046590399272
2005,MG,3154903,485.95591763294686,443.55870238095076
2005,MG,3155009,651.190779661017,938.3925663716815
2005,MG,3155108,502.28988095238094,544.5979999999998
2005,MG,3155207,533.6018681318682,535.8519711538463
2005,MG,3155306,584.3986549707599,611.0909662921347
2005,MG,3155405,450.6319372442019,412.5342336448602
2005,MG,3155504,724.7672161290337,679.779856985697
2005,MG,3155603,524.2545089501698,454.45226712856066
2005,MG,3155702,504.95065926892966,493.34573273942
2005,MG,3155801,660.4343773584918,567.6770061940821
2005,MG,3155900,450.06466666666626,426.0238668224298
2005,MG,3156007,499.4470215633423,462.7234960272419
2005,MG,3156106,495.24353658536586,465.92701323251424
2005,MG,3156205,538.3423053892217,494.6722596153845
2005,MG,3156304,449.59987858719643,421.89740223463707
2005,MG,3156403,596.2366965620337,512.7001438010102
2005,MG,3156452,991.9713611111114,562.0960583941609
2005,MG,3156502,402.9026354679803,419.7929310344824
2005,MG,3156601,474.9276992753623,429.31004724409445
2005,MG,3156700,838.432784964379,792.1245313795994
2005,MG,3156809,551.8102167766258,523.0016488549618
2005,MG,3156908,711.4919302169533,589.4239182389917
2005,MG,3157005,545.4909694299098,518.9845164609051
2005,MG,3157104,535.4537290322587,521.0858496732027
2005,MG,3157203,684.0142338308459,628.9430155577606
2005,MG,3157252,541.9004242424243,508.03777988614814
2005,MG,3157278,381.53038095238094,367.5649624060149
2005,MG,3157302,552.1009016393446,507.4114525139666
2005,MG,3157336,624.6000808080801,538.7488872180455
2005,MG,3157377,597.3192666666667,439.0690837696336
2005,MG,3157401,605.9280000000005,700.1153090332808
2005,MG,3157500,435.54616314199393,425.11755043227646
2005,MG,3157609,498.5691262135921,409.47675555555554
2005,MG,3157658,623.6457894736842,424.2344370860928
2005,MG,3157708,742.0117880402601,658.995203699077
2005,MG,3157807,1030.1348797049675,925.0198244934786
2005,MG,3157906,567.6496849315068,455.74718971631177
2005,MG,3158003,551.1268484288356,480.3979999999992
2005,MG,3158102,524.1131454005933,483.04474226804155
2005,MG,3158201,506.0605186972258,503.44658512720093
2005,MG,3158300,448.902543926661,405.96227539882494
2005,MG,3158409,545.4421771217714,470.1732403433474
2005,MG,3158508,463.6051585623676,506.49477396021723
2005,MG,3158607,490.3590305206464,442.04509986684474
2005,MG,3158706,594.6559813084114,560.2870168067226
2005,MG,3158805,606.1114056224899,517.3087517146776
2005,MG,3158904,548.2338359788359,438.21525914634134
2005,MG,3158953,643.1726734693877,559.3891051635572
2005,MG,3159001,598.86968503937,628.5316300366301
2005,MG,3159100,488.7596474358976,458.03965968586414
2005,MG,3159209,525.8747041847043,496.0273591160222
2005,MG,3159308,517.9609830508472,526.5193065187236
2005,MG,3159357,495.88546463245507,490.04349885844704
2005,MG,3159407,547.2088782051279,506.3006702412871
2005,MG,3159506,556.2705633802816,542.0417085427138
2005,MG,3159605,859.5137309990558,767.5727483443712
2005,MG,3159704,587.2623954372626,488.49461697722563
2005,MG,3159803,639.6624956247815,561.3714676947628
2005,MG,3159902,465.2037117903932,426.0987612877889
2005,MG,3160009,519.0748797250859,470.789273255814
2005,MG,3160108,522.5325657894734,449.9958104738154
2005,MG,3160207,491.0930894308943,441.06587248322177
2005,MG,3160306,651.0893243243243,608.2366292134832
2005,MG,3160405,497.4227615571771,462.12610733601366
2005,MG,3160454,1100.4458842443732,527.4008045977016
2005,MG,3160504,544.5018954248368,553.5857225433525
2005,MG,3160603,465.86777777777803,459.2884112149538
2005,MG,3160702,702.1654891208202,618.5966997907963
2005,MG,3160801,654.1609467455625,495.4152144772119
2005,MG,3160900,579.5515738498794,574.9096557659208
2005,MG,3160959,564.7664300626307,468.3474976744179
2005,MG,3161007,555.3210436137066,527.2875109170309
2005,MG,3161056,479.369894736842,481.1032456140351
2005,MG,3161106,711.2354939155344,621.7473204419881
2005,MG,3161205,591.4503072196625,475.3308888888886
2005,MG,3161304,622.051191066998,521.8518125552606
2005,MG,3161403,675.5716012084592,542.6228662420382
2005,MG,3161502,464.0511720930235,448.40257636122107
2005,MG,3161601,456.8841999999999,502.2416744186048
2005,MG,3161650,645.1862087912087,783.1809345794394
2005,MG,3161700,626.8526265520541,675.1341946499717
2005,MG,3161809,544.971833060556,495.6993213190178
2005,MG,3161908,998.7602017937214,854.4209806094202
2005,MG,3162005,529.0699111637548,488.7938964044143
2005,MG,3162104,761.0768777575915,675.2827656378026
2005,MG,3162203,630.2527254509014,631.8697654584209
2005,MG,3162252,461.78636752136765,396.5167918088736
2005,MG,3162302,510.50471074380147,545.1166894197952
2005,MG,3162401,431.6591352859137,417.0116603295313
2005,MG,3162450,828.1435315985134,532.3847586206901
2005,MG,3162500,721.9320208891678,638.1631103441271
2005,MG,3162559,453.92098169717127,416.34451219512175
2005,MG,3162575,643.9323463687153,560.3881074766356
2005,MG,3162609,529.522386831276,541.2085015772869
2005,MG,3162658,352.39505617977545,340.6124761904763
2005,MG,3162708,389.6302370689649,360.0123811118556
2005,MG,3162807,613.5528959810878,472.6118711923409
2005,MG,3162906,507.7704304511279,431.93990234890504
2005,MG,3162922,920.193173400676,860.9741869195816
2005,MG,3162948,2125.0285878962545,1556.866257783313
2005,MG,3162955,931.9592754132943,984.7146714129277
2005,MG,3163003,410.88776978417246,617.4200000000001
2005,MG,3163102,587.164174496644,549.0714535901931
2005,MG,3163201,571.340348837209,537.3801672240802
2005,MG,3163300,586.5363513513514,584.4850279329606
2005,MG,3163409,457.59965376782117,409.54738621586495
2005,MG,3163508,613.3831528662421,473.0312846347608
2005,MG,3163607,681.5062130177512,496.0819047619048
2005,MG,3163706,643.3753577756578,576.0584063582642
2005,MG,3163805,506.5171074380166,488.62454926624713
2005,MG,3163904,695.7422191011239,557.897307692308
2005,MG,3164001,463.9114318573892,421.4470123343988
2005,MG,3164100,584.8251801801803,575.7275384615383
2005,MG,3164209,909.5271453900714,547.9586077844313
2005,MG,3164308,682.759172794118,547.6393629807687
2005,MG,3164407,539.782961783439,575.1068246445504
2005,MG,3164431,894.6025688073395,530.4018614718614
2005,MG,3164472,645.325606557377,525.6878181818182
2005,MG,3164506,390.2856338028168,393.2501754385964
2005,MG,3164605,534.3102127659574,494.1578036053127
2005,MG,3164704,616.0387471046502,539.488293350072
2005,MG,3164803,626.2135365853658,552.6980851063829
2005,MG,3164902,483.1465354330709,488.91659016393425
2005,MG,3165008,666.798536804309,517.1592431346281
2005,MG,3165107,561.9293186372743,490.84137793024627
2005,MG,3165206,505.4606398305091,458.9063939720144
2005,MG,3165305,592.6623425692696,509.64869456067015
2005,MG,3165404,543.2753642384107,522.9666840277772
2005,MG,3165503,609.6499583333334,538.9668438538207
2005,MG,3165537,774.8104388581166,791.950836870832
2005,MG,3165552,333.55614814814817,350.298106995885
2005,MG,3165560,579.0727631578948,533.5679891304349
2005,MG,3165578,531.9590612244901,509.8462633451958
2005,MG,3165602,483.2375849056604,441.8369267139478
2005,MG,3165701,579.6031995133822,577.8189808481534
2005,MG,3165800,652.5195238095238,636.125155279503
2005,MG,3165909,597.3061627906975,530.0867999999997
2005,MG,3166006,594.5195043731778,526.7808894230769
2005,MG,3166105,619.9921052631581,664.9523809523808
2005,MG,3166204,643.0121165644169,656.823602484472
2005,MG,3166303,439.56376470588225,473.7516883116881
2005,MG,3166402,579.9051666666666,508.87289198606277
2005,MG,3166501,531.2809859154928,529.7245528455286
2005,MG,3166600,460.5006790123457,443.52915730337105
2005,MG,3166709,704.5648674080402,587.4989308996091
2005,MG,3166808,615.6984690753204,660.1582245737815
2005,MG,3166907,496.5111343612333,459.8942967145794
2005,MG,3166956,615.3533333333334,430.4392957746478
2005,MG,3167004,645.2785795454544,613.6368877551024
2005,MG,3167103,510.21707118644116,454.09225927918226
2005,MG,3167202,801.7367704064407,698.7932413758173
2005,MG,3167301,606.3527127659576,557.1049765258215
2005,MG,3167400,490.99228820269155,475.0582719393283
2005,MG,3167509,613.5416760828624,569.4526383526386
2005,MG,3167608,645.9007458143074,498.94618848167516
2005,MG,3167707,517.2453381642508,495.0445540796965
2005,MG,3167806,485.1480402930403,451.3366191709844
2005,MG,3167905,514.933680981595,476.9165217391306
2005,MG,3168002,448.7112838454527,396.37913859042146
2005,MG,3168051,510.45268722466955,445.21204968944085
2005,MG,3168101,1174.8491023965144,911.7306847290637
2005,MG,3168200,564.3431779661017,439.3642523364483
2005,MG,3168309,603.3227586206896,530.7905263157893
2005,MG,3168408,576.7598751950077,485.3610752688173
2005,MG,3168507,436.74763969171477,385.3398874296435
2005,MG,3168606,595.9611656130061,539.5249586541163
2005,MG,3168705,1246.1246764613902,1122.7736541027336
2005,MG,3168804,516.1521801286634,485.41914184755194
2005,MG,3168903,658.0973794212217,700.327065923862
2005,MG,3169000,557.7872905027933,474.5970183175035
2005,MG,3169059,495.53735449735444,480.9725943396228
2005,MG,3169109,477.1208139534884,450.1360094637224
2005,MG,3169208,489.2365883668904,474.2007332796135
2005,MG,3169307,853.2988024204905,760.1974828864784
2005,MG,3169356,901.7908698743779,1031.6762423088153
2005,MG,3169406,553.3448096564528,474.141626620572
2005,MG,3169505,672.2787187499998,487.35027272727257
2005,MG,3169604,626.8676847004066,586.7370069375614
2005,MG,3169703,489.7854200988473,475.6562927650031
2005,MG,3169802,482.7507023411368,444.1824999999999
2005,MG,3169901,590.4513482804097,536.2420606103194
2005,MG,3170008,423.5903363914378,405.1120977011493
2005,MG,3170057,487.7128905109486,462.6224345549731
2005,MG,3170107,896.4240112323151,759.2843651912466
2005,MG,3170206,954.0829273666434,824.6558273659782
2005,MG,3170305,498.80407407407404,479.19557755775577
2005,MG,3170404,696.7577154846886,597.9963641128228
2005,MG,3170438,622.0053679653679,594.7596205128204
2005,MG,3170479,617.1759195402303,559.1033274336286
2005,MG,3170503,608.1653125000004,503.86352517985546
2005,MG,3170529,412.0921893491126,330.1501578947366
2005,MG,3170578,506.6227469879517,502.48766253869985
2005,MG,3170602,525.5800399999998,456.8601632047479
2005,MG,3170651,396.25662162162195,373.8164285714287
2005,MG,3170701,886.0309456854121,751.1439295352072
2005,MG,3170750,983.9090858725775,619.5360030165922
2005,MG,3170800,723.2760865033886,647.834272225628
2005,MG,3170909,511.41378861788627,476.73473533619455
2005,MG,3171006,924.2088041108676,972.4706191780787
2005,MG,3171030,868.5310773899851,410.0159829059832
2005,MG,3171071,437.7369602272724,438.0145542168673
2005,MG,3171105,789.7009782608702,624.2641706161131
2005,MG,3171154,675.0397863247862,586.9817957746484
2005,MG,3171204,959.7171292151614,939.7698894988263
2005,MG,3171303,1072.4668931103374,899.590489259515
2005,MG,3171402,708.9125342465757,532.1696712328768
2005,MG,3171501,494.45699519230794,480.8357716701901
2005,MG,3171600,486.42863275039736,470.65201388888886
2005,MG,3171709,767.062662266226,738.786923728813
2005,MG,3171808,515.4306339144216,515.7440897097631
2005,MG,3171907,1051.249254385965,660.5138823529413
2005,MG,3172004,548.5570602409634,504.49313556208614
2005,MG,3172103,489.95389705882326,475.0904343329883
2005,MG,3172202,530.5366917293231,469.1590445859873
2006,MG,3100104,644.2984334511202,869.8346931137726
2006,MG,3100203,654.4536466685087,605.0487328244278
2006,MG,3100302,559.3283993399344,587.9069320388355
2006,MG,3100401,537.1553355704699,561.413536299766
2006,MG,3100500,576.0822504537208,670.4844157608698
2006,MG,3100609,595.1703357664234,553.4990414507765
2006,MG,3100708,805.5976642335764,847.6614542728635
2006,MG,3100807,537.8891862068965,478.9674272300469
2006,MG,3100906,651.4458394833949,605.2476858877084
2006,MG,3101003,512.3692959770113,514.1341920374706
2006,MG,3101102,666.6814981132081,815.9224575860413
2006,MG,3101201,618.7832605905003,546.3888051668453
2006,MG,3101300,770.2355897435898,707.9246788990827
2006,MG,3101409,672.968142857143,605.2014031971578
2006,MG,3101508,675.155898659813,631.3579494344668
2006,MG,3101607,931.347658546685,778.7694394299323
2006,MG,3101631,633.9095402298852,633.2133902161538
2006,MG,3101706,580.8201087595532,536.587009619407
2006,MG,3101805,541.1058402860547,591.5364864864857
2006,MG,3101904,696.0067015468617,636.1010106221547
2006,MG,3102001,606.8646513761469,592.536961465573
2006,MG,3102050,594.132924528302,552.4235919055652
2006,MG,3102100,570.6076499189627,595.4403905160389
2006,MG,3102209,846.351374407583,547.6673493975904
2006,MG,3102308,642.4366958211848,594.9340835889567
2006,MG,3102407,534.1706772908366,526.8412499999997
2006,MG,3102506,737.0744173441733,518.7163565891475
2006,MG,3102605,671.2605826576903,648.2235609298452
2006,MG,3102704,581.0276287425155,568.3490434782607
2006,MG,3102803,568.5883252818036,540.2304865556976
2006,MG,3102852,643.8361038961034,474.8592063492064
2006,MG,3102902,555.8606953124994,545.1371376591877
2006,MG,3103009,534.7522704266094,556.8797045658022
2006,MG,3103108,704.8173509933772,692.3988764044944
2006,MG,3103207,596.4796864686468,507.6316417910446
2006,MG,3103306,568.0671102661594,535.0320996441282
2006,MG,3103405,716.5796408380456,614.3931760934282
2006,MG,3103504,853.1989406483748,762.9469971330818
2006,MG,3103603,591.0340937499999,538.8773246753245
2006,MG,3103702,544.3447133757965,476.68259020618603
2006,MG,3103751,1049.364622432858,976.2057363420423
2006,MG,3103801,611.0101734104048,627.0788743455491
2006,MG,3103900,520.3822750548647,486.5277123848513
2006,MG,3104007,891.5697708021885,778.3980583309934
2006,MG,3104106,839.1698451249564,643.4982133947434
2006,MG,3104205,769.2752106398281,695.3282743147003
2006,MG,3104304,584.6727908745247,534.2022997620932
2006,MG,3104403,699.8859568733154,596.071029748284
2006,MG,3104452,575.8930917874396,537.0770380434781
2006,MG,3104502,572.9711171450741,528.1494626865679
2006,MG,3104601,462.8044413485643,463.3810723912206
2006,MG,3104700,574.1146359583953,505.6493120393122
2006,MG,3104809,539.6793178717603,511.6627561837457
2006,MG,3104908,613.293736702127,545.9817029391972
2006,MG,3105004,770.4077088305492,853.0381724493299
2006,MG,3105103,827.8546980096082,684.8483598110776
2006,MG,3105202,538.9175862068965,540.0727622377618
2006,MG,3105301,591.2819298245613,502.0364285714287
2006,MG,3105400,947.5915897005327,889.3614898195665
2006,MG,3105509,474.26839160839154,449.91202416918424
2006,MG,3105608,883.55207056337,815.8581379685301
2006,MG,3105707,599.6492289156631,615.9396544715452
2006,MG,3105905,900.1479812206555,747.2862782466634
2006,MG,3106002,752.7315795724459,693.8770531822139
2006,MG,3106101,559.331946308725,526.4989568345325
2006,MG,3106200,1439.9724704709722,1169.7592696185663
2006,MG,3106309,1313.0279265345594,1159.7163656520884
2006,MG,3106408,1020.0097368421053,869.1499722222221
2006,MG,3106507,881.5198491083684,941.7902440512507
2006,MG,3106606,550.7998867924525,477.6589768976898
2006,MG,3106655,463.83325443786975,441.07048165137604
2006,MG,3106705,1489.3960338864335,1264.1366154955174
2006,MG,3106804,544.1971002710026,530.8706086956523
2006,MG,3106903,553.8808034257737,532.3232804558746
2006,MG,3107000,568.3331366459627,559.1370652173916
2006,MG,3107109,650.0137134226925,546.8223214118966
2006,MG,3107208,563.5752129817445,530.6342988929888
2006,MG,3107307,708.7529927667271,592.2497500281486
2006,MG,3107406,686.835105216028,614.8342999922522
2006,MG,3107505,631.8743999999996,597.0970175438595
2006,MG,3107604,716.6574744897954,588.8301564722617
2006,MG,3107703,583.8939249146761,602.7722292993632
2006,MG,3107802,610.5237165354331,532.6809422110551
2006,MG,3107901,674.5845472837029,668.3097560975608
2006,MG,3108008,629.5197586206901,556.3106239337061
2006,MG,3108107,676.7679055441481,662.7418302387267
2006,MG,3108206,645.1501166180759,617.9728450704227
2006,MG,3108255,518.6182580645159,525.89078125
2006,MG,3108305,576.8042066580208,538.085507761966
2006,MG,3108404,541.5361847389554,494.5070681536552
2006,MG,3108503,525.0840445859872,473.3075400000001
2006,MG,3108552,954.9404492753612,732.6572467182754
2006,MG,3108602,553.3085738349246,565.888587962963
2006,MG,3108701,595.3295555555557,641.9885873605948
2006,MG,3108800,787.3959599999998,722.3461783439495
2006,MG,3108909,624.8913242320809,533.4210571736784
2006,MG,3109006,897.963798972852,841.600940542781
2006,MG,3109105,629.4972222222221,604.9005811403514
2006,MG,3109204,592.7178807947018,543.3695602094236
2006,MG,3109253,508.6188068181818,478.4036744186047
2006,MG,3109303,678.3686961869619,605.8153138185637
2006,MG,3109402,562.0278757150288,514.8268272205029
2006,MG,3109451,716.3611914062498,606.7209707446814
2006,MG,3109501,550.0710048886475,541.3894545454543
2006,MG,3109600,877.9760026737976,800.7306862745097
2006,MG,3109709,563.5276587677724,509.13014092140975
2006,MG,3109808,778.8187265917604,775.9181518987341
2006,MG,3109907,629.0204205900814,607.7588164893621
2006,MG,3110004,662.0761554512272,613.7694291714391
2006,MG,3110103,642.4658483754507,611.4942574257424
2006,MG,3110202,497.43615034168573,486.18810559006226
2006,MG,3110301,841.6525077399384,777.5448007414276
2006,MG,3110400,646.6990833333336,618.0576404494387
2006,MG,3110509,719.694955922864,669.558908313907
2006,MG,3110608,699.603780793318,662.2779001610313
2006,MG,3110707,546.6612405063299,516.1336700557563
2006,MG,3110806,572.6076785714289,530.0113559322036
2006,MG,3110905,639.757042052743,541.682876881831
2006,MG,3111002,697.8720696250955,598.1015900157253
2006,MG,3111101,734.8126653790437,698.570462934
2006,MG,3111150,510.8139484978543,519.2104584527217
2006,MG,3111200,604.6024888943726,568.1794922960356
2006,MG,3111309,575.102332859175,540.9719792040162
2006,MG,3111408,1225.8357684210516,964.399749648383
2006,MG,3111507,914.954245660881,688.0225263722529
2006,MG,3111606,558.7794245314049,518.1284645459397
2006,MG,3111705,513.8531014492756,456.39313909774404
2006,MG,3111804,774.0375129778206,750.7222468770564
2006,MG,3111903,545.165609284333,526.9118072289153
2006,MG,3112000,563.3017317207252,541.7214257581733
2006,MG,3112059,535.8874242424243,545.1837978142077
2006,MG,3112109,752.0616338028168,582.265805739514
2006,MG,3112208,671.6497499999996,725.142296819788
2006,MG,3112307,639.9954367760604,541.969752296131
2006,MG,3112406,569.0678021978019,516.8875669099752
2006,MG,3112505,635.4403526220616,595.9021793973365
2006,MG,3112604,717.3644209175491,703.5547996953533
2006,MG,3112653,589.6531338028169,547.005907990315
2006,MG,3112703,587.4626981132071,592.5200408788959
2006,MG,3112802,605.4319814682817,561.4900461680512
2006,MG,3112901,526.8374741200828,480.9769581749054
2006,MG,3113008,569.5389480692415,557.8495874049945
2006,MG,3113107,603.4562815884475,596.9834083601288
2006,MG,3113206,649.2284346504553,613.2541022060889
2006,MG,3113305,638.2627468757663,588.4406024708063
2006,MG,3113404,697.0346239336267,606.2883508956833
2006,MG,3113503,536.2670896785115,513.7816574279377
2006,MG,3113602,497.97205909510643,440.35177565124883
2006,MG,3113701,603.6362695089464,551.1957437661214
2006,MG,3113800,797.8216996047429,692.8905762711865
2006,MG,3113909,564.8196118299442,479.10010231466
2006,MG,3114006,669.5084783829315,606.9048153618902
2006,MG,3114105,478.78067340067383,420.53334447362187
