NOME_MUN,ANO,POP,POP_RURAL,PROPORCAO_DA_POP_RURAL,COD_MUN
Abadia dos Dourados,2002,6436.0,,,3100104.0
Abadia dos Dourados,2003,6432.0,,,3100104.0
Abadia dos Dourados,2004,6422.0,,,3100104.0
Abadia dos Dourados,2005,6417.0,,,3100104.0
Abadia dos Dourados,2006,6412.0,,,3100104.0
Abadia dos Dourados,2008,6777.0,,,3100104.0
Abadia dos Dourados,2009,6805.0,,,3100104.0
Abadia dos Dourados,2010,,2515.0,0.3717939241629093,3100104.0
Abadia dos Dourados,2011,6724.0,,,3100104.0
Abadia dos Dourados,2012,6743.0,,,3100104.0
Abadia dos Dourados,2013,6967.0,,,3100104.0
Abadia dos Dourados,2014,6992.0,,,3100104.0
Abadia dos Dourados,2015,7015.0,,,3100104.0
Abadia dos Dourados,2016,7037.0,,,3100104.0
Abadia dos Dourados,2017,7059.0,,,3100104.0
Abadia dos Dourados,2018,6972.0,,,3100104.0
Abadia dos Dourados,2019,6989.0,,,3100104.0
Abadia dos Dourados,2020,7006.0,,,3100104.0
Abadia dos Dourados,2021,7022.0,,,3100104.0
Abaeté,2002,22712.0,,,3100203.0
Abaeté,2003,22875.0,,,3100203.0
Abaeté,2004,23217.0,,,3100203.0
Abaeté,2005,23407.0,,,3100203.0
Abaeté,2006,23595.0,,,3100203.0
Abaeté,2008,23193.0,,,3100203.0
Abaeté,2009,23258.0,,,3100203.0
Abaeté,2010,,2986.0,0.12989950841780137,3100203.0
Abaeté,2011,22716.0,,,3100203.0
Abaeté,2012,22740.0,,,3100203.0
Abaeté,2013,23451.0,,,3100203.0
Abaeté,2014,23494.0,,,3100203.0
Abaeté,2015,23535.0,,,3100203.0
Abaeté,2016,23574.0,,,3100203.0
Abaeté,2017,23611.0,,,3100203.0
Abaeté,2018,23223.0,,,3100203.0
Abaeté,2019,23237.0,,,3100203.0
Abaeté,2020,23250.0,,,3100203.0
Abaeté,2021,23263.0,,,3100203.0
Abre Campo,2002,13338.0,,,3100302.0
Abre Campo,2003,13334.0,,,3100302.0
Abre Campo,2004,13324.0,,,3100302.0
Abre Campo,2005,13319.0,,,3100302.0
Abre Campo,2006,13313.0,,,3100302.0
Abre Campo,2008,13204.0,,,3100302.0
Abre Campo,2009,13177.0,,,3100302.0
Abre Campo,2010,,6030.0,0.4553348939062146,3100302.0
Abre Campo,2011,13309.0,,,3100302.0
Abre Campo,2012,13306.0,,,3100302.0
Abre Campo,2013,13703.0,,,3100302.0
Abre Campo,2014,13711.0,,,3100302.0
Abre Campo,2015,13719.0,,,3100302.0
Abre Campo,2016,13726.0,,,3100302.0
Abre Campo,2017,13733.0,,,3100302.0
Abre Campo,2018,13465.0,,,3100302.0
Abre Campo,2019,13454.0,,,3100302.0
Abre Campo,2020,13444.0,,,3100302.0
Abre Campo,2021,13434.0,,,3100302.0
Acaiaca,2002,3952.0,,,3100401.0
Acaiaca,2003,3981.0,,,3100401.0
Acaiaca,2004,4043.0,,,3100401.0
Acaiaca,2005,4077.0,,,3100401.0
Acaiaca,2006,4111.0,,,3100401.0
Acaiaca,2008,4206.0,,,3100401.0
Acaiaca,2009,4234.0,,,3100401.0
Acaiaca,2010,,1367.0,0.33517224469780554,3100401.0
Acaiaca,2011,3923.0,,,3100401.0
Acaiaca,2012,3925.0,,,3100401.0
Acaiaca,2013,4045.0,,,3100401.0
Acaiaca,2014,4050.0,,,3100401.0
Acaiaca,2015,4056.0,,,3100401.0
Acaiaca,2016,4061.0,,,3100401.0
Acaiaca,2017,4065.0,,,3100401.0
Acaiaca,2018,3994.0,,,3100401.0
Acaiaca,2019,3994.0,,,3100401.0
Acaiaca,2020,3994.0,,,3100401.0
Acaiaca,2021,3995.0,,,3100401.0
Aguanil,2002,3639.0,,,3100807.0
Aguanil,2003,3674.0,,,3100807.0
Aguanil,2004,3749.0,,,3100807.0
Aguanil,2005,3791.0,,,3100807.0
Aguanil,2006,3832.0,,,3100807.0
Aguanil,2008,4248.0,,,3100807.0
Aguanil,2009,4315.0,,,3100807.0
Aguanil,2010,,1709.0,0.4065659569406447,3100807.0
Aguanil,2011,4092.0,,,3100807.0
Aguanil,2012,4129.0,,,3100807.0
Aguanil,2013,4293.0,,,3100807.0
Aguanil,2014,4332.0,,,3100807.0
Aguanil,2015,4370.0,,,3100807.0
Aguanil,2016,4406.0,,,3100807.0
Aguanil,2017,4440.0,,,3100807.0
Aguanil,2018,4448.0,,,3100807.0
Aguanil,2019,4486.0,,,3100807.0
Aguanil,2020,4522.0,,,3100807.0
Aguanil,2021,4557.0,,,3100807.0
Aimorés,2002,24824.0,,,3101102.0
Aimorés,2003,24694.0,,,3101102.0
Aimorés,2004,24420.0,,,3101102.0
Aimorés,2005,24269.0,,,3101102.0
Aimorés,2006,24118.0,,,3101102.0
Aimorés,2008,24871.0,,,3101102.0
Aimorés,2009,24825.0,,,3101102.0
Aimorés,2010,,5259.0,0.21131939003073955,3101102.0
Aimorés,2011,24948.0,,,3101102.0
Aimorés,2012,24937.0,,,3101102.0
Aimorés,2013,25675.0,,,3101102.0
Aimorés,2014,25685.0,,,3101102.0
Aimorés,2015,25694.0,,,3101102.0
Aimorés,2016,25703.0,,,3101102.0
Aimorés,2017,25711.0,,,3101102.0
Aimorés,2018,25193.0,,,3101102.0
Aimorés,2019,25167.0,,,3101102.0
Aimorés,2020,25141.0,,,3101102.0
Aimorés,2021,25116.0,,,3101102.0
Aiuruoca,2002,6438.0,,,3101201.0
Aiuruoca,2003,6424.0,,,3101201.0
Aiuruoca,2004,6394.0,,,3101201.0
Aiuruoca,2005,6377.0,,,3101201.0
Aiuruoca,2006,6360.0,,,3101201.0
Aiuruoca,2008,6239.0,,,3101201.0
Aiuruoca,2009,6210.0,,,3101201.0
Aiuruoca,2010,,3039.0,0.49218560207304235,3101201.0
Aiuruoca,2011,6139.0,,,3101201.0
Aiuruoca,2012,6116.0,,,3101201.0
Aiuruoca,2013,6274.0,,,3101201.0
Aiuruoca,2014,6257.0,,,3101201.0
Aiuruoca,2015,6240.0,,,3101201.0
Aiuruoca,2016,6224.0,,,3101201.0
Aiuruoca,2017,6209.0,,,3101201.0
Aiuruoca,2018,6032.0,,,3101201.0
Aiuruoca,2019,6003.0,,,3101201.0
Aiuruoca,2020,5976.0,,,3101201.0
Aiuruoca,2021,5949.0,,,3101201.0
Alagoa,2002,2809.0,,,3101300.0
Alagoa,2003,2814.0,,,3101300.0
Alagoa,2004,2823.0,,,3101300.0
Alagoa,2005,2828.0,,,3101300.0
Alagoa,2006,2833.0,,,3101300.0
Alagoa,2008,2917.0,,,3101300.0
Alagoa,2009,2926.0,,,3101300.0
Alagoa,2010,,1599.0,0.5681293302540416,3101300.0
Alagoa,2011,2703.0,,,3101300.0
Alagoa,2012,2696.0,,,3101300.0
Alagoa,2013,2768.0,,,3101300.0
Alagoa,2014,2764.0,,,3101300.0
Alagoa,2015,2760.0,,,3101300.0
Alagoa,2016,2756.0,,,3101300.0
Alagoa,2017,2752.0,,,3101300.0
Alagoa,2018,2683.0,,,3101300.0
Alagoa,2019,2674.0,,,3101300.0
Alagoa,2020,2665.0,,,3101300.0
Alagoa,2021,2657.0,,,3101300.0
Albertina,2002,2916.0,,,3101409.0
Albertina,2003,2950.0,,,3101409.0
Albertina,2004,3023.0,,,3101409.0
Albertina,2005,3063.0,,,3101409.0
Albertina,2006,3103.0,,,3101409.0
Albertina,2008,2966.0,,,3101409.0
Albertina,2009,2976.0,,,3101409.0
Albertina,2010,,901.0,0.3056827820186599,3101409.0
Albertina,2011,2919.0,,,3101409.0
Albertina,2012,2924.0,,,3101409.0
Albertina,2013,3018.0,,,3101409.0
Albertina,2014,3025.0,,,3101409.0
Albertina,2015,3033.0,,,3101409.0
Albertina,2016,3040.0,,,3101409.0
Albertina,2017,3046.0,,,3101409.0
Albertina,2018,3003.0,,,3101409.0
Albertina,2019,3007.0,,,3101409.0
Albertina,2020,3011.0,,,3101409.0
Albertina,2021,3015.0,,,3101409.0
Alfenas,2002,69957.0,,,3101607.0
Alfenas,2003,71349.0,,,3101607.0
Alfenas,2004,74272.0,,,3101607.0
Alfenas,2005,75889.0,,,3101607.0
Alfenas,2006,77494.0,,,3101607.0
Alfenas,2008,74505.0,,,3101607.0
Alfenas,2009,75214.0,,,3101607.0
Alfenas,2010,,4598.0,0.061506768687463215,3101607.0
Alfenas,2011,74298.0,,,3101607.0
Alfenas,2012,74804.0,,,3101607.0
Alfenas,2013,77618.0,,,3101607.0
Alfenas,2014,78176.0,,,3101607.0
Alfenas,2015,78712.0,,,3101607.0
Alfenas,2016,79222.0,,,3101607.0
Alfenas,2017,79707.0,,,3101607.0
Alfenas,2018,79481.0,,,3101607.0
Alfenas,2019,79996.0,,,3101607.0
Alfenas,2020,80494.0,,,3101607.0
Alfenas,2021,80973.0,,,3101607.0
Alfredo Vasconcelos,2002,5159.0,,,3101631.0
Alfredo Vasconcelos,2003,5187.0,,,3101631.0
Alfredo Vasconcelos,2004,5244.0,,,3101631.0
Alfredo Vasconcelos,2005,5275.0,,,3101631.0
Alfredo Vasconcelos,2006,5306.0,,,3101631.0
Alfredo Vasconcelos,2008,6194.0,,,3101631.0
Alfredo Vasconcelos,2009,6300.0,,,3101631.0
Alfredo Vasconcelos,2010,,2044.0,0.32835341365461845,3101631.0
Alfredo Vasconcelos,2011,6150.0,,,3101631.0
Alfredo Vasconcelos,2012,6223.0,,,3101631.0
Alfredo Vasconcelos,2013,6490.0,,,3101631.0
Alfredo Vasconcelos,2014,6566.0,,,3101631.0
Alfredo Vasconcelos,2015,6639.0,,,3101631.0
Alfredo Vasconcelos,2016,6709.0,,,3101631.0
Alfredo Vasconcelos,2017,6775.0,,,3101631.0
Alfredo Vasconcelos,2018,6831.0,,,3101631.0
Alfredo Vasconcelos,2019,6907.0,,,3101631.0
Alfredo Vasconcelos,2020,6981.0,,,3101631.0
Alfredo Vasconcelos,2021,7052.0,,,3101631.0
Almenara,2002,35741.0,,,3101706.0
Almenara,2003,35907.0,,,3101706.0
Almenara,2004,36254.0,,,3101706.0
Almenara,2005,36446.0,,,3101706.0
Almenara,2006,36637.0,,,3101706.0
Almenara,2008,38269.0,,,3101706.0
Almenara,2009,38531.0,,,3101706.0
Almenara,2010,,7025.0,0.18113372954993748,3101706.0
Almenara,2011,39036.0,,,3101706.0
Almenara,2012,39287.0,,,3101706.0
Almenara,2013,40749.0,,,3101706.0
Almenara,2014,41028.0,,,3101706.0
Almenara,2015,41296.0,,,3101706.0
Almenara,2016,41552.0,,,3101706.0
Almenara,2017,41794.0,,,3101706.0
Almenara,2018,41642.0,,,3101706.0
Almenara,2019,41896.0,,,3101706.0
Almenara,2020,42143.0,,,3101706.0
Almenara,2021,42380.0,,,3101706.0
Alpercata,2002,7011.0,,,3101805.0
Alpercata,2003,7032.0,,,3101805.0
Alpercata,2004,7076.0,,,3101805.0
Alpercata,2005,7100.0,,,3101805.0
Alpercata,2006,7124.0,,,3101805.0
Alpercata,2008,7231.0,,,3101805.0
Alpercata,2009,7252.0,,,3101805.0
Alpercata,2010,,1512.0,0.20941828254847644,3101805.0
Alpercata,2011,7188.0,,,3101805.0
Alpercata,2012,7204.0,,,3101805.0
Alpercata,2013,7437.0,,,3101805.0
Alpercata,2014,7458.0,,,3101805.0
Alpercata,2015,7478.0,,,3101805.0
Alpercata,2016,7497.0,,,3101805.0
Alpercata,2017,7515.0,,,3101805.0
Alpercata,2018,7411.0,,,3101805.0
Alpercata,2019,7424.0,,,3101805.0
Alpercata,2020,7436.0,,,3101805.0
Alpercata,2021,7448.0,,,3101805.0
Alpinópolis,2002,17503.0,,,3101904.0
Alpinópolis,2003,17722.0,,,3101904.0
Alpinópolis,2004,18182.0,,,3101904.0
Alpinópolis,2005,18437.0,,,3101904.0
Alpinópolis,2006,18690.0,,,3101904.0
Alpinópolis,2008,18486.0,,,3101904.0
Alpinópolis,2009,18619.0,,,3101904.0
Alpinópolis,2010,,3498.0,0.18796851070689702,3101904.0
Alpinópolis,2011,18600.0,,,3101904.0
Alpinópolis,2012,18709.0,,,3101904.0
Alpinópolis,2013,19391.0,,,3101904.0
Alpinópolis,2014,19513.0,,,3101904.0
Alpinópolis,2015,19630.0,,,3101904.0
Alpinópolis,2016,19741.0,,,3101904.0
Alpinópolis,2017,19846.0,,,3101904.0
Alpinópolis,2018,19745.0,,,3101904.0
Alpinópolis,2019,19853.0,,,3101904.0
Alpinópolis,2020,19958.0,,,3101904.0
Alpinópolis,2021,20059.0,,,3101904.0
Alterosa,2002,13262.0,,,3102001.0
Alterosa,2003,13395.0,,,3102001.0
Alterosa,2004,13674.0,,,3102001.0
Alterosa,2005,13829.0,,,3102001.0
Alterosa,2006,13982.0,,,3102001.0
Alterosa,2008,13744.0,,,3102001.0
Alterosa,2009,13810.0,,,3102001.0
Alterosa,2010,,3715.0,0.26935904872389793,3102001.0
Alterosa,2011,13774.0,,,3102001.0
Alterosa,2012,13829.0,,,3102001.0
Alterosa,2013,14306.0,,,3102001.0
Alterosa,2014,14371.0,,,3102001.0
Alterosa,2015,14434.0,,,3102001.0
Alterosa,2016,14494.0,,,3102001.0
Alterosa,2017,14551.0,,,3102001.0
Alterosa,2018,14414.0,,,3102001.0
Alterosa,2019,14466.0,,,3102001.0
Alterosa,2020,14517.0,,,3102001.0
Alterosa,2021,14566.0,,,3102001.0
Alto Caparaó,2002,4888.0,,,3102050.0
Alto Caparaó,2003,4988.0,,,3102050.0
Alto Caparaó,2004,5197.0,,,3102050.0
Alto Caparaó,2005,5313.0,,,3102050.0
Alto Caparaó,2006,5428.0,,,3102050.0
Alto Caparaó,2008,5257.0,,,3102050.0
Alto Caparaó,2009,5312.0,,,3102050.0
Alto Caparaó,2010,,1333.0,0.25016421131650557,3102050.0
Alto Caparaó,2011,5345.0,,,3102050.0
Alto Caparaó,2012,5392.0,,,3102050.0
Alto Caparaó,2013,5605.0,,,3102050.0
Alto Caparaó,2014,5655.0,,,3102050.0
Alto Caparaó,2015,5702.0,,,3102050.0
Alto Caparaó,2016,5748.0,,,3102050.0
Alto Caparaó,2017,5791.0,,,3102050.0
Alto Caparaó,2018,5799.0,,,3102050.0
Alto Caparaó,2019,5847.0,,,3102050.0
Alto Caparaó,2020,5894.0,,,3102050.0
Alto Caparaó,2021,5938.0,,,3102050.0
Alto Jequitibá,2002,8673.0,,,3153509.0
Alto Jequitibá,2003,8773.0,,,3153509.0
Alto Jequitibá,2004,8983.0,,,3153509.0
Alto Jequitibá,2005,9099.0,,,3153509.0
Alto Jequitibá,2006,9214.0,,,3153509.0
Alto Jequitibá,2008,8160.0,,,3153509.0
Alto Jequitibá,2009,8122.0,,,3153509.0
Alto Jequitibá,2010,,4018.0,0.48910529519172247,3153509.0
Alto Jequitibá,2011,8308.0,,,3153509.0
Alto Jequitibá,2012,8297.0,,,3153509.0
Alto Jequitibá,2013,8535.0,,,3153509.0
Alto Jequitibá,2014,8532.0,,,3153509.0
Alto Jequitibá,2015,8528.0,,,3153509.0
Alto Jequitibá,2016,8525.0,,,3153509.0
Alto Jequitibá,2017,8522.0,,,3153509.0
Alto Jequitibá,2018,8333.0,,,3153509.0
Alto Jequitibá,2019,8317.0,,,3153509.0
Alto Jequitibá,2020,8301.0,,,3153509.0
Alto Jequitibá,2021,8286.0,,,3153509.0
Alto Rio Doce,2002,13794.0,,,3102100.0
Alto Rio Doce,2003,13765.0,,,3102100.0
Alto Rio Doce,2004,13703.0,,,3102100.0
Alto Rio Doce,2005,13669.0,,,3102100.0
Alto Rio Doce,2006,13635.0,,,3102100.0
Alto Rio Doce,2008,12889.0,,,3102100.0
Alto Rio Doce,2009,12778.0,,,3102100.0
Alto Rio Doce,2010,,7089.0,0.5715322288063853,3102100.0
Alto Rio Doce,2011,12029.0,,,3102100.0
Alto Rio Doce,2012,11903.0,,,3102100.0
Alto Rio Doce,2013,12120.0,,,3102100.0
Alto Rio Doce,2014,12006.0,,,3102100.0
Alto Rio Doce,2015,11896.0,,,3102100.0
Alto Rio Doce,2016,11792.0,,,3102100.0
Alto Rio Doce,2017,11693.0,,,3102100.0
Alto Rio Doce,2018,11146.0,,,3102100.0
Alto Rio Doce,2019,11000.0,,,3102100.0
Alto Rio Doce,2020,10859.0,,,3102100.0
Alto Rio Doce,2021,10723.0,,,3102100.0
Alvarenga,2002,5045.0,,,3102209.0
Alvarenga,2003,4968.0,,,3102209.0
Alvarenga,2004,4806.0,,,3102209.0
Alvarenga,2005,4716.0,,,3102209.0
Alvarenga,2006,4627.0,,,3102209.0
Alvarenga,2008,4611.0,,,3102209.0
Alvarenga,2009,4545.0,,,3102209.0
Alvarenga,2010,,2325.0,0.5206583809203896,3102209.0
Alvarenga,2011,4386.0,,,3102209.0
Alvarenga,2012,4329.0,,,3102209.0
Alvarenga,2013,4395.0,,,3102209.0
Alvarenga,2014,4343.0,,,3102209.0
Alvarenga,2015,4292.0,,,3102209.0
Alvarenga,2016,4245.0,,,3102209.0
Alvarenga,2017,4199.0,,,3102209.0
Alvarenga,2018,3973.0,,,3102209.0
Alvarenga,2019,3907.0,,,3102209.0
Alvarenga,2020,3844.0,,,3102209.0
Alvarenga,2021,3783.0,,,3102209.0
Alvinópolis,2002,15644.0,,,3102308.0
Alvinópolis,2003,15669.0,,,3102308.0
Alvinópolis,2004,15723.0,,,3102308.0
Alvinópolis,2005,15753.0,,,3102308.0
Alvinópolis,2006,15783.0,,,3102308.0
Alvinópolis,2008,15682.0,,,3102308.0
Alvinópolis,2009,15678.0,,,3102308.0
Alvinópolis,2010,,3828.0,0.24765478424015008,3102308.0
Alvinópolis,2011,15236.0,,,3102308.0
Alvinópolis,2012,15212.0,,,3102308.0
Alvinópolis,2013,15642.0,,,3102308.0
Alvinópolis,2014,15630.0,,,3102308.0
Alvinópolis,2015,15619.0,,,3102308.0
Alvinópolis,2016,15609.0,,,3102308.0
Alvinópolis,2017,15599.0,,,3102308.0
Alvinópolis,2018,15239.0,,,3102308.0
Alvinópolis,2019,15203.0,,,3102308.0
Alvinópolis,2020,15169.0,,,3102308.0
Alvinópolis,2021,15135.0,,,3102308.0
Alvorada de Minas,2002,3450.0,,,3102407.0
Alvorada de Minas,2003,3414.0,,,3102407.0
Alvorada de Minas,2004,3339.0,,,3102407.0
Alvorada de Minas,2005,3298.0,,,3102407.0
Alvorada de Minas,2006,3256.0,,,3102407.0
Alvorada de Minas,2008,3585.0,,,3102407.0
Alvorada de Minas,2009,3588.0,,,3102407.0
Alvorada de Minas,2010,,2096.0,0.5874439461883408,3102407.0
Alvorada de Minas,2011,3548.0,,,3102407.0
Alvorada de Minas,2012,3549.0,,,3102407.0
Alvorada de Minas,2013,3657.0,,,3102407.0
Alvorada de Minas,2014,3661.0,,,3102407.0
Alvorada de Minas,2015,3666.0,,,3102407.0
Alvorada de Minas,2016,3669.0,,,3102407.0
Alvorada de Minas,2017,3673.0,,,3102407.0
Alvorada de Minas,2018,3606.0,,,3102407.0
Alvorada de Minas,2019,3606.0,,,3102407.0
Alvorada de Minas,2020,3605.0,,,3102407.0
Alvorada de Minas,2021,3605.0,,,3102407.0
Além Paraíba,2002,34173.0,,,3101508.0
Além Paraíba,2003,34435.0,,,3101508.0
Além Paraíba,2004,34984.0,,,3101508.0
Além Paraíba,2005,35288.0,,,3101508.0
Além Paraíba,2006,35589.0,,,3101508.0
Além Paraíba,2008,34527.0,,,3101508.0
Além Paraíba,2009,34591.0,,,3101508.0
Além Paraíba,2010,,2282.0,0.0661478035276896,3101508.0
Além Paraíba,2011,34406.0,,,3101508.0
Além Paraíba,2012,34461.0,,,3101508.0
Além Paraíba,2013,35559.0,,,3101508.0
Além Paraíba,2014,35641.0,,,3101508.0
Além Paraíba,2015,35720.0,,,3101508.0
Além Paraíba,2016,35795.0,,,3101508.0
Além Paraíba,2017,35866.0,,,3101508.0
Além Paraíba,2018,35321.0,,,3101508.0
Além Paraíba,2019,35362.0,,,3101508.0
Além Paraíba,2020,35401.0,,,3101508.0
Além Paraíba,2021,35438.0,,,3101508.0
Amparo do Serra,2002,5318.0,,,3102506.0
Amparo do Serra,2003,5244.0,,,3102506.0
Amparo do Serra,2004,5090.0,,,3102506.0
Amparo do Serra,2005,5004.0,,,3102506.0
Amparo do Serra,2006,4919.0,,,3102506.0
Amparo do Serra,2008,5377.0,,,3102506.0
Amparo do Serra,2009,5362.0,,,3102506.0
Amparo do Serra,2010,,2411.0,0.46441298276028126,3102506.0
Amparo do Serra,2011,5021.0,,,3102506.0
Amparo do Serra,2012,4910.0,,,3102506.0
Amparo do Serra,2013,5023.0,,,3102506.0
Amparo do Serra,2014,4997.0,,,3102506.0
Amparo do Serra,2015,4971.0,,,3102506.0
Amparo do Serra,2016,4947.0,,,3102506.0
Amparo do Serra,2017,4924.0,,,3102506.0
Amparo do Serra,2018,4751.0,,,3102506.0
Amparo do Serra,2019,4713.0,,,3102506.0
Amparo do Serra,2020,4678.0,,,3102506.0
Amparo do Serra,2021,4643.0,,,3102506.0
Andradas,2002,33934.0,,,3102605.0
Andradas,2003,34382.0,,,3102605.0
Andradas,2004,35323.0,,,3102605.0
Andradas,2005,35844.0,,,3102605.0
Andradas,2006,36361.0,,,3102605.0
Andradas,2008,36320.0,,,3102605.0
Andradas,2009,36633.0,,,3102605.0
Andradas,2010,,9244.0,0.2490503004014333,3102605.0
Andradas,2011,37601.0,,,3102605.0
Andradas,2012,37920.0,,,3102605.0
Andradas,2013,39416.0,,,3102605.0
Andradas,2014,39761.0,,,3102605.0
Andradas,2015,40092.0,,,3102605.0
Andradas,2016,40407.0,,,3102605.0
Andradas,2017,40706.0,,,3102605.0
Andradas,2018,40747.0,,,3102605.0
Andradas,2019,41077.0,,,3102605.0
Andradas,2020,41396.0,,,3102605.0
Andradas,2021,41704.0,,,3102605.0
Andrelândia,2002,12271.0,,,3102803.0
Andrelândia,2003,12252.0,,,3102803.0
Andrelândia,2004,12214.0,,,3102803.0
Andrelândia,2005,12193.0,,,3102803.0
Andrelândia,2006,12172.0,,,3102803.0
Andrelândia,2008,12374.0,,,3102803.0
Andrelândia,2009,12369.0,,,3102803.0
Andrelândia,2010,,2363.0,0.19264633947497148,3102803.0
Andrelândia,2011,12163.0,,,3102803.0
Andrelândia,2012,12153.0,,,3102803.0
Andrelândia,2013,12507.0,,,3102803.0
Andrelândia,2014,12507.0,,,3102803.0
Andrelândia,2015,12507.0,,,3102803.0
Andrelândia,2016,12507.0,,,3102803.0
Andrelândia,2017,12507.0,,,3102803.0
Andrelândia,2018,12242.0,,,3102803.0
Andrelândia,2019,12224.0,,,3102803.0
Andrelândia,2020,12206.0,,,3102803.0
Andrelândia,2021,12189.0,,,3102803.0
Angelândia,2002,8034.0,,,3102852.0
Angelândia,2003,8297.0,,,3102852.0
Angelândia,2004,8849.0,,,3102852.0
Angelândia,2005,9154.0,,,3102852.0
Angelândia,2006,9457.0,,,3102852.0
Angelândia,2008,8475.0,,,3102852.0
Angelândia,2009,8571.0,,,3102852.0
Angelândia,2010,,3967.0,0.4774915743861338,3102852.0
Angelândia,2011,8045.0,,,3102852.0
Angelândia,2012,8084.0,,,3102852.0
Angelândia,2013,8371.0,,,3102852.0
Angelândia,2014,8416.0,,,3102852.0
Angelândia,2015,8460.0,,,3102852.0
Angelândia,2016,8502.0,,,3102852.0
Angelândia,2017,8541.0,,,3102852.0
Angelândia,2018,8481.0,,,3102852.0
Angelândia,2019,8520.0,,,3102852.0
Angelândia,2020,8557.0,,,3102852.0
Angelândia,2021,8594.0,,,3102852.0
Antônio Carlos,2002,11093.0,,,3102902.0
Antônio Carlos,2002,11093.0,,,4201208.0
Antônio Carlos,2003,11196.0,,,3102902.0
Antônio Carlos,2003,11196.0,,,4201208.0
Antônio Carlos,2004,11413.0,,,3102902.0
Antônio Carlos,2004,11413.0,,,4201208.0
Antônio Carlos,2005,11533.0,,,3102902.0
Antônio Carlos,2005,11533.0,,,4201208.0
Antônio Carlos,2006,11652.0,,,3102902.0
Antônio Carlos,2006,11652.0,,,4201208.0
Antônio Carlos,2008,11563.0,,,3102902.0
Antônio Carlos,2008,11563.0,,,4201208.0
Antônio Carlos,2009,11624.0,,,3102902.0
Antônio Carlos,2009,11624.0,,,4201208.0
Antônio Carlos,2010,,3288.0,0.28896603242958213,3102902.0
Antônio Carlos,2010,,3288.0,0.28896603242958213,4201208.0
Antônio Carlos,2011,11133.0,,,3102902.0
Antônio Carlos,2011,11133.0,,,4201208.0
Antônio Carlos,2012,11151.0,,,3102902.0
Antônio Carlos,2012,11151.0,,,4201208.0
Antônio Carlos,2013,11507.0,,,3102902.0
Antônio Carlos,2013,11507.0,,,4201208.0
Antônio Carlos,2014,11534.0,,,3102902.0
Antônio Carlos,2014,11534.0,,,4201208.0
Antônio Carlos,2015,11560.0,,,3102902.0
Antônio Carlos,2015,11560.0,,,4201208.0
Antônio Carlos,2016,11584.0,,,3102902.0
Antônio Carlos,2016,11584.0,,,4201208.0
Antônio Carlos,2017,11608.0,,,3102902.0
Antônio Carlos,2017,11608.0,,,4201208.0
Antônio Carlos,2018,11432.0,,,3102902.0
Antônio Carlos,2018,11432.0,,,4201208.0
Antônio Carlos,2019,11445.0,,,3102902.0
Antônio Carlos,2019,11445.0,,,4201208.0
Antônio Carlos,2020,11459.0,,,3102902.0
Antônio Carlos,2020,11459.0,,,4201208.0
Antônio Carlos,2021,11471.0,,,3102902.0
Antônio Carlos,2021,11471.0,,,4201208.0
Antônio Dias,2002,10101.0,,,3103009.0
Antônio Dias,2003,10128.0,,,3103009.0
Antônio Dias,2004,10184.0,,,3103009.0
Antônio Dias,2005,10214.0,,,3103009.0
Antônio Dias,2006,10245.0,,,3103009.0
Antônio Dias,2008,9647.0,,,3103009.0
Antônio Dias,2009,9598.0,,,3103009.0
Antônio Dias,2010,,4893.0,0.5116327704292362,3103009.0
Antônio Dias,2011,9529.0,,,3103009.0
Antônio Dias,2012,9493.0,,,3103009.0
Antônio Dias,2013,9738.0,,,3103009.0
Antônio Dias,2014,9711.0,,,3103009.0
Antônio Dias,2015,9685.0,,,3103009.0
Antônio Dias,2016,9660.0,,,3103009.0
Antônio Dias,2017,9637.0,,,3103009.0
Antônio Dias,2018,9363.0,,,3103009.0
Antônio Dias,2019,9318.0,,,3103009.0
Antônio Dias,2020,9275.0,,,3103009.0
Antônio Dias,2021,9233.0,,,3103009.0
Antônio Prado de Minas,2002,1697.0,,,3103108.0
Antônio Prado de Minas,2003,1652.0,,,3103108.0
Antônio Prado de Minas,2004,1557.0,,,3103108.0
Antônio Prado de Minas,2005,1505.0,,,3103108.0
Antônio Prado de Minas,2006,1453.0,,,3103108.0
Antônio Prado de Minas,2008,2046.0,,,3103108.0
Antônio Prado de Minas,2009,2070.0,,,3103108.0
Antônio Prado de Minas,2010,,668.0,0.3579849946409432,3103108.0
Antônio Prado de Minas,2011,1662.0,,,3103108.0
Antônio Prado de Minas,2012,1653.0,,,3103108.0
Antônio Prado de Minas,2013,1692.0,,,3103108.0
Antônio Prado de Minas,2014,1685.0,,,3103108.0
Antônio Prado de Minas,2015,1677.0,,,3103108.0
Antônio Prado de Minas,2016,1670.0,,,3103108.0
Antônio Prado de Minas,2017,1664.0,,,3103108.0
Antônio Prado de Minas,2018,1609.0,,,3103108.0
Antônio Prado de Minas,2019,1598.0,,,3103108.0
Antônio Prado de Minas,2020,1587.0,,,3103108.0
Antônio Prado de Minas,2021,1577.0,,,3103108.0
Aracitaba,2002,2020.0,,,3103306.0
Aracitaba,2003,1989.0,,,3103306.0
Aracitaba,2004,1925.0,,,3103306.0
Aracitaba,2005,1889.0,,,3103306.0
Aracitaba,2006,1854.0,,,3103306.0
Aracitaba,2008,1905.0,,,3103306.0
Aracitaba,2009,1885.0,,,3103306.0
