ANO,SIGLA_UF,COD_MUN,REMUNERACAO_DEZEMBRO,REMUNERACAO_MEDIA,VINCULOS_ATIVOS,VINCULOS_CLT,VINCULOS_ESTATUTARIOS,NUM_FIRMAS
2007,MG,3111200,651.127403780463,598.533173230139,8707.0,7680.0,1027.0,2887.0
2007,MG,3111309,638.9303669008589,595.4142352036891,1325.0,792.0,533.0,338.0
2007,MG,3111408,1138.613151515154,999.8122275374373,1790.0,1632.0,158.0,314.0
2007,MG,3111507,813.6782899807336,713.0748442466634,1912.0,1446.0,466.0,658.0
2007,MG,3111606,605.7939180929103,574.6672923736363,3286.0,2311.0,975.0,1109.0
2007,MG,3111705,604.1036827195469,486.5113592233014,355.0,114.0,241.0,106.0
2007,MG,3111804,805.2635432033719,912.9227171717192,2627.0,2165.0,462.0,372.0
2007,MG,3111903,593.4222627737227,585.0318478260868,566.0,280.0,286.0,161.0
2007,MG,3112000,618.7958598382743,593.906474358974,1874.0,1335.0,539.0,622.0
2007,MG,3112059,607.4222437673131,594.9780299251868,268.0,104.0,164.0,56.0
2007,MG,3112109,954.8763768115944,1278.8399777777788,273.0,92.0,181.0,177.0
2007,MG,3112208,708.33082733813,708.3102173913045,282.0,73.0,209.0,116.0
2007,MG,3112307,716.1297889424179,644.9571893950068,4451.0,3553.0,898.0,1016.0
2007,MG,3112406,604.5232628797878,548.0302228826149,741.0,502.0,239.0,399.0
2007,MG,3112505,684.2032042253525,637.0987703118138,1397.0,1119.0,278.0,334.0
2007,MG,3112604,734.4635774776833,799.9261222252694,3132.0,2562.0,570.0,702.0
2007,MG,3112653,540.8290064102564,595.140904761905,215.0,68.0,147.0,96.0
2007,MG,3112703,680.4240452428473,967.6131316891564,1256.0,846.0,410.0,387.0
2007,MG,3112802,654.1500141242926,589.5511623616239,1345.0,1345.0,0.0,435.0
2007,MG,3112901,642.209497206704,512.5292896174858,524.0,219.0,305.0,189.0
2007,MG,3113008,1128.0586719787516,668.933639575971,456.0,151.0,305.0,207.0
2007,MG,3113107,678.3625190839695,671.529480968858,213.0,56.0,157.0,53.0
2007,MG,3113206,776.5559754281458,722.0932270478279,2608.0,1972.0,636.0,845.0
2007,MG,3113305,685.7354851258584,632.3155114789954,4386.0,3571.0,815.0,1672.0
2007,MG,3113404,778.9806868280613,657.4706558620051,13169.0,11527.0,1642.0,3640.0
2007,MG,3113503,570.5433275862067,550.5446947835737,1101.0,797.0,304.0,283.0
2007,MG,3113602,556.00422813036,494.8910230849945,1147.0,940.0,207.0,319.0
2007,MG,3113701,676.1902480562748,633.7176390030126,2613.0,2125.0,488.0,858.0
2007,MG,3113800,842.5436170212763,842.5882253521128,271.0,64.0,207.0,71.0
2007,MG,3113909,593.8414257907546,522.6241462921805,2028.0,1652.0,376.0,627.0
2007,MG,3114006,694.9924533479683,662.4961499663739,1825.0,1494.0,331.0,457.0
2007,MG,3114105,541.2359811885423,476.2373454708927,2332.0,1937.0,395.0,673.0
2007,MG,3114204,753.1064560862874,703.178737419946,3250.0,2730.0,520.0,825.0
2007,MG,3114303,764.0781432225066,802.4289663493747,3936.0,2970.0,966.0,1489.0
2007,MG,3114402,668.8424061732727,591.3460203252031,2850.0,2368.0,482.0,1189.0
2007,MG,3114501,682.2166638188793,652.254597369264,2304.0,1847.0,457.0,568.0
2007,MG,3114550,810.7701293356844,806.8384196891188,1706.0,1706.0,0.0,644.0
2007,MG,3114600,606.489941747573,617.440480132451,530.0,304.0,226.0,203.0
2007,MG,3114709,640.0937500000002,661.7524897119342,399.0,186.0,213.0,128.0
2007,MG,3114808,692.1606857142858,710.3297416020671,342.0,151.0,191.0,169.0
2007,MG,3114907,625.0723571428575,613.7421562499997,272.0,88.0,184.0,80.0
2007,MG,3115003,790.7894675925929,744.314867549669,383.0,205.0,178.0,117.0
2007,MG,3115102,749.4943351625154,645.676787730061,2379.0,2373.0,6.0,1076.0
2007,MG,3115201,707.1430827067668,724.968328267477,277.0,79.0,198.0,107.0
2007,MG,3115300,869.8362652469863,815.6990437891008,14899.0,14801.0,98.0,3352.0
2007,MG,3115359,858.2627701375243,814.1356983240221,1005.0,788.0,217.0,134.0
2007,MG,3115409,662.1953603603604,707.6140909090907,216.0,38.0,178.0,63.0
2007,MG,3115458,665.6416756756755,554.2621910112367,427.0,152.0,275.0,92.0
2007,MG,3115474,922.1724242424244,648.0962359550563,275.0,10.0,265.0,87.0
2007,MG,3115508,663.4945024948627,630.0831633041475,3400.0,2768.0,632.0,1564.0
2007,MG,3115607,886.5186335403725,850.6582456140352,163.0,20.0,143.0,43.0
2007,MG,3115706,749.9012468193381,682.2916399999998,398.0,165.0,233.0,256.0
2007,MG,3115805,670.9012259615382,698.8750000000005,795.0,456.0,339.0,341.0
2007,MG,3115904,661.4114285714282,691.9395508274232,287.0,143.0,144.0,136.0
2007,MG,3116001,602.1146075085321,586.6437714285711,292.0,91.0,201.0,127.0
2007,MG,3116100,542.1662325581393,560.6120078740153,629.0,97.0,532.0,168.0
2007,MG,3116159,731.2314715719059,648.4842418032786,256.0,129.0,127.0,180.0
2007,MG,3116209,728.2436858974355,695.1324352331611,321.0,298.0,23.0,87.0
2007,MG,3116308,652.8863013698631,661.9703726708075,219.0,56.0,163.0,122.0
2007,MG,3116407,697.6659538784071,669.5577574047957,470.0,320.0,150.0,163.0
2007,MG,3116506,674.8171804511273,617.2210326086957,769.0,519.0,250.0,219.0
2007,MG,3116605,728.8669513076159,668.4231964809406,6848.0,6337.0,511.0,1157.0
2007,MG,3116704,634.2706115702483,545.667032057911,585.0,346.0,239.0,235.0
2007,MG,3116803,615.6030940594061,555.7356291390727,409.0,109.0,300.0,202.0
2007,MG,3116902,697.6514818599901,643.1519814762843,1943.0,1781.0,162.0,175.0
2007,MG,3117009,653.5712958435201,640.0316352201265,400.0,105.0,295.0,140.0
2007,MG,3117108,600.9003065134102,517.5479756895738,1000.0,730.0,270.0,364.0
2007,MG,3117207,698.7220379146921,636.9925862068966,219.0,59.0,160.0,93.0
2007,MG,3117306,1181.9653179516033,911.0432195529154,4783.0,3800.0,983.0,994.0
2007,MG,3117405,655.9616058394156,647.4127659574475,271.0,71.0,200.0,94.0
2007,MG,3117504,758.5067131474099,652.9810711493355,1010.0,616.0,394.0,499.0
2007,MG,3117603,1107.5755555555547,1143.1198526127732,1258.0,1075.0,183.0,274.0
2007,MG,3117702,578.6345644599307,522.2793439803445,1904.0,1515.0,389.0,713.0
2007,MG,3117801,671.7671501272263,624.5893445878836,1599.0,1343.0,256.0,563.0
2007,MG,3117836,788.9520000000001,609.8357425742576,254.0,86.0,168.0,75.0
2007,MG,3117876,1697.2159175334318,1371.7218579234996,2653.0,2352.0,301.0,260.0
2007,MG,3117900,758.734343339587,656.9290417209902,1067.0,798.0,269.0,338.0
2007,MG,3118007,1122.4301966460396,1010.9240046757895,9937.0,7496.0,2441.0,1816.0
2007,MG,3118106,594.5430204081628,708.1354838709669,183.0,23.0,160.0,54.0
2007,MG,3118205,877.5686604886268,701.5263424556202,1150.0,765.0,385.0,432.0
2007,MG,3118304,793.6658080362786,742.7797700342293,15971.0,13578.0,2393.0,4361.0
2007,MG,3118403,783.1548398398402,734.6868506006014,1902.0,1300.0,602.0,843.0
2007,MG,3118502,904.141640625,883.455972222222,129.0,46.0,83.0,77.0
2007,MG,3118601,1149.0283243612698,994.0480527520472,164228.0,150597.0,13631.0,20236.0
2007,MG,3118700,583.2321409691632,535.7653440702786,1157.0,834.0,323.0,456.0
2007,MG,3118809,641.5713712374587,612.3886143344707,1280.0,392.0,888.0,433.0
2007,MG,3118908,644.9488127090297,662.8451649601824,575.0,319.0,256.0,284.0
2007,MG,3119005,603.3371601941745,561.1647730398901,424.0,263.0,161.0,167.0
2007,MG,3119104,875.7437318181823,679.320270024272,1783.0,1621.0,162.0,941.0
2007,MG,3119203,640.0328161888702,667.9510728476827,502.0,174.0,328.0,252.0
2007,MG,3119302,791.156411764708,689.6227454706706,3967.0,3241.0,726.0,1546.0
2007,MG,3119401,869.9068816350091,755.98044752364,13371.0,11801.0,1570.0,3959.0
2007,MG,3119500,695.6892109777021,563.4304115226337,431.0,160.0,271.0,192.0
2007,MG,3119609,656.1455531453356,600.8657718120803,456.0,280.0,176.0,127.0
2007,MG,3119708,777.2572789115645,713.1225329815297,275.0,178.0,97.0,131.0
2007,MG,3119807,621.003298701298,666.3260450563196,376.0,165.0,211.0,130.0
2007,MG,3119906,761.854978354978,714.4094029850751,232.0,216.0,16.0,62.0
2007,MG,3119955,646.8356590370946,612.5108052073286,1214.0,1016.0,198.0,327.0
2007,MG,3120003,588.313139534884,558.1089327146176,375.0,144.0,231.0,81.0
2007,MG,3120102,738.8374226804119,682.4956540084396,404.0,168.0,236.0,175.0
2007,MG,3120151,667.7250259067362,522.0611000000002,300.0,92.0,208.0,136.0
2007,MG,3120201,497.4292925509778,467.6680318725094,2349.0,1933.0,416.0,536.0
2007,MG,3120300,588.3902278481011,577.5946111111107,318.0,151.0,167.0,108.0
2007,MG,3120409,591.6913237924865,574.5369101123599,548.0,320.0,228.0,144.0
2007,MG,3120508,611.6374899598397,646.0162833333337,1005.0,670.0,335.0,442.0
2007,MG,3120607,576.9838520408164,602.130183299389,382.0,181.0,201.0,155.0
2007,MG,3120706,754.5081565656566,753.8869312169317,368.0,159.0,209.0,169.0
2007,MG,3120805,653.5317193358343,638.76718292683,1737.0,1325.0,412.0,686.0
2007,MG,3120839,613.545197368421,596.9204430379751,303.0,46.0,257.0,139.0
2007,MG,3120870,563.193368983957,574.8877631578941,251.0,70.0,181.0,93.0
2007,MG,3120904,732.2315563682363,682.6103993384914,14265.0,12635.0,1630.0,3836.0
2007,MG,3121001,673.6071940298511,656.5228342245985,339.0,91.0,248.0,100.0
2007,MG,3121100,698.9503026481716,656.1580708661409,801.0,601.0,200.0,368.0
2007,MG,3121209,766.2595077484045,749.5817280643004,1045.0,716.0,329.0,397.0
2007,MG,3121258,1312.76152427941,912.535211035134,3970.0,3692.0,278.0,405.0
2007,MG,3121308,533.0056580310884,489.3535799023026,970.0,723.0,247.0,277.0
2007,MG,3121407,646.1756811594203,621.0252287581708,346.0,117.0,229.0,141.0
2007,MG,3121506,643.4489423076925,653.7170095693788,285.0,133.0,152.0,126.0
2007,MG,3121605,1009.2681835464894,1528.5141594038205,5755.0,4404.0,1351.0,1673.0
2007,MG,3121704,710.5704787234044,685.4691240875916,189.0,49.0,140.0,42.0
2007,MG,3121803,533.5470307845075,580.9893415637865,969.0,716.0,253.0,279.0
2007,MG,3121902,596.1511160714285,515.6706920903957,450.0,248.0,202.0,143.0
2007,MG,3122009,683.3712984670873,707.8985739030022,1033.0,676.0,357.0,524.0
2007,MG,3122108,572.8269325153377,561.2784318766068,185.0,97.0,88.0,104.0
2007,MG,3122207,572.7574639769456,582.2374654377878,229.0,112.0,117.0,107.0
2007,MG,3122306,896.509467729336,786.1610355797942,49027.0,45197.0,3830.0,11471.0
2007,MG,3122355,812.5183220338988,709.3233870967742,587.0,263.0,324.0,102.0
2007,MG,3122405,581.5935044247786,520.133559139785,564.0,324.0,240.0,223.0
2007,MG,3122454,699.6281553398053,688.3736525612479,417.0,99.0,318.0,102.0
2007,MG,3122470,598.2808450704223,673.1945283018869,217.0,49.0,168.0,108.0
2007,MG,3122504,578.8211658031083,581.5328541226218,378.0,159.0,219.0,190.0
2007,MG,3122603,626.2686157517902,576.5745352564096,410.0,214.0,196.0,120.0
2007,MG,3122702,666.4063729809104,646.5878868360269,677.0,506.0,171.0,233.0
2007,MG,3122801,621.7116828478967,568.53675879397,343.0,158.0,185.0,102.0
2007,MG,3122900,556.026651376147,504.4439366515836,655.0,400.0,255.0,234.0
2007,MG,3123007,659.0251932176649,593.1346980519467,2431.0,2312.0,119.0,458.0
2007,MG,3123106,791.5391169724763,931.8880871341036,596.0,514.0,82.0,107.0
2007,MG,3123205,618.2378260869558,574.294898336414,1751.0,1388.0,363.0,1031.0
2007,MG,3123304,904.1703928571428,715.3813259668509,255.0,126.0,129.0,144.0
2007,MG,3123403,886.4695412844036,827.1661488673141,218.0,53.0,165.0,69.0
2007,MG,3123502,713.3959786476868,674.5603095975222,212.0,78.0,134.0,87.0
2007,MG,3123528,729.6091919191913,675.0692366412212,250.0,97.0,153.0,134.0
2007,MG,3123601,723.3940792774717,667.3351493979494,4049.0,3612.0,437.0,1366.0
2007,MG,3123700,582.2368851063826,532.4491990291262,1017.0,748.0,269.0,372.0
2007,MG,3123809,644.1219889502768,582.0483522727282,590.0,257.0,333.0,179.0
2007,MG,3123858,588.5104207119739,593.3145368171029,196.0,75.0,121.0,97.0
2007,MG,3123908,640.1820673712019,619.6003958529683,1517.0,1206.0,311.0,684.0
2007,MG,3124005,648.7850101694912,571.640509495137,1458.0,962.0,496.0,451.0
2007,MG,3124104,1029.0559698641762,788.9154347826092,4769.0,3532.0,1237.0,1462.0
2007,MG,3124203,663.317057591623,605.9850364124187,1923.0,1254.0,669.0,1037.0
2007,MG,3124302,528.4888950276248,533.2917311782218,1943.0,704.0,1239.0,875.0
2007,MG,3124401,584.4705592841162,595.5391666666668,446.0,257.0,189.0,89.0
2007,MG,3124500,685.7039244851254,671.2643525179852,821.0,812.0,9.0,339.0
2007,MG,3124609,576.187987987988,561.6425520833334,336.0,124.0,212.0,116.0
2007,MG,3124708,742.5030669546443,674.5649835526309,363.0,215.0,148.0,204.0
2007,MG,3124807,653.2453093525183,630.4225194805224,1431.0,1083.0,348.0,236.0
2007,MG,3124906,557.1887764489421,514.6289030431697,1120.0,794.0,326.0,460.0
2007,MG,3125002,800.727023411372,695.643724489796,558.0,433.0,125.0,173.0
2007,MG,3125101,1096.4951389638377,931.9055983222324,7086.0,6264.0,822.0,1369.0
2007,MG,3125200,587.1195108695653,567.4442260869571,283.0,148.0,135.0,125.0
2007,MG,3125309,551.4892293577984,524.5103003003005,559.0,290.0,269.0,141.0
2007,MG,3125408,875.9057763975155,672.4526329113927,312.0,93.0,219.0,99.0
2007,MG,3125507,590.6069811320754,596.4120905923347,253.0,43.0,210.0,65.0
2007,MG,3125606,634.9250352941172,631.7382026143791,393.0,161.0,232.0,178.0
2007,MG,3125705,777.093960244647,706.2320491251699,1966.0,1411.0,555.0,479.0
2007,MG,3125804,767.8908098591546,624.6691117478512,231.0,95.0,136.0,85.0
2007,MG,3125903,655.9026863905325,658.9279307432442,828.0,523.0,305.0,397.0
2007,MG,3125952,693.9999397590362,694.9488273195882,479.0,250.0,229.0,246.0
2007,MG,3126000,627.4221842650101,589.0075457875474,958.0,691.0,267.0,297.0
2007,MG,3126109,715.0369496092674,675.340072929085,14726.0,13338.0,1388.0,3560.0
2007,MG,3126208,818.3462599049126,654.9914385964912,516.0,298.0,218.0,190.0
2007,MG,3126307,1817.8576744186053,2000.6666183924704,988.0,662.0,326.0,214.0
2007,MG,3126406,621.0781050228311,647.499554794521,428.0,228.0,200.0,157.0
2007,MG,3126505,621.8263611859835,615.1338313253009,375.0,129.0,246.0,117.0
2007,MG,3126604,527.9736797274275,511.0328903225808,562.0,342.0,220.0,153.0
2007,MG,3126703,603.866187872764,558.3358121397076,1950.0,1213.0,737.0,1065.0
2007,MG,3126752,619.5047552447552,544.6748283261802,290.0,44.0,246.0,73.0
2007,MG,3126802,595.2829352226723,561.9305892547667,344.0,155.0,189.0,137.0
2007,MG,3126901,610.40327027027,581.5937791932048,740.0,436.0,304.0,267.0
2007,MG,3126950,543.1704891304348,560.2136274509807,189.0,3.0,186.0,22.0
2007,MG,3127008,1133.3762925942765,991.7689095449512,1866.0,1481.0,385.0,423.0
2007,MG,3127057,531.4088086642599,563.5278963414634,283.0,20.0,263.0,43.0
2007,MG,3127073,428.2987272727272,356.6491294117649,218.0,12.0,206.0,77.0
2007,MG,3127107,876.2321437022691,787.547198358013,8501.0,7134.0,1367.0,2601.0
2007,MG,3127206,610.3925701943847,585.5442155309023,415.0,238.0,177.0,142.0
2007,MG,3127305,612.7525314465403,587.8169722557305,632.0,348.0,284.0,303.0
2007,MG,3127339,546.2915365239295,486.8781201848997,174.0,28.0,146.0,68.0
2007,MG,3127354,554.3051340996169,466.2424767801858,247.0,37.0,210.0,60.0
2007,MG,3127370,774.0855837563448,1015.7435714285712,194.0,28.0,166.0,103.0
2007,MG,3127388,645.4975641025643,657.0066374781086,393.0,237.0,156.0,199.0
2007,MG,3127404,699.6045125348189,681.4095796460182,360.0,231.0,129.0,207.0
2007,MG,3127503,663.0860262008732,742.9161038961039,246.0,19.0,227.0,66.0
2007,MG,3127602,610.51780060423,564.5711032196978,1579.0,1251.0,328.0,407.0
2007,MG,3127701,899.0741480885323,972.414573916252,49322.0,41797.0,7525.0,11602.0
2007,MG,3127800,638.8808751696064,625.073967391305,1475.0,865.0,610.0,380.0
2007,MG,3127909,614.9623214285713,610.9883684210528,323.0,44.0,279.0,71.0
2007,MG,3128006,759.9680303354007,720.014574695121,4579.0,3761.0,818.0,1390.0
2007,MG,3128105,653.8920825147362,557.4915562499998,1496.0,999.0,497.0,450.0
2007,MG,3128204,654.7015474209649,660.2131009957329,566.0,293.0,273.0,202.0
2007,MG,3128253,710.5044999999996,511.8119223300972,324.0,94.0,230.0,113.0
2007,MG,3128303,913.094926369076,715.2571526162799,4258.0,3751.0,507.0,1019.0
2007,MG,3128402,641.6626282051282,598.8755870069605,1516.0,1198.0,318.0,512.0
2007,MG,3128501,680.1560238568588,592.9141285714288,507.0,300.0,207.0,201.0
2007,MG,3128600,768.417678207739,650.8241341011936,872.0,596.0,276.0,403.0
2007,MG,3128709,891.4544258086636,740.8818276180673,11530.0,10751.0,779.0,2961.0
2007,MG,3128808,661.0367985611518,614.3087426326124,1110.0,831.0,279.0,284.0
2007,MG,3128907,657.6072484076432,724.0243396226413,690.0,510.0,180.0,260.0
2007,MG,3129004,625.5238574938571,577.2682474226807,810.0,561.0,249.0,279.0
2007,MG,3129103,742.837606382979,690.554588576961,716.0,452.0,264.0,400.0
2007,MG,3129202,633.0739666666664,559.1293388429756,882.0,688.0,194.0,266.0
2007,MG,3129301,608.7364541213069,583.7805355064029,548.0,391.0,157.0,310.0
2007,MG,3129400,685.1445454545453,618.9676736111113,501.0,217.0,284.0,176.0
2007,MG,3129509,845.6446627146379,771.9622319688092,4496.0,3670.0,826.0,1184.0
2007,MG,3129608,570.8574336283189,527.6045474613684,225.0,98.0,127.0,142.0
2007,MG,3129657,663.6570516717325,671.5581937172776,377.0,11.0,366.0,70.0
2007,MG,3129707,1076.3318749999985,798.0401608848672,1735.0,1440.0,295.0,550.0
2007,MG,3129806,978.4354741815728,851.2521166761492,11213.0,7951.0,3262.0,1945.0
2007,MG,3129905,708.8300310559011,637.9723441396509,323.0,163.0,160.0,136.0
2007,MG,3130002,659.733524355301,576.535356454721,341.0,166.0,175.0,116.0
2007,MG,3130051,508.41804270462654,490.1973065015479,170.0,44.0,126.0,116.0
2007,MG,3130101,736.1181085087463,830.1893285104815,3737.0,2867.0,870.0,787.0
2007,MG,3130200,693.9878641276381,657.9647900408771,1934.0,1670.0,264.0,452.0
2007,MG,3130309,850.096767527676,793.8719545234637,1377.0,1019.0,358.0,468.0
2007,MG,3130408,1176.898034102308,1043.9116967213115,1012.0,736.0,276.0,242.0
2007,MG,3130507,504.33067536889865,481.618205043133,1846.0,1440.0,406.0,384.0
2007,MG,3130556,555.7468604651164,500.12796961325984,291.0,121.0,170.0,83.0
2007,MG,3130606,889.5380818414327,790.3875519194461,1153.0,833.0,320.0,404.0
2007,MG,3130655,610.9166013071895,518.2173288814688,463.0,127.0,336.0,109.0
2007,MG,3130705,841.0841465968585,758.5687525562372,909.0,609.0,300.0,169.0
2007,MG,3130804,660.9672748267897,601.4561617900175,421.0,253.0,168.0,146.0
2007,MG,3130903,684.3985286458332,628.0071589840077,1465.0,1104.0,361.0,736.0
2007,MG,3131000,806.4869516407598,675.4867239185751,1096.0,816.0,280.0,223.0
2007,MG,3131109,623.8241769743095,597.2048408104203,1049.0,775.0,274.0,173.0
2007,MG,3131158,724.6088888888888,636.9145438996584,1239.0,987.0,252.0,304.0
2007,MG,3131208,588.3376873536297,580.0308207993127,1689.0,1201.0,488.0,832.0
2007,MG,3131307,1259.1367559588562,1029.0434902824322,63651.0,58540.0,5111.0,9919.0
2007,MG,3131406,651.7987936507942,627.4688375000006,531.0,268.0,263.0,238.0
2007,MG,3131505,632.6603248259861,590.4745886344358,818.0,600.0,218.0,392.0
2007,MG,3131604,773.928238341969,713.3532357859532,781.0,414.0,367.0,292.0
2007,MG,3131703,1358.3863606057732,1184.0856228472906,31635.0,29565.0,2070.0,4285.0
2007,MG,3131802,771.9527022058825,750.5988592592602,544.0,237.0,307.0,338.0
2007,MG,3131901,1015.0246988994722,933.455247341846,15535.0,13186.0,2349.0,2223.0
2007,MG,3132008,593.2020218579227,683.7860753736188,955.0,815.0,140.0,87.0
2007,MG,3132107,624.9755607966449,608.1480197670319,1777.0,936.0,841.0,551.0
2007,MG,3132206,761.8511852231912,742.9997031611404,1917.0,1657.0,260.0,592.0
2007,MG,3132305,668.1291916167654,613.1346716232962,675.0,283.0,392.0,130.0
2007,MG,3132404,1091.8779114805868,939.8462744104324,21197.0,19221.0,1976.0,4734.0
2007,MG,3132503,575.4493834640053,542.2329638427024,2873.0,1717.0,1156.0,788.0
2007,MG,3132602,837.3908683068017,767.2149882903977,709.0,421.0,288.0,197.0
2007,MG,3132701,626.7882214060869,601.374514717581,1912.0,1183.0,729.0,721.0
2007,MG,3132800,884.0568108108109,797.6824999999998,152.0,84.0,68.0,50.0
2007,MG,3132909,655.6945573770481,612.2823504043118,1243.0,886.0,357.0,464.0
2007,MG,3133006,901.5547960992908,858.27733970953,2198.0,1733.0,465.0,678.0
2007,MG,3133105,663.1286620879126,623.7802437525617,3459.0,3132.0,327.0,742.0
2007,MG,3133204,596.2920901126411,597.4032700000001,823.0,422.0,401.0,321.0
2007,MG,3133303,624.8230777537797,645.4228861616584,1844.0,1278.0,566.0,695.0
2007,MG,3133402,970.3390204520977,908.391526413591,2166.0,1729.0,437.0,612.0
2007,MG,3133501,806.514916882156,741.8924704558253,2718.0,2222.0,496.0,963.0
2007,MG,3133600,720.2754572055605,696.2055259259289,1325.0,1024.0,301.0,416.0
2007,MG,3133709,1105.699898242368,1066.819803646566,1874.0,1720.0,154.0,328.0
2007,MG,3133758,936.4729619225976,859.1777338129489,3064.0,2654.0,410.0,964.0
2007,MG,3133808,952.3152864706396,833.4221560052177,21307.0,19027.0,2280.0,4354.0
2007,MG,3133907,584.6259585492231,557.9150110864747,397.0,148.0,249.0,84.0
2007,MG,3134004,716.4772932330828,651.9849171842648,861.0,306.0,555.0,213.0
2007,MG,3134103,956.752869757174,755.187167381974,441.0,184.0,257.0,131.0
2007,MG,3134202,827.0804856399888,723.6311111525473,18313.0,14844.0,3469.0,4479.0
2007,MG,3134301,644.7281185567009,592.1125925925925,386.0,157.0,229.0,170.0
2007,MG,3134400,997.624392701526,838.2223512809369,6860.0,6113.0,747.0,1919.0
2007,MG,3134509,858.6047201946469,751.1653633217986,424.0,193.0,231.0,134.0
2007,MG,3134608,769.8530623926732,759.7415682819384,1725.0,1354.0,371.0,517.0
2007,MG,3134707,512.3535454545455,507.62521031207655,687.0,230.0,457.0,353.0
2007,MG,3134806,600.5043823529417,520.3039703365658,968.0,793.0,175.0,305.0
2007,MG,3134905,688.8036990418957,632.1985978037895,5295.0,4672.0,623.0,1955.0
2007,MG,3135001,619.5192087912089,638.7393707250345,441.0,235.0,206.0,101.0
2007,MG,3135050,614.3167493584264,579.2768294515424,3341.0,3031.0,310.0,915.0
2007,MG,3135076,665.0430919220057,662.5694748358864,370.0,174.0,196.0,114.0
2007,MG,3135100,663.2766814927277,603.8208032734804,9148.0,8273.0,875.0,2334.0
2007,MG,3135209,778.3632486338778,737.3325320582472,3628.0,2502.0,1126.0,1887.0
2007,MG,3135308,597.953706422018,575.3015981198595,534.0,505.0,29.0,116.0
2007,MG,3135357,414.0756637168141,414.8848676171079,479.0,40.0,439.0,115.0
2007,MG,3135407,641.6064634146338,617.5012903225803,385.0,166.0,219.0,147.0
2007,MG,3135456,725.3444178082195,911.2960397553514,331.0,70.0,261.0,89.0
2007,MG,3135506,644.9270431588615,613.4557952871879,1103.0,642.0,461.0,263.0
2007,MG,3135605,583.0326482213437,560.5521450151061,485.0,205.0,280.0,206.0
2007,MG,3135704,543.1449152542378,564.0895241935476,754.0,539.0,215.0,422.0
2007,MG,3135803,593.568186366479,565.1249188687998,1617.0,1051.0,566.0,616.0
2007,MG,3135902,507.3529385964912,482.8766959385293,668.0,418.0,250.0,209.0
2007,MG,3136009,645.6641556728224,709.0537634408596,758.0,432.0,326.0,285.0
2007,MG,3136108,940.6860994764407,932.5507513416824,727.0,438.0,289.0,92.0
2007,MG,3136207,1022.72014183515,939.4861064459792,15484.0,14891.0,593.0,3381.0
2007,MG,3136306,714.7791008205018,665.9273441734448,7991.0,6878.0,1113.0,2536.0
2007,MG,3136405,733.4600613496937,494.1862951334381,398.0,242.0,156.0,154.0
2007,MG,3136504,451.7922743682311,500.3028676470584,557.0,229.0,328.0,217.0
2007,MG,3136520,594.1364705882353,500.8356818181823,138.0,17.0,121.0,70.0
2007,MG,3136553,682.785014164306,589.0081034482757,321.0,115.0,206.0,73.0
2007,MG,3136579,586.8311510791369,534.4790606060609,264.0,6.0,258.0,68.0
2007,MG,3136603,622.8510752688171,577.0514032258063,465.0,229.0,236.0,145.0
2007,MG,3136652,1058.8730865529874,926.5842326288188,4443.0,3632.0,811.0,477.0
2007,MG,3136702,1042.0220379372795,915.9048790337476,114499.0,103452.0,11047.0,27445.0
2007,MG,3136801,555.2015136476427,512.4366202783301,415.0,150.0,265.0,118.0
2007,MG,3136900,553.3195733532937,531.9505377906976,1320.0,1036.0,284.0,383.0
2007,MG,3136959,612.6788841201716,677.8779151943465,157.0,25.0,132.0,88.0
2007,MG,3137007,640.8556737588655,614.2453216374264,536.0,131.0,405.0,196.0
2007,MG,3137106,842.5619941916755,820.286358823529,979.0,755.0,224.0,306.0
2007,MG,3137205,771.2222219997992,744.3130413134194,9941.0,9921.0,20.0,2112.0
2007,MG,3137304,464.18237918215584,469.37850609756106,309.0,36.0,273.0,72.0
2007,MG,3137403,618.462824034335,605.0236344537802,1133.0,728.0,405.0,310.0
2007,MG,3137502,703.1454155124654,699.172390932421,1481.0,1081.0,400.0,595.0
2007,MG,3137536,580.9721663920928,546.5578561287273,1114.0,870.0,244.0,361.0
2007,MG,3137601,1038.792247156156,956.9092441944345,9502.0,7229.0,2273.0,1934.0
2007,MG,3137700,652.2568615384614,613.9711096774203,1659.0,851.0,808.0,619.0
2007,MG,3137809,672.4187635924294,630.1410144057629,2429.0,1883.0,546.0,976.0
2007,MG,3137908,727.3831050228313,648.4212460063898,207.0,41.0,166.0,82.0
2007,MG,3138005,620.4783303730019,596.0846396965865,577.0,364.0,213.0,322.0
2007,MG,3138104,626.7056102783727,547.6463798219587,1037.0,602.0,435.0,165.0
2007,MG,3138203,863.165948692402,769.1577150183614,20054.0,17499.0,2555.0,4937.0
2007,MG,3138302,738.7130845771137,755.4477480314955,386.0,234.0,152.0,145.0
2007,MG,3138351,656.8095884773663,631.1627173913043,271.0,35.0,236.0,91.0
2007,MG,3138401,685.7552617801063,642.4874508803239,8766.0,7834.0,932.0,2803.0
2007,MG,3138500,679.2869002695418,653.7042831700799,712.0,446.0,266.0,329.0
2007,MG,3138609,583.4383341823735,557.0985382190702,1912.0,1318.0,594.0,946.0
2007,MG,3138625,1002.252856066314,811.1101432340732,1246.0,827.0,419.0,306.0
2007,MG,3138658,406.90843683083534,393.37648076923074,222.0,33.0,189.0,161.0
2007,MG,3138674,866.6356597222222,614.2028493150684,148.0,53.0,95.0,101.0
